"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 51 18 47 18 100 3.94
"2" "kukd" 389 0 0 1 NA 198 32 202 25 100 1.96
"3" "kuku" 1804 0 0 1 NA 1018 56 1018 50 100 1.77
"4" "pkd" 878 0 0 1 NA 432 30 430 29 100 2.03
"5" "pku" 1954 0 0 1 NA 1266 80 1264 82 100 1.54
"6" "pp" 16317 0 0 1 NA 4367 97 4352 94 100 3.74
"7" "tdkd" 79 0.08 NA 0.94 NA 54 16 52 14 100 1.46
"8" "tdku" 62 0 0 1 NA 31 10 30 10 100 2
"9" "tdp" 1056 0 0 1 NA 561 36 562 36 100 1.88
"10" "tdtd" 218 0.04 NA 0.96 NA 142 41 139 42 100 1.54
"11" "tukd" 93 0.35 NA 0.69 NA 88 12 88 11 100 1.06
"12" "tuku" 1 0.59 NA 0.73 NA 1 2 1 1 100 1
"13" "tup" 460 0.02 NA 0.98 NA 385 30 382 23 100 1.19
"14" "tutd" 94 0.62 NA 0.43 NA 98 15 96 13 100 0.96
"15" "tutu" 3387 0 0 1 NA 2347 102 2340 84 100 1.44
