"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 50 17 48 19 100 4.02
"2" "kukd" 365 0 0 1 NA 181 22 182 19 100 2.02
"3" "kuku" 1646 0 0 1 NA 899 47 898 52 100 1.83
"4" "pkd" 826 0 0 1 NA 399 27 398 30 100 2.07
"5" "pku" 1786 0 0 1 NA 1133 61 1131 54 100 1.58
"6" "pp" 15595 0 0 1 NA 3919 104 3918 99 100 3.98
"7" "tdkd" 76 0.07 NA 0.93 NA 50 16 50 16 100 1.52
"8" "tdku" 56 0 0 1 NA 29 9 29 10 100 1.93
"9" "tdp" 995 0 0 1 NA 494 28 497 23 100 2.01
"10" "tdtd" 186 0.08 NA 0.92 NA 125 36 118 31 100 1.49
"11" "tukd" 86 0.31 NA 0.73 NA 81 12 80 10 100 1.06
"12" "tuku" 1 0.58 NA 0.78 NA 1 1 1 1 100 1
"13" "tup" 411 0 0 1 NA 333 31 330 28 100 1.23
"14" "tutd" 82 0.51 NA 0.52 NA 81 14 82 13 100 1.01
"15" "tutu" 3014 0 0 1 NA 2026 86 2014 92 100 1.49
