"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
14 13 14 94 23 428 6 4 155 14 3 0 16 9 9
11 15 14 113 29 439 4 2 174 21 3 0 8 10 8
16 15 12 89 12 450 22 7 193 21 3 NA 8 9 8
16 16 13 55 14 447 13 7 162 17 5 NA 15 9 9
14 7 13 110 24 435 27 6 165 13 3 0 13 9 9
13 15 12 113 25 414 18 4 173 22 3 0 8 7 8
15 11 11 97 25 417 8 7 163 21 3 0 7 5 8
15 14 14 77 26 438 4 5 190 20 5 0 8 10 9
11 15 15 108 12 445 3 3 180 12 7 0 8 9 9
11 15 13 99 25 456 19 9 191 27 4 NA 14 7 7
10 14 12 96 24 437 5 6 168 12 3 NA 14 9 9
8 13 14 108 26 440 15 8 167 15 3 NA 8 9 8
15 13 13 106 13 405 9 4 181 8 7 0 7 7 8
17 14 15 110 23 432 4 3 170 19 4 0 16 2 8
11 14 14 113 23 447 9 5 160 14 5 0 17 4 8
10 11 15 102 24 436 11 3 154 26 3 0 13 9 9
15 13 14 103 21 422 10 8 156 11 3 NA 13 7 8
3 15 13 96 25 431 3 9 169 13 3 NA 14 9 8
9 14 12 95 22 426 8 4 159 12 5 0 15 3 9
11 15 15 99 12 448 10 3 160 9 3 NA 15 5 8
8 13 14 96 25 442 8 9 154 16 2 0 15 5 9
10 19 13 97 23 444 5 5 171 12 4 NA 15 5 8
11 8 14 95 13 436 28 7 170 10 6 0 8 10 9
13 18 13 97 25 463 11 8 168 22 7 NA 12 4 9
13 8 13 103 13 434 8 5 181 15 7 NA 13 5 9
12 15 12 91 24 428 7 2 148 14 2 0 7 9 8
7 18 14 109 26 444 8 7 177 24 7 NA 7 5 9
8 17 14 94 28 440 14 3 166 15 3 0 15 10 8
13 17 12 101 25 428 9 2 164 23 2 NA 15 10 9
15 15 13 104 12 445 13 4 171 24 6 0 17 9 9
7 17 14 101 28 429 6 2 146 26 6 NA 15 8 9
15 16 14 101 25 431 10 9 163 20 7 NA 7 9 9
6 19 12 102 26 438 11 7 157 22 2 NA 7 8 8
8 18 14 107 25 425 4 6 158 8 2 NA 7 11 8
10 16 13 103 23 436 3 4 162 22 3 0 14 6 8
7 19 13 106 21 463 10 7 162 16 3 0 15 11 8
6 15 15 94 27 450 4 10 157 19 6 NA 15 8 9
23 15 14 112 27 442 10 0 162 25 7 NA 14 5 8
9 15 12 106 26 447 10 8 172 27 5 0 8 9 9
14 9 14 124 21 441 9 7 173 9 7 0 13 10 9
12 11 13 93 27 436 6 5 172 14 6 0 17 6 9
10 7 13 100 24 432 7 10 169 14 7 0 17 9 9
0 13 14 104 26 435 10 5 152 20 7 NA 15 5 9
4 13 13 89 10 431 16 6 161 19 3 NA 14 9 8
15 16 12 103 26 455 15 8 167 21 7 0 13 9 9
8 7 13 93 30 431 22 9 157 19 3 0 8 11 9
17 15 15 93 27 440 13 3 191 16 3 0 7 9 9
13 18 13 89 24 458 9 5 167 22 4 0 17 5 9
7 14 12 98 23 438 9 4 158 18 5 NA 7 5 8
11 7 14 105 24 441 9 2 183 16 5 0 17 8 9
12 21 13 96 25 447 2 8 173 23 3 0 16 10 9
9 15 14 106 27 450 13 7 158 26 2 0 7 5 9
7 7 13 106 28 441 10 5 156 16 3 0 8 11 9
6 15 13 92 30 433 11 8 164 19 3 NA 15 5 9
8 15 11 83 22 421 10 3 181 20 3 0 12 10 9
13 5 14 114 23 425 6 9 178 21 6 0 16 6 9
7 13 12 99 23 437 6 7 159 19 3 0 14 9 8
12 8 13 105 27 427 7 7 179 15 7 NA 9 11 9
5 12 14 97 23 444 9 6 177 15 3 NA 6 8 8
7 11 13 99 27 449 5 5 191 14 7 0 15 5 9
12 6 14 109 26 449 9 4 177 29 6 NA 15 8 8
8 15 14 94 25 433 13 5 163 29 2 0 15 5 9
6 14 16 115 11 444 15 4 172 14 5 0 8 7 9
13 13 14 92 23 435 11 6 165 7 5 0 16 8 9
6 14 12 92 12 436 8 8 183 21 7 0 15 9 9
13 13 12 99 23 428 6 3 174 24 6 0 13 7 8
19 7 12 112 12 439 5 9 154 16 5 NA 13 10 9
5 16 15 101 21 424 16 3 159 11 6 0 15 9 8
12 14 15 106 26 453 6 5 163 20 2 0 7 7 9
11 12 14 83 22 441 12 8 149 14 7 0 15 7 9
10 13 11 99 26 446 8 8 175 13 6 0 15 9 8
14 13 12 97 28 423 10 9 162 19 7 0 15 9 8
6 14 14 90 25 433 3 6 185 19 6 0 15 4 8
12 11 10 103 12 457 4 3 168 23 4 0 17 9 9
12 13 12 105 27 456 5 3 172 8 5 0 13 11 9
17 14 12 89 12 452 14 7 186 14 3 0 8 10 8
11 12 14 109 25 449 10 7 171 21 3 0 7 9 9
10 6 14 105 27 440 5 6 161 23 6 0 8 7 8
13 15 13 105 25 438 20 6 158 15 7 0 12 6 8
13 15 13 105 13 450 12 3 180 15 5 0 14 11 8
12 8 13 82 23 435 10 3 163 16 5 NA 7 3 9
15 13 13 104 26 464 12 6 159 22 2 NA 14 9 9
9 13 14 97 23 453 4 4 171 30 5 0 8 4 7
13 15 15 83 27 457 5 9 182 22 5 0 15 9 9
20 19 14 85 13 436 11 3 177 11 7 0 8 10 9
9 9 12 108 14 440 12 7 157 13 3 0 8 9 8
4 16 15 98 14 447 17 7 174 11 5 0 7 9 9
8 14 15 89 29 434 13 7 163 14 5 NA 12 7 9
18 15 12 93 13 442 9 8 158 27 7 NA 8 9 8
6 8 15 96 26 448 8 5 158 17 2 NA 8 6 8
11 16 12 101 14 428 6 5 157 19 2 0 6 5 8
8 6 13 90 25 441 9 8 141 30 4 0 15 11 9
16 7 15 91 28 443 6 2 175 24 5 NA 13 10 9
8 6 13 108 23 443 12 5 169 23 5 NA 8 11 9
11 15 15 104 14 428 8 6 171 11 5 NA 13 5 8
9 15 14 101 27 427 7 7 166 22 7 0 16 7 9
10 13 13 101 28 441 6 8 184 17 2 0 15 4 9
8 8 14 99 11 456 12 4 161 15 3 NA 8 9 8
12 16 13 118 25 443 10 5 170 13 3 0 7 9 9
4 11 13 98 24 437 11 4 168 11 5 0 16 3 9
