"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 149 0 0 1 NA 31 15 28 16 100 4.81
"2" "kukd" 234 0 0 1 NA 105 18 106 14 100 2.23
"3" "kuku" 1009 0 0 1 NA 476 35 474 39 100 2.12
"4" "pkd" 566 0 0 1 NA 225 23 226 25 100 2.52
"5" "pku" 1103 0 0 1 NA 585 51 586 42 100 1.89
"6" "pp" 11934 0 0 1 NA 2052 59 2054 56 100 5.82
"7" "tdkd" 37 0.14 NA 0.86 NA 25 11 22 7 100 1.48
"8" "tdku" 30 0 0 1 NA 12 5 11 6 100 2.5
"9" "tdp" 668 0 0 1 NA 235 19 231 18 100 2.84
"10" "tdtd" 133 0 0 1 NA 51 23 44 24 100 2.61
"11" "tukd" 46 0.28 NA 0.76 NA 41 8 42 9 100 1.12
"12" "tuku" 0 1 NA 0.64 NA 0 1 0 0 100 NA
"13" "tup" 101 0.97 NA 0.03 NA 158 21 159 15 100 0.64
"14" "tutd" 44 0.21 NA 0.81 NA 36 10 36 10 100 1.22
"15" "tutu" 1600 0 0 1 NA 918 45 918 44 100 1.74
