"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 24 14 20 10 100 5.67
"2" "kukd" 191 0 0 1 NA 73 15 72 15 100 2.62
"3" "kuku" 789 0 0 1 NA 319 23 318 23 100 2.47
"4" "pkd" 416 0 0 1 NA 159 17 158 14 100 2.62
"5" "pku" 870 0 0 1 NA 390 35 391 29 100 2.23
"6" "pp" 10342 0 0 1 NA 1442 46 1442 42 100 7.17
"7" "tdkd" 33 0.0600000000000001 NA 0.95 NA 16 9 16 9 100 2.06
"8" "tdku" 25 0 0 1 NA 8 4 8 3 100 3.12
"9" "tdp" 578 0 0 1 NA 156 17 155 18 100 3.71
"10" "tdtd" 124 0 0 1 NA 32 19 27 18 100 3.88
"11" "tukd" 32 0.29 NA 0.74 NA 28 8 28 7 100 1.14
"12" "tuku" 0 1 NA 0.86 NA 0 1 0 0 100 NA
"13" "tup" 70 0.96 NA 0.04 NA 105 17 105 13 100 0.67
"14" "tutd" 29 0.13 NA 0.89 NA 22 6 22 6 100 1.32
"15" "tutu" 1135 0 0 1 NA 608 38 612 37 100 1.87
