"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
10 41 131 52 131 314 11 5 59 23 17 45 9 159 NA
14 43 149 46 97 290 8 2 70 21 10 44 4 148 NA
3 48 133 58 83 271 15 8 38 21 17 41 7 168 NA
20 22 130 60 99 287 14 4 47 16 10 26 9 154 NA
7 48 168 51 87 290 4 3 56 23 16 52 18 178 NA
5 54 149 49 101 262 3 1 47 26 25 47 5 147 NA
20 47 128 73 98 305 15 9 46 29 19 48 12 150 NA
36 63 126 67 78 295 6 5 61 20 26 47 4 193 NA
9 15 131 60 94 312 12 4 57 30 17 45 8 168 NA
10 47 129 76 123 315 12 2 38 13 13 60 9 140 NA
15 44 128 59 105 249 8 7 46 28 23 49 2 156 NA
21 24 126 54 100 292 14 8 62 17 13 28 10 135 1
11 35 124 42 105 294 8 6 32 23 10 41 7 176 NA
4 49 155 47 87 280 11 9 64 16 13 47 16 173 NA
15 52 132 46 91 311 3 7 47 2 21 65 8 167 NA
11 42 121 55 113 277 11 10 53 9 9 43 16 162 1
11 34 130 50 108 276 19 1 58 23 17 48 23 173 NA
6 42 125 38 82 352 12 5 51 21 20 45 6 191 2
8 44 131 55 127 305 12 7 53 19 12 47 12 186 NA
14 44 126 65 109 319 7 6 60 19 26 27 10 177 NA
3 47 157 59 115 320 17 3 60 12 14 15 5 156 1
11 36 114 57 104 327 10 9 67 23 14 41 8 155 NA
4 37 150 60 97 290 12 6 50 22 18 41 13 162 NA
15 41 163 65 122 307 8 6 46 20 24 47 9 146 NA
5 45 130 62 92 292 8 5 58 27 16 43 10 175 NA
14 61 164 67 122 294 14 5 56 15 17 32 13 159 NA
11 37 112 53 95 350 3 3 61 26 12 39 8 163 NA
13 33 140 51 119 311 4 4 29 26 13 55 6 165 NA
17 54 134 57 102 345 12 4 45 14 13 41 20 164 NA
14 61 143 43 93 277 13 1 46 27 13 45 12 164 NA
19 37 130 50 94 307 5 9 39 10 20 48 12 146 NA
7 51 157 60 104 274 8 5 44 20 16 64 11 149 NA
8 49 124 52 76 280 15 1 52 18 15 42 8 171 NA
10 45 120 53 112 255 3 6 38 23 16 48 2 184 1
9 52 129 58 92 266 4 3 53 26 11 37 8 144 NA
11 45 138 68 105 307 9 6 38 14 9 35 5 190 NA
22 33 145 71 102 300 10 7 28 12 15 58 10 180 NA
10 41 153 47 95 306 13 13 52 6 19 48 19 166 NA
12 52 180 52 102 353 16 3 59 22 18 55 10 165 NA
10 43 116 59 110 297 4 3 57 41 17 41 8 185 NA
12 48 122 62 103 322 15 6 24 21 7 73 18 166 NA
8 39 140 47 78 263 7 1 59 17 7 21 14 164 NA
5 39 133 24 71 287 7 2 65 27 23 28 9 159 NA
14 37 126 45 90 334 8 6 62 18 9 53 18 146 1
13 42 121 46 80 273 11 7 43 26 11 44 11 174 NA
14 37 112 47 108 286 8 9 52 12 14 38 13 166 1
13 58 143 46 120 289 8 1 44 7 21 25 18 194 NA
9 33 143 50 91 275 5 2 46 36 10 33 15 123 NA
18 39 139 56 112 330 14 3 46 4 17 63 15 163 NA
12 45 127 58 87 278 15 9 35 19 6 42 9 157 NA
9 54 139 54 84 292 13 6 51 30 11 47 11 155 NA
10 47 149 57 98 286 6 6 48 14 21 37 14 178 NA
15 47 135 48 107 279 3 2 58 15 6 47 15 161 NA
18 53 147 67 78 324 10 1 49 10 19 51 11 158 NA
11 44 142 56 111 314 9 4 53 15 24 51 13 153 NA
15 42 137 59 92 265 6 2 41 10 19 33 8 151 NA
13 14 141 45 108 297 17 4 44 20 19 17 10 156 NA
21 48 130 54 98 290 15 3 41 11 13 41 12 172 5
19 38 125 54 72 297 11 2 50 14 6 55 11 191 NA
14 24 172 65 128 254 14 NA 39 16 20 52 12 159 1
21 58 158 53 115 307 5 3 43 23 14 32 9 160 NA
10 39 128 57 113 271 12 5 83 15 17 47 5 187 NA
15 41 131 68 102 330 5 2 54 9 14 53 16 164 3
11 35 139 53 110 283 4 1 37 29 9 47 7 165 NA
13 37 134 45 110 267 8 9 31 21 17 47 9 134 NA
24 60 150 52 92 291 11 7 51 20 10 52 5 146 NA
8 35 101 57 89 301 6 3 43 24 11 52 9 140 NA
11 41 148 47 97 268 13 15 47 20 7 38 13 194 NA
15 41 155 55 118 295 22 9 65 19 31 75 5 192 1
11 66 138 55 97 304 10 4 48 14 13 56 15 166 NA
9 61 151 45 97 277 9 1 54 16 20 36 13 165 NA
8 54 160 54 93 245 6 15 57 21 9 36 15 160 NA
5 46 151 49 136 317 9 2 56 13 15 51 13 176 NA
22 46 125 78 115 301 2 8 43 27 5 58 13 187 NA
12 41 133 62 95 284 16 6 43 11 7 41 11 174 NA
15 60 157 67 119 302 2 5 40 17 13 41 18 155 NA
15 28 140 50 49 351 6 2 49 18 11 59 12 165 NA
18 51 123 58 115 299 5 5 59 19 15 33 19 166 NA
9 61 166 63 110 285 14 3 49 12 14 39 15 188 NA
7 43 151 56 73 272 2 8 38 18 16 47 12 154 NA
3 34 119 34 101 305 15 10 63 19 14 54 15 192 NA
15 49 161 58 109 307 5 1 37 21 20 45 10 186 NA
20 62 154 49 89 283 3 9 49 10 20 33 20 148 1
13 57 159 57 110 307 12 2 33 20 5 52 13 154 NA
4 45 143 49 103 286 12 11 45 16 10 23 15 174 NA
11 41 113 47 99 346 9 5 45 27 13 35 11 167 NA
25 54 115 57 93 281 11 3 54 17 15 53 17 158 1
11 37 139 42 45 298 4 1 39 21 21 39 6 178 2
14 42 119 45 86 294 12 7 41 19 23 41 9 162 NA
10 19 131 40 129 308 9 4 57 17 14 37 8 159 NA
11 56 141 63 80 295 8 9 52 36 18 40 14 189 NA
10 47 139 76 97 357 16 6 38 29 17 24 17 182 NA
5 27 99 46 49 275 16 1 52 11 22 72 5 222 NA
28 39 134 62 105 334 10 3 67 15 13 49 14 162 1
12 16 132 68 101 275 11 10 79 17 19 45 6 172 NA
21 17 126 60 89 257 17 9 54 13 18 54 14 161 NA
7 47 139 69 92 318 13 4 39 34 15 57 11 174 NA
9 51 153 69 89 304 4 5 46 20 10 49 7 148 1
23 61 135 52 112 282 10 12 51 15 23 52 7 156 NA
14 49 111 65 107 284 9 5 50 7 14 61 9 185 NA
