"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 44 17 41 18 100 4.23
"2" "kukd" 329 0 0 1 NA 161 22 161 21 100 2.04
"3" "kuku" 1477 0 0 1 NA 780 46 780 44 100 1.89
"4" "pkd" 762 0 0 1 NA 351 28 355 29 100 2.17
"5" "pku" 1598 0 0 1 NA 991 59 992 64 100 1.61
"6" "pp" 14731 0 0 1 NA 3421 83 3424 78 100 4.31
"7" "tdkd" 73 0.05 NA 0.96 NA 44 17 41 13 100 1.66
"8" "tdku" 51 0 0 1 NA 23 7 23 7 100 2.22
"9" "tdp" 920 0 0 1 NA 422 32 421 30 100 2.18
"10" "tdtd" 170 0.04 NA 0.96 NA 102 33 94 38 100 1.67
"11" "tukd" 71 0.34 NA 0.68 NA 67 12 66 10 100 1.06
"12" "tuku" 1 0.44 NA 0.83 NA 1 1 0 0 100 1
"13" "tup" 345 0.02 NA 0.98 NA 283 24 284 24 100 1.22
"14" "tutd" 67 0.62 NA 0.4 NA 70 13 70 11 100 0.96
"15" "tutu" 2593 0 0 1 NA 1709 75 1710 67 100 1.52
