"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
16 104 410 135 517 933 14 11 112 6 15 109 40 738 NA
12 83 505 130 549 953 24 17 121 11 35 83 31 679 1
7 72 476 103 492 948 6 19 95 11 30 112 42 751 NA
13 72 389 129 479 895 11 15 124 10 36 122 10 821 1
6 71 425 108 497 992 8 9 103 10 26 101 26 750 NA
8 90 458 121 499 938 8 19 121 10 26 94 19 723 1
5 82 455 113 493 922 11 12 49 15 26 112 23 706 5
8 71 435 98 465 944 12 9 116 12 48 101 18 680 1
11 70 461 106 443 983 5 6 93 16 21 133 24 757 0
7 92 437 116 488 878 15 13 137 7 15 40 7 754 0
6 69 454 131 467 973 8 14 127 13 30 111 25 706 2
7 67 490 105 571 1029 18 17 132 9 25 122 44 719 NA
6 79 456 109 475 894 4 5 120 14 45 108 35 724 1
6 74 456 107 471 890 11 9 107 10 19 113 18 717 0
17 105 437 132 520 953 10 6 109 9 38 89 18 744 1
11 88 416 125 460 990 19 14 103 10 36 120 24 670 NA
7 73 451 99 410 900 10 11 99 7 35 144 22 721 0
10 86 397 99 468 899 5 8 124 11 19 108 53 758 0
7 84 431 117 474 956 5 2 132 13 22 82 19 667 2
9 91 508 116 576 942 6 13 110 19 20 108 20 676 NA
8 80 425 94 489 868 17 11 113 13 19 96 39 655 NA
8 81 542 130 617 909 14 9 106 7 33 91 30 783 NA
3 67 388 111 464 901 2 15 103 12 25 114 36 759 NA
10 78 462 108 465 892 9 12 105 7 38 104 22 643 1
6 60 442 112 472 839 14 8 96 21 21 118 30 716 NA
9 72 434 115 494 932 9 9 110 8 26 95 23 813 NA
5 63 443 100 517 905 11 12 146 7 31 101 10 790 NA
12 95 418 106 511 933 12 11 130 9 26 99 31 757 0
5 74 462 127 511 968 7 9 110 6 17 136 22 781 NA
6 27 453 108 481 896 12 15 118 10 17 102 27 721 1
9 39 448 111 525 932 12 16 94 10 18 111 28 696 1
9 91 464 107 491 996 6 15 112 14 11 89 30 784 0
15 98 377 130 552 908 6 3 114 8 23 95 37 692 NA
9 86 485 114 556 909 10 16 105 8 22 56 22 710 0
9 66 436 120 523 912 6 14 105 9 13 112 32 679 NA
2 53 434 90 479 882 6 6 123 6 21 95 27 729 0
11 89 414 124 468 904 9 13 106 15 26 103 29 666 NA
5 71 454 116 537 926 5 8 115 20 36 94 28 735 0
7 63 480 98 557 887 14 3 117 12 12 60 33 730 0
10 82 478 98 516 904 10 5 95 6 28 132 30 726 1
5 56 406 107 485 929 11 11 107 9 13 94 22 749 NA
11 57 424 100 550 944 7 12 94 13 38 116 13 683 NA
9 93 522 119 483 899 10 7 115 15 17 102 24 704 0
5 67 458 106 556 919 6 16 120 10 34 90 19 719 1
7 75 426 130 464 935 8 18 99 12 32 123 23 697 NA
