"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
14 83 418 133 540 1371 15 26 234 24 24 0 123 56 879
10 88 405 145 517 1439 18 19 241 20 26 0 130 31 766
7 52 398 108 483 1350 10 13 246 28 29 NA 154 78 797
12 57 406 149 558 1470 20 20 138 23 30 3 147 54 820
13 75 370 144 535 1386 25 23 266 23 16 1 131 69 708
13 77 379 155 519 1407 25 27 305 27 26 NA 130 74 740
10 90 356 146 487 1452 13 32 252 26 36 0 183 48 752
9 72 323 130 198 1341 17 32 253 29 16 1 131 43 803
10 71 389 122 538 1327 20 38 285 31 22 NA 122 38 781
11 66 442 138 522 1353 13 20 257 27 34 NA 124 67 717
15 77 366 126 507 1341 12 25 259 34 34 NA 131 49 771
7 59 394 118 511 1340 9 16 253 29 39 3 164 61 836
7 74 415 142 535 1349 10 28 261 31 29 0 120 50 870
12 91 402 116 437 1277 20 15 135 30 29 0 128 48 725
14 55 377 145 490 1417 12 19 223 20 29 NA 177 66 788
8 77 380 138 538 1386 21 22 259 25 25 0 169 48 789
7 63 393 124 455 1271 12 31 258 24 31 1 160 78 813
10 68 375 130 242 1347 21 17 237 23 37 0 164 71 819
5 59 347 121 494 1441 21 20 272 35 31 0 145 41 752
6 79 379 125 437 1350 12 10 274 30 25 0 68 68 818
11 62 366 140 445 1378 20 30 249 31 22 NA 130 25 711
5 69 404 146 479 1397 6 22 241 30 34 0 136 29 781
8 72 381 138 466 1362 18 22 249 23 27 0 135 63 760
9 74 395 109 536 1404 7 30 265 33 23 NA 130 53 738
4 61 411 119 461 1333 11 15 280 34 36 1 167 56 761
11 68 426 119 548 1347 21 9 253 31 21 1 133 68 766
13 77 416 120 473 1310 6 19 231 27 13 0 162 55 748
9 69 372 125 491 1387 8 33 258 27 22 1 193 52 783
13 80 375 137 539 1383 18 26 260 24 21 0 144 47 804
9 72 404 137 434 1385 23 15 260 35 30 0 151 45 766
10 81 481 125 485 1427 13 30 238 32 23 0 126 55 836
12 87 353 134 440 1336 15 5 257 25 29 0 130 54 768
14 53 363 137 435 1385 7 22 268 24 35 1 130 62 825
6 69 443 130 547 1327 15 8 240 29 21 NA 125 50 838
6 65 444 118 483 1428 15 25 244 36 12 1 178 64 804
9 70 446 131 568 1405 14 17 249 30 22 NA 132 57 902
11 76 397 137 526 1421 18 14 281 16 25 NA 74 61 761
11 80 443 146 618 1353 8 13 258 26 15 0 164 60 791
2 63 368 111 443 1360 26 22 248 20 29 NA 149 61 750
9 58 362 115 492 1391 14 9 228 29 24 NA 117 84 798
11 88 441 151 494 1284 13 18 242 26 20 0 160 67 794
10 65 379 134 398 1287 15 19 260 22 16 1 126 70 745
11 63 360 109 517 1330 18 18 262 20 31 0 112 53 702
5 62 395 117 425 1295 8 7 264 22 31 1 84 45 740
11 62 447 131 508 1315 21 19 251 30 18 1 114 61 752
11 73 419 122 518 1340 15 20 262 26 25 NA 151 72 826
9 70 403 138 559 1464 19 8 264 32 44 0 137 63 824
10 89 444 137 530 1370 21 45 269 31 31 1 131 76 698
6 74 388 135 459 1397 13 15 255 34 35 1 136 47 772
7 63 410 131 490 1309 19 17 260 35 25 0 135 51 855
10 74 418 140 528 1356 15 17 251 28 28 1 158 36 846
15 70 414 58 511 1340 20 10 259 30 41 3 142 65 729
10 84 386 140 500 1336 8 12 269 29 36 1 143 70 790
4 75 389 121 497 1346 17 32 274 38 34 NA 126 71 792
5 58 397 134 474 1286 19 13 234 28 28 2 112 62 819
6 63 383 109 506 1325 18 16 273 25 38 NA 165 84 803
10 59 387 122 478 1351 20 24 273 21 21 1 112 48 809
11 67 366 131 452 1328 12 17 259 24 28 0 190 69 843
6 67 421 133 436 1377 26 26 258 32 25 NA 131 65 701
9 34 364 129 468 1365 17 21 246 21 25 2 159 35 802
9 57 431 153 499 1411 17 22 267 28 30 0 134 64 800
4 61 388 109 525 1303 13 15 228 16 27 0 144 50 812
9 66 426 136 453 1410 19 13 206 27 30 0 106 78 797
7 85 457 147 578 1304 13 15 254 32 23 0 141 85 714
6 58 420 127 520 1367 13 31 236 31 27 NA 166 48 825
14 62 334 121 469 1327 11 21 267 30 33 0 156 43 861
12 91 437 125 550 1368 21 21 261 35 25 NA 164 53 751
12 73 414 142 570 1390 15 39 265 25 28 0 179 62 748
6 71 411 137 518 1246 18 34 270 34 22 NA 150 80 786
9 60 385 110 457 1378 16 34 252 29 29 NA 146 75 817
8 79 440 103 559 1384 11 18 256 24 27 0 153 41 705
14 91 403 156 486 1392 22 11 227 27 26 0 133 55 764
7 67 389 109 434 1381 13 15 292 30 27 NA 148 73 784
7 82 389 125 427 1355 9 16 266 25 17 1 142 46 827
20 80 432 119 237 1438 19 11 266 34 31 1 149 53 736
5 73 463 140 498 1326 21 19 248 18 39 0 159 51 831
6 37 407 135 487 1410 17 19 266 20 36 0 142 55 757
12 71 351 124 507 1447 17 9 300 25 39 1 152 74 719
9 60 390 130 590 1385 9 27 261 25 35 0 133 56 734
13 71 440 115 499 1377 15 32 251 31 28 1 144 34 785
11 68 446 123 530 1396 23 27 272 30 20 0 145 58 769
9 70 354 113 439 1393 20 22 262 32 38 0 128 69 789
8 64 381 117 440 1347 21 15 246 26 36 0 151 44 793
9 81 406 122 527 1379 19 19 260 32 22 0 134 53 770
10 83 410 117 511 1453 19 26 291 32 37 0 126 69 731
18 81 423 138 508 1449 15 25 273 29 23 NA 177 85 722
10 89 413 133 488 1327 9 24 256 27 33 NA 159 67 781
10 68 392 110 457 1364 22 19 242 18 33 0 151 49 779
6 77 415 107 552 1417 8 37 242 33 29 0 140 47 789
4 79 416 127 566 1411 16 16 278 28 19 0 129 50 715
