"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 135 0 0 1 NA 14 10 14 10 100 9.64
"2" "kukd" 126 0 0 1 NA 40 10 40 10 100 3.15
"3" "kuku" 489 0 0 1 NA 163 20 161 21 100 3
"4" "pkd" 291 0 0 1 NA 82 13 83 12 100 3.55
"5" "pku" 530 0 0 1 NA 201 25 201 23 100 2.64
"6" "pp" 7762 0 0 1 NA 761 34 763 33 100 10.2
"7" "tdkd" 11 0.24 NA 0.8 NA 7 5 6 4 100 1.57
"8" "tdku" 13 0 0 1 NA 3 2 3 1 100 4.33
"9" "tdp" 450 0 0 1 NA 71 12 70 12 100 6.34
"10" "tdtd" 98 0 0 1 NA 14 15 8 9 100 7
"11" "tukd" 15 0.46 NA 0.68 NA 14 5 14 5 100 1.07
"12" "tuku" 0 1 NA 0.88 NA 0 0 0 0 100 NA
"13" "tup" 75 0.01 NA 0.99 NA 53 9 52 7 100 1.42
"14" "tutd" 13 0.22 NA 0.84 NA 9 4 9 4 100 1.44
"15" "tutu" 636 0 0 1 NA 300 25 300 24 100 2.12
