"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
29 147 852 299 1158 3120 26 28 359 49 35 1 234 72 1072
33 162 821 298 1080 3252 61 22 371 44 52 3 213 62 928
32 158 944 358 1188 3406 23 31 358 67 60 2 227 58 1038
46 215 847 311 1051 3271 23 26 396 95 63 3 210 79 964
30 175 875 335 1143 3375 34 26 207 81 58 1 231 49 964
102 182 884 352 991 3033 32 22 403 95 53 NA 228 69 1047
68 157 777 330 1091 3203 44 32 424 52 74 4 253 51 1177
36 176 789 341 1099 3062 40 24 402 54 57 NA 252 47 1122
45 172 894 338 1180 3233 44 24 392 131 50 1 224 57 1094
68 200 890 341 972 3132 32 17 386 78 56 1 285 73 1106
38 190 877 310 942 3071 43 30 416 70 52 NA 260 60 1105
26 202 947 353 1179 3227 48 30 404 105 64 NA 186 57 1012
42 94 918 366 1181 3378 28 13 354 72 65 NA 213 53 982
39 120 862 313 1087 3223 38 37 420 59 57 1 232 63 1059
33 212 827 334 904 2972 30 25 355 59 50 NA 240 70 995
26 156 873 355 1110 3379 55 16 412 57 66 1 225 55 1001
30 156 906 345 1020 3189 40 25 370 97 44 1 206 49 1042
44 165 906 340 1056 3186 56 21 362 45 62 NA 227 45 1049
27 171 872 341 1093 3126 18 26 422 77 47 NA 231 69 1100
45 171 794 389 968 3146 28 35 351 85 51 NA 233 54 1028
83 162 846 382 1193 3311 36 7 391 55 68 1 240 78 1165
55 180 870 314 1052 3313 67 46 433 65 71 NA 253 57 973
40 166 999 334 1137 3131 61 14 440 48 77 NA 255 53 1092
55 175 793 377 956 3128 17 21 416 87 59 NA 272 61 1061
29 172 872 301 997 3112 43 6 396 100 58 NA 199 54 1072
69 181 861 369 1133 3091 24 17 422 67 59 NA 223 33 1051
15 168 826 359 1104 3191 44 19 377 57 57 NA 229 57 1002
44 202 930 311 1129 3400 25 13 379 47 55 2 224 32 1091
19 191 929 360 1053 3205 34 16 319 114 61 NA 234 53 1003
36 159 857 380 1153 3257 32 22 420 89 71 NA 253 77 1039
39 167 880 330 1107 3185 40 16 432 56 73 2 205 63 1012
19 187 848 403 1020 3116 46 23 396 81 63 NA 244 59 1028
24 131 792 320 1004 3158 28 20 387 100 61 3 238 61 981
50 160 847 336 1067 3256 50 15 389 89 59 2 248 38 996
53 196 911 326 1022 3168 45 9 430 57 64 1 245 71 1014
53 148 826 330 1038 3099 57 30 451 84 61 1 218 48 1111
14 161 838 341 1099 3235 57 22 402 79 59 NA 206 49 993
48 153 934 318 1147 3266 33 31 391 64 70 1 242 55 1067
41 194 938 335 1182 3275 37 13 365 63 49 NA 259 47 978
37 215 890 348 1056 3185 26 21 356 85 61 3 243 66 1040
38 151 900 356 1051 3050 45 27 387 83 55 1 264 63 1055
32 198 863 305 1085 3131 28 15 373 56 54 NA 195 46 1038
74 166 856 368 1124 3244 53 25 440 99 67 NA 216 59 1102
20 132 810 343 1010 3131 32 18 358 52 34 NA 211 63 996
14 148 827 328 994 3129 52 18 403 71 55 8 241 50 1046
33 168 835 332 1047 3308 40 24 361 41 79 NA 204 62 983
50 96 837 344 985 3094 12 13 362 59 53 NA 253 73 1153
41 203 893 363 1042 3194 34 26 384 66 61 1 252 75 1155
20 142 855 332 1072 3142 41 16 389 48 61 4 231 74 1021
44 164 968 354 1177 3175 32 7 358 55 72 1 204 42 1033
16 119 723 320 1064 3384 42 28 431 87 60 1 263 62 1036
37 168 896 367 1152 3268 32 30 401 95 51 6 232 25 1114
71 80 840 340 1002 3146 31 12 373 64 70 NA 208 68 1019
39 153 931 324 1181 3136 31 34 394 93 58 2 237 84 1001
39 193 903 308 1118 3082 50 27 413 59 72 4 228 71 1054
56 202 902 329 1058 3189 33 33 367 29 58 2 238 74 1030
38 169 881 357 1094 3161 27 25 378 54 64 1 206 51 1001
47 183 876 367 1144 3250 22 22 386 94 65 2 208 65 989
28 129 732 337 992 3316 33 21 389 80 73 NA 249 63 986
45 159 1001 409 1125 3370 45 15 357 73 70 3 262 59 1083
37 171 847 348 1183 3221 26 18 370 104 49 1 253 54 879
38 184 893 411 1087 3227 33 19 354 97 49 3 207 41 1107
51 182 830 316 1084 3309 22 17 385 97 55 NA 249 55 980
44 156 865 368 1138 3212 30 23 340 88 64 NA 225 52 948
42 66 818 307 1052 3321 40 17 395 95 57 1 197 58 1191
28 187 906 375 1032 3186 54 20 379 73 63 3 284 80 988
48 187 889 313 1111 3315 43 22 422 72 66 3 256 66 1152
63 148 857 343 965 3124 24 26 401 113 64 NA 247 56 1059
54 198 890 395 1191 3347 44 19 365 91 58 NA 224 54 1126
39 177 940 350 1152 3209 31 26 382 108 68 NA 188 55 1103
48 155 850 319 1084 3288 30 44 407 76 53 NA 265 56 998
56 188 829 333 966 3099 50 28 413 67 59 1 284 46 970
39 172 769 371 1052 3201 41 32 396 109 64 1 225 57 1008
31 171 893 388 1050 3287 40 16 404 59 77 NA 229 68 1022
27 156 859 330 1088 3181 42 10 382 88 59 1 227 55 1078
32 139 933 363 1110 3317 57 19 390 100 53 1 247 43 1009
35 142 835 340 1087 3220 58 28 384 80 50 2 234 43 1047
33 189 818 352 1031 3101 24 31 384 71 73 2 265 57 1023
46 217 883 336 1035 3251 48 22 413 94 67 3 246 75 997
44 164 975 317 1091 3220 46 30 405 81 58 1 264 21 1173
35 174 893 300 1105 3151 30 31 380 80 60 5 276 49 992
