"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 42 16 41 13 100 4.43
"2" "kukd" 314 0 0 1 NA 153 21 154 18 100 2.05
"3" "kuku" 1399 0 0 1 NA 735 47 732 47 100 1.9
"4" "pkd" 734 0 0 1 NA 325 24 328 23 100 2.26
"5" "pku" 1514 0 0 1 NA 891 101 902 64 100 1.7
"6" "pp" 14281 0 0 1 NA 3162 83 3164 83 100 4.52
"7" "tdkd" 73 0.02 NA 0.98 NA 41 14 37 12 100 1.78
"8" "tdku" 46 0 0 1 NA 22 7 22 7 100 2.09
"9" "tdp" 861 0 0 1 NA 387 25 387 24 100 2.22
"10" "tdtd" 168 0.01 NA 1 NA 90 29 85 24 100 1.87
"11" "tukd" 63 0.62 NA 0.43 NA 64 12 65 11 100 0.98
"12" "tuku" 1 0.42 NA 0.87 NA 1 1 0 0 100 1
"13" "tup" 316 0.02 NA 0.99 NA 263 30 266 24 100 1.2
"14" "tutd" 61 0.56 NA 0.46 NA 61 12 62 12 100 1
"15" "tutu" 2400 0 0 1 NA 1561 75 1562 79 100 1.54
