"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
15 74 303 156 453 1431 28 13 161 10 19 98 19 650 NA
21 69 295 183 402 1398 29 10 123 15 31 112 24 607 1
25 65 324 169 404 1494 11 12 162 49 26 127 21 647 NA
14 45 316 131 395 1408 5 5 198 68 37 121 24 586 1
47 73 301 181 343 1397 7 1 131 46 27 98 14 571 NA
8 54 298 159 370 1454 2 7 150 22 28 131 17 576 NA
18 68 294 146 395 1463 10 10 148 11 28 106 8 624 NA
15 93 320 186 399 1362 6 7 149 11 34 98 20 561 1
25 77 331 143 412 1344 36 9 154 30 30 51 18 563 NA
27 75 310 178 348 1384 13 4 170 39 36 95 38 650 NA
21 58 328 166 402 1470 5 11 157 24 17 105 21 563 NA
25 62 360 146 406 1469 18 9 130 16 25 104 22 656 NA
30 96 321 149 429 1407 23 12 176 15 31 104 25 609 NA
18 77 310 132 401 1496 7 9 123 9 30 104 21 648 1
45 95 348 135 422 1437 19 6 131 30 25 104 27 635 NA
19 65 281 161 379 1469 17 7 148 17 40 119 22 596 NA
27 76 361 178 422 1426 31 7 80 44 37 107 19 612 1
30 68 312 178 415 1436 20 19 130 15 37 123 18 592 NA
15 45 265 167 357 1444 18 12 176 7 13 109 14 580 NA
11 57 289 194 385 1419 7 7 135 39 30 108 31 688 NA
25 110 309 152 419 1495 21 5 151 39 33 110 25 559 NA
26 69 273 184 351 1375 30 8 150 20 34 107 19 642 NA
19 81 304 190 429 1532 20 12 141 24 43 102 25 675 NA
39 79 356 158 377 1429 35 7 180 32 45 94 18 659 NA
26 75 355 149 211 1461 14 4 148 38 31 109 21 559 NA
14 94 343 165 385 1440 10 5 186 12 32 103 27 565 NA
29 77 311 68 401 1401 8 2 141 20 13 100 27 572 NA
6 80 325 169 462 1442 18 6 127 14 25 88 14 592 1
18 69 316 163 417 1479 19 11 171 28 27 93 27 609 NA
28 76 270 153 350 1392 10 12 147 54 13 119 24 643 NA
26 62 307 172 403 1448 12 11 159 37 47 126 18 548 NA
38 95 316 160 431 1523 13 11 201 56 26 138 28 552 1
16 78 337 140 485 1477 7 15 152 30 26 93 32 597 NA
35 86 308 185 437 1412 26 8 174 22 23 121 11 591 NA
