"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 42 15 38 14 100 4.43
"2" "kukd" 329 0 0 1 NA 156 23 157 19 100 2.11
"3" "kuku" 1477 0 0 1 NA 786 45 786 49 100 1.88
"4" "pkd" 762 0 0 1 NA 345 27 344 26 100 2.21
"5" "pku" 1598 0 0 1 NA 974 71 984 64 100 1.64
"6" "pp" 14731 0 0 1 NA 3415 86 3414 93 100 4.31
"7" "tdkd" 73 0.02 NA 0.98 NA 41 14 41 15 100 1.78
"8" "tdku" 51 0 0 1 NA 24 7 24 7 100 2.12
"9" "tdp" 920 0 0 1 NA 421 34 422 21 100 2.19
"10" "tdtd" 170 0.0600000000000001 NA 0.95 NA 107 34 103 35 100 1.59
"11" "tukd" 71 0.45 NA 0.61 NA 69 10 68 9 100 1.03
"12" "tuku" 1 0.51 NA 0.86 NA 1 1 1 1 100 1
"13" "tup" 345 0 0 1 NA 283 29 286 23 100 1.22
"14" "tutd" 67 0.6 NA 0.44 NA 69 13 68 14 100 0.97
"15" "tutu" 2593 0 0 1 NA 1700 61 1702 53 100 1.53
