"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 129 0 0 1 NA 36 11 35 12 100 3.58
"2" "kukd" 316 0 0 1 NA 106 18 108 18 100 2.98
"3" "kuku" 1097 0 0 1 NA 310 31 306 30 100 3.54
"4" "pkd" 612 0 0 1 NA 81 12 80 12 100 7.56
"5" "pku" 1177 0 0 1 NA 257 38 262 30 100 4.58
"6" "pp" 13890 0 0 1 NA 477 32 477 29 100 29.12
"7" "tdkd" 28 0.02 NA 0.99 NA 10 6 9 4 100 2.8
"8" "tdku" 50 0 0 1 NA 8 5 7 4 100 6.25
"9" "tdp" 592 0 0 1 NA 64 11 64 10 100 9.25
"10" "tdtd" 41 0 0 1 NA 15 6 14 5 100 2.73
"11" "tukd" 17 0.04 NA 0.97 NA 8 4 8 3 100 2.12
"12" "tuku" 0 1 NA 0.99 NA 0 0 0 0 100 NA
"13" "tup" 173 0 0 1 NA 26 7 26 7 100 6.65
"14" "tutd" 21 0.11 NA 0.94 NA 14 5 14 5 100 1.5
"15" "tutu" 353 0 0 1 NA 70 11 70 10 100 5.04
