"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 36 15 34 15 100 5
"2" "kukd" 266 0 0 1 NA 126 21 129 13 100 2.11
"3" "kuku" 1216 0 0 1 NA 611 35 612 36 100 1.99
"4" "pkd" 653 0 0 1 NA 278 22 279 24 100 2.35
"5" "pku" 1320 0 0 1 NA 758 64 761 60 100 1.74
"6" "pp" 13269 0 0 1 NA 2636 72 2640 73 100 5.03
"7" "tdkd" 61 0.09 NA 0.91 NA 35 15 33 12 100 1.74
"8" "tdku" 38 0 0 1 NA 17 6 16 6 100 2.24
"9" "tdp" 766 0 0 1 NA 307 26 306 27 100 2.5
"10" "tdtd" 157 0.03 NA 0.97 NA 73 31 66 29 100 2.15
"11" "tukd" 53 0.4 NA 0.64 NA 50 11 51 9 100 1.06
"12" "tuku" 0 1 NA 0.62 NA 1 1 0 0 100 0
"13" "tup" 266 0.01 NA 0.99 NA 212 20 212 17 100 1.25
"14" "tutd" 52 0.36 NA 0.67 NA 49 11 48 11 100 1.06
"15" "tutu" 2005 0 0 1 NA 1250 59 1252 60 100 1.6
