"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
31 137 755 314 1099 3359 36 24 410 72 55 231 57 1022 NA
74 173 838 363 1170 3278 45 25 374 91 56 222 77 964 1
61 217 833 411 1048 3149 23 16 371 77 47 215 54 1123 NA
35 144 849 317 1129 3384 31 42 371 47 43 216 47 1015 NA
18 154 826 322 1087 3145 48 15 352 89 73 212 57 1072 1
73 189 837 365 1073 3188 35 19 376 88 53 202 51 1147 NA
39 158 849 336 1120 3343 42 32 402 77 61 220 60 1008 1
44 175 874 329 1127 3215 30 18 365 84 75 221 55 1022 3
42 159 832 304 1041 3345 30 16 379 44 61 265 65 1018 2
30 89 840 345 1071 3344 35 23 389 92 58 216 44 1104 1
85 166 897 361 1143 3180 36 28 361 105 75 256 77 1022 1
18 155 957 336 1125 3215 71 14 438 89 61 204 76 989 1
43 186 907 344 1056 3080 24 18 363 60 52 261 68 1025 1
21 162 820 325 1139 3262 55 41 382 72 61 209 66 1014 1
25 158 839 350 1076 3230 51 33 385 78 59 250 58 1098 3
26 138 941 315 1123 3163 34 19 426 44 54 254 67 995 NA
64 194 883 352 1034 3144 40 34 387 76 54 246 68 1056 1
57 153 906 378 1075 3085 31 34 363 64 71 234 54 1020 NA
47 159 846 332 1119 3292 64 18 409 49 73 212 59 1004 4
117 192 844 388 1167 3084 14 16 327 62 65 273 54 1067 1
62 177 887 395 1138 3347 34 18 388 68 56 241 71 1145 NA
29 159 792 313 1013 3231 66 13 374 92 64 253 64 931 NA
43 161 880 303 1108 3211 27 22 437 66 76 217 58 1122 NA
44 166 919 331 1166 3232 20 18 401 75 65 225 37 1039 3
51 179 905 335 1211 3110 45 15 425 76 57 235 67 1133 3
39 147 804 294 1153 3419 39 20 362 102 56 241 56 995 1
37 140 889 328 1149 3405 32 30 422 125 60 236 54 1150 NA
45 144 832 270 1005 3166 33 10 409 84 51 249 46 1086 NA
59 166 960 336 1165 3183 30 23 410 63 64 194 47 906 1
51 187 844 342 1059 3338 38 19 349 91 82 211 59 1089 NA
68 171 956 355 1091 3206 39 20 361 103 71 231 45 1003 3
27 199 879 357 1094 3259 30 40 377 63 43 228 78 1035 NA
75 204 908 352 1121 3094 31 16 413 127 61 243 44 1100 1
50 157 877 378 1160 3219 45 15 421 70 63 241 73 1023 NA
24 136 799 309 1154 3301 31 15 338 64 47 253 58 1030 5
51 187 990 366 1140 3417 54 27 404 65 72 244 58 1046 1
24 159 823 308 1036 3051 25 28 388 54 64 269 64 1024 NA
65 166 813 391 957 3143 37 21 411 107 69 196 42 1045 NA
50 196 919 367 1209 3355 16 22 426 56 55 217 43 1008 NA
40 167 917 359 1225 3174 35 39 395 101 42 227 57 1060 1
48 146 880 304 1142 3169 53 23 392 88 64 217 54 1107 1
55 178 870 422 1075 3252 48 17 379 74 68 127 51 995 1
44 155 905 302 1118 3380 21 39 449 88 60 256 54 1082 2
69 228 828 345 1042 3227 36 12 414 69 69 227 86 1047 NA
46 190 799 346 997 3130 41 25 380 73 58 211 45 1014 NA
28 173 886 352 1072 3074 35 19 391 42 57 257 43 1111 NA
73 173 829 360 984 3141 28 11 379 111 67 238 58 1036 1
54 191 925 354 1103 3353 41 31 414 113 49 229 32 1021 3
49 155 853 296 1035 3249 26 26 357 97 55 216 47 991 3
59 164 846 338 939 3222 41 26 351 60 66 247 79 1030 NA
28 191 870 337 953 3152 44 28 354 58 74 258 41 1054 NA
48 145 910 348 1120 3288 17 26 350 106 69 252 73 987 2
51 198 958 356 1150 3314 31 42 429 72 45 223 76 1026 NA
50 194 873 341 1051 3268 42 26 355 97 64 279 42 1051 NA
42 142 925 274 1086 3231 28 17 357 61 62 217 48 1002 1
29 200 930 343 1158 3265 25 30 342 89 63 252 45 1048 2
38 152 801 334 993 3093 20 24 340 84 82 193 56 1087 1
43 163 919 287 1099 3307 48 18 393 62 66 227 55 1051 2
70 168 877 283 1053 3232 30 7 439 98 61 247 48 1088 5
31 185 869 375 1027 3240 46 26 405 84 55 236 66 984 1
56 179 786 376 1076 3201 30 27 363 79 52 256 45 979 1
45 170 797 342 965 3264 57 35 391 76 72 208 29 1041 NA
48 153 879 300 1000 3266 26 25 199 57 76 246 60 1092 1
30 140 911 345 1072 3047 36 19 379 58 58 242 89 1101 NA
62 185 889 319 1149 3344 26 20 429 54 60 195 52 1023 3
34 198 905 344 1077 3077 61 33 392 85 60 235 46 1086 NA
31 164 1027 323 1078 3177 33 25 353 93 44 234 62 1111 3
43 156 777 345 1034 3150 37 24 406 65 76 248 67 1075 2
31 141 890 310 1205 3291 34 22 379 41 64 240 54 1031 1
61 156 855 336 1140 3228 21 11 395 54 49 240 46 941 4
54 216 937 354 550 3166 47 10 418 68 40 259 44 1041 NA
77 181 1001 365 1169 3110 25 27 373 44 44 225 56 975 2
33 168 883 274 1057 3247 41 45 377 72 46 253 20 1076 3
44 188 836 359 987 3057 25 18 327 75 50 234 69 983 3
54 153 907 357 1234 3186 31 12 403 82 68 187 61 1148 2
43 163 882 373 1000 3231 29 29 409 71 57 233 70 1113 1
44 168 895 336 1197 3490 39 35 360 72 65 236 62 1107 8
39 171 938 331 1107 3178 32 19 383 81 51 257 58 1067 1
38 179 853 342 1018 3138 48 10 412 81 73 234 54 972 1
37 165 946 321 1092 3209 47 34 392 87 58 218 75 998 1
36 163 827 334 1054 3150 33 14 421 65 66 241 47 1035 NA
43 200 886 359 1079 3132 51 28 430 100 78 220 102 1116 2
74 205 876 368 1153 3178 59 26 402 52 55 223 53 1038 1
35 185 931 322 1111 3158 12 16 346 108 55 267 79 1116 NA
27 167 924 352 1086 3133 10 22 415 93 81 273 40 1062 NA
50 198 881 343 1037 3233 72 25 429 64 74 232 53 1155 1
49 203 881 360 996 3045 26 19 365 54 47 215 62 953 2
37 164 898 382 1062 3267 27 19 439 65 55 251 60 1064 NA
45 157 789 316 984 3247 40 21 405 93 58 217 61 999 1
23 173 901 321 1090 3186 51 27 382 42 58 228 45 1099 1
27 162 876 293 1021 3051 37 14 389 40 69 256 42 1127 NA
62 157 931 388 1160 3319 29 17 399 83 75 266 49 1107 2
68 198 891 346 1075 3285 35 29 371 71 80 255 52 1093 1
41 176 853 363 971 3285 32 27 432 61 76 208 50 1011 2
46 203 887 368 1106 3194 39 37 330 71 58 253 44 1009 NA
70 187 900 355 1122 3307 30 21 421 101 71 261 69 1065 1
58 180 935 339 1143 3049 44 34 431 33 42 228 43 1013 1
53 158 882 329 1028 3115 31 22 382 81 67 252 63 1039 1
62 136 779 342 1122 3204 23 6 385 60 55 214 88 957 NA
28 159 873 327 1105 3141 30 30 411 68 64 236 70 1152 1
