"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
13 81 384 79 503 1727 51 6 203 30 34 142 32 934 NA
8 57 297 168 423 1548 37 14 226 78 26 127 40 942 NA
12 53 370 144 466 1583 8 12 195 46 29 153 40 1016 NA
8 67 373 167 484 1687 24 12 208 33 21 139 37 993 1
17 67 353 135 451 1585 27 17 203 43 31 143 32 922 NA
31 86 404 145 478 1657 16 10 229 70 32 164 29 958 NA
15 79 371 149 216 1702 14 19 189 45 32 167 38 1035 NA
13 41 411 150 498 1594 17 11 222 68 23 164 39 919 NA
9 66 384 132 422 1664 6 12 232 64 30 174 27 860 1
11 32 408 156 544 1723 23 10 276 50 29 148 29 918 NA
45 63 384 157 470 1595 17 15 217 89 37 161 35 930 1
44 61 404 163 487 1641 40 7 243 41 41 152 37 1005 NA
21 73 388 144 469 1608 9 3 206 36 33 136 28 925 NA
21 94 371 157 499 1621 32 13 197 49 31 140 24 972 NA
18 28 364 137 453 1679 13 17 208 45 31 149 20 954 NA
12 62 322 154 472 1657 13 13 242 42 39 135 33 1004 NA
22 60 365 148 424 1582 14 10 189 33 30 135 27 872 NA
28 69 404 152 524 1668 16 16 183 33 31 155 35 929 NA
25 61 365 157 474 1606 19 11 179 39 29 136 53 989 NA
22 67 365 171 420 1536 19 7 204 29 30 143 24 1066 2
13 56 372 141 497 1659 8 13 245 28 26 139 42 1009 1
13 48 369 167 483 1634 21 11 216 45 28 157 25 1016 NA
30 63 377 161 503 1531 21 9 216 56 48 169 39 917 NA
59 79 371 175 421 1672 21 11 203 35 61 115 41 940 NA
5 63 364 171 459 1696 30 13 218 67 23 149 30 911 NA
9 60 386 149 499 1729 21 11 235 69 27 152 26 996 NA
9 64 361 170 468 1735 11 6 215 81 39 150 41 992 1
16 55 377 89 447 1553 23 13 214 18 30 131 39 968 NA
24 79 366 157 455 1633 11 13 182 32 49 147 34 932 NA
24 91 395 154 498 1650 18 10 185 42 42 184 36 894 NA
15 62 372 160 444 1660 12 14 193 76 42 180 18 1010 2
3 63 397 162 499 1686 17 9 241 37 38 157 40 909 NA
22 69 336 134 506 1633 26 4 204 43 32 134 51 981 NA
23 78 376 148 454 1707 17 5 232 110 33 145 26 949 2
16 68 349 164 489 1669 6 6 209 47 28 176 35 982 NA
7 64 358 144 436 1657 11 3 203 31 38 130 41 909 NA
6 70 412 166 510 1657 11 9 189 43 30 115 24 886 1
18 92 348 133 446 1622 19 8 263 130 29 146 39 954 1
30 60 326 140 492 1648 23 22 229 36 39 150 27 898 NA
23 35 386 161 498 1628 13 15 220 141 30 138 47 946 NA
28 49 367 140 463 1584 11 14 190 30 29 162 29 939 NA
9 53 346 171 497 1690 18 15 194 33 27 143 18 893 NA
10 44 376 151 482 1527 10 7 207 42 32 131 35 914 1
6 72 352 124 396 1594 15 14 240 92 36 139 31 923 NA
5 42 343 135 414 1605 14 15 222 61 25 163 19 871 NA
4 81 368 131 504 1673 14 4 206 28 30 162 35 892 1
38 93 342 165 460 1691 16 16 189 68 31 139 35 922 NA
22 66 400 134 494 1623 8 13 183 41 27 171 28 951 NA
11 37 411 162 488 1677 22 16 218 30 24 148 30 952 NA
19 60 381 167 482 1611 24 16 224 21 30 157 29 991 NA
30 96 373 180 470 1613 28 7 189 36 36 162 33 1007 NA
4 34 380 152 402 1662 14 5 164 59 10 151 36 957 4
9 43 404 132 468 1693 10 10 200 56 29 132 24 851 NA
14 73 358 143 454 1663 21 4 216 54 35 140 28 911 2
16 51 367 143 460 1635 9 8 219 29 36 133 30 946 1
17 80 331 117 415 1579 15 19 193 97 24 149 36 979 1
6 64 380 143 526 1623 20 16 242 73 29 169 54 949 NA
52 69 398 152 493 1660 23 12 207 121 45 144 40 1066 5
9 79 366 145 499 1644 17 9 214 57 23 162 25 935 NA
21 73 324 169 481 1690 8 11 178 65 31 170 30 982 NA
23 69 368 136 441 1660 17 19 242 76 27 204 43 912 1
25 58 336 134 453 1573 23 14 201 48 36 166 30 875 NA
