"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 135 0 0 1 NA 16 11 14 10 100 8.44
"2" "kukd" 126 0 0 1 NA 40 10 40 11 100 3.15
"3" "kuku" 489 0 0 1 NA 163 16 160 16 100 3
"4" "pkd" 291 0 0 1 NA 84 14 85 12 100 3.46
"5" "pku" 530 0 0 1 NA 198 23 201 23 100 2.68
"6" "pp" 7762 0 0 1 NA 752 34 751 28 100 10.32
"7" "tdkd" 11 0.22 NA 0.82 NA 8 7 6 4 100 1.38
"8" "tdku" 13 0 0 1 NA 3 2 3 1 100 4.33
"9" "tdp" 450 0 0 1 NA 71 13 70 11 100 6.34
"10" "tdtd" 98 0 0 1 NA 13 12 10 9 100 7.54
"11" "tukd" 15 0.53 NA 0.58 NA 14 4 15 4 100 1.07
"12" "tuku" 0 1 NA 0.87 NA 0 0 0 0 100 NA
"13" "tup" 75 0.01 NA 0.99 NA 53 9 53 7 100 1.42
"14" "tutd" 13 0.13 NA 0.9 NA 9 4 8 4 100 1.44
"15" "tutu" 636 0 0 1 NA 303 22 302 21 100 2.1
