"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 23 14 21 13 100 5.91
"2" "kukd" 191 0 0 1 NA 74 15 75 13 100 2.58
"3" "kuku" 789 0 0 1 NA 320 25 320 21 100 2.47
"4" "pkd" 416 0 0 1 NA 156 20 157 16 100 2.67
"5" "pku" 870 0 0 1 NA 395 41 396 19 100 2.2
"6" "pp" 10342 0 0 1 NA 1448 48 1450 40 100 7.14
"7" "tdkd" 33 0.09 NA 0.92 NA 18 11 17 9 100 1.83
"8" "tdku" 25 0 0 1 NA 8 4 7 4 100 3.12
"9" "tdp" 578 0 0 1 NA 157 15 156 16 100 3.68
"10" "tdtd" 124 0 0 1 NA 30 19 26 13 100 4.13
"11" "tukd" 32 0.38 NA 0.71 NA 28 7 28 7 100 1.14
"12" "tuku" 0 1 NA 0.78 NA 0 1 0 0 100 NA
"13" "tup" 70 0.97 NA 0.03 NA 107 15 108 13 100 0.65
"14" "tutd" 29 0.17 NA 0.84 NA 23 7 23 6 100 1.26
"15" "tutu" 1135 0 0 1 NA 602 35 602 30 100 1.89
