"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 35 15 32 14 100 5.14
"2" "kukd" 250 0 0 1 NA 118 18 117 14 100 2.12
"3" "kuku" 1096 0 0 1 NA 537 33 536 33 100 2.04
"4" "pkd" 604 0 0 1 NA 249 22 248 21 100 2.43
"5" "pku" 1185 0 0 1 NA 665 46 664 45 100 1.78
"6" "pp" 12534 0 0 1 NA 2346 69 2349 62 100 5.34
"7" "tdkd" 44 0.09 NA 0.93 NA 28 10 27 8 100 1.57
"8" "tdku" 35 0 0 1 NA 16 5 15 4 100 2.19
"9" "tdp" 703 0 0 1 NA 266 28 268 24 100 2.64
"10" "tdtd" 142 0 0 1 NA 57 23 54 24 100 2.49
"11" "tukd" 49 0.36 NA 0.71 NA 45 10 45 7 100 1.09
"12" "tuku" 0 1 NA 0.6 NA 1 1 0 0 100 0
"13" "tup" 235 0 0 1 NA 177 29 182 20 100 1.33
"14" "tutd" 48 0.29 NA 0.75 NA 43 9 42 7 100 1.12
"15" "tutu" 1805 0 0 1 NA 1082 57 1079 53 100 1.67
