"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 26 12 24 13 100 5.46
"2" "kukd" 208 0 0 1 NA 88 17 90 14 100 2.36
"3" "kuku" 908 0 0 1 NA 395 31 394 36 100 2.3
"4" "pkd" 484 0 0 1 NA 192 19 194 18 100 2.52
"5" "pku" 995 0 0 1 NA 493 42 495 38 100 2.02
"6" "pp" 11218 0 0 1 NA 1765 51 1764 50 100 6.36
"7" "tdkd" 36 0.04 NA 0.97 NA 21 9 20 7 100 1.71
"8" "tdku" 27 0 0 1 NA 10 4 10 4 100 2.7
"9" "tdp" 620 0 0 1 NA 190 22 188 19 100 3.26
"10" "tdtd" 124 0.01 NA 1 NA 40 22 36 19 100 3.1
"11" "tukd" 39 0.34 NA 0.7 NA 35 9 35 8 100 1.11
"12" "tuku" 0 1 NA 0.64 NA 0 1 0 0 100 NA
"13" "tup" 170 0.02 NA 0.98 NA 127 25 129 21 100 1.34
"14" "tutd" 37 0.09 NA 0.91 NA 28 7 27 6 100 1.32
"15" "tutu" 1371 0 0 1 NA 772 46 776 45 100 1.78
