"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 54 16 52 14 100 3.87
"2" "kukd" 414 0 0 1 NA 215 22 214 22 100 1.93
"3" "kuku" 1935 0 0 1 NA 1099 56 1102 62 100 1.76
"4" "pkd" 924 0 0 1 NA 464 31 462 30 100 1.99
"5" "pku" 2103 0 0 1 NA 1388 85 1388 84 100 1.52
"6" "pp" 17027 0 0 1 NA 4847 102 4847 99 100 3.51
"7" "tdkd" 84 0.07 NA 0.93 NA 60 16 58 15 100 1.4
"8" "tdku" 70 0 0 1 NA 35 11 35 9 100 2
"9" "tdp" 1111 0 0 1 NA 621 38 620 38 100 1.79
"10" "tdtd" 223 0.16 NA 0.84 NA 175 48 174 50 100 1.27
"11" "tukd" 102 0.3 NA 0.73 NA 96 13 96 13 100 1.06
"12" "tuku" 1 0.64 NA 0.7 NA 1 1 1 1 100 1
"13" "tup" 521 0 0 1 NA 427 39 426 31 100 1.22
"14" "tutd" 110 0.4 NA 0.6 NA 107 18 107 15 100 1.03
"15" "tutu" 3800 0 0 1 NA 2669 95 2674 96 100 1.42
