"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
15 100 580 232 1082 3654 12 21 322 21 54 321 54 1357 NA
10 93 552 262 927 3473 26 22 336 13 44 362 49 1527 NA
8 61 583 264 968 3448 18 18 345 12 61 284 70 1477 5
14 95 573 273 954 3654 19 23 349 22 56 303 50 1442 NA
9 97 591 262 948 3619 19 21 361 14 52 266 74 1509 NA
9 103 562 265 859 3466 11 28 380 13 60 142 84 1616 NA
12 90 580 240 1009 3441 13 17 308 21 60 343 66 1534 0
11 84 631 229 883 3508 13 28 369 16 54 297 79 1558 NA
13 75 527 258 890 3679 12 15 320 25 56 267 79 1461 NA
15 111 602 281 989 3523 19 16 342 10 54 293 48 1539 1
11 108 558 274 1004 3459 21 19 357 21 48 358 57 1460 1
15 44 633 214 951 3528 15 33 350 12 52 307 71 1546 2
8 86 557 265 950 3461 9 21 334 20 56 339 89 1424 0
11 114 676 258 1035 3618 9 7 344 16 44 285 72 1538 NA
15 100 505 292 862 3354 15 20 325 15 53 331 69 1591 1
19 119 579 273 958 3335 16 9 301 15 58 340 81 1630 0
10 101 612 241 1012 3537 14 30 325 21 47 140 49 1531 0
14 57 597 281 1053 3521 17 24 404 21 47 274 77 1468 1
15 97 567 261 931 3442 6 32 345 15 59 384 81 1682 NA
15 96 551 274 951 3547 14 28 309 18 64 402 54 1565 0
7 113 570 273 992 3528 16 29 362 15 64 272 74 1581 NA
14 98 621 237 891 3504 17 11 357 11 60 288 52 1637 1
15 92 595 269 1001 3437 15 24 317 20 53 348 53 1644 1
16 94 623 256 1036 3562 19 16 335 14 43 313 67 1566 NA
7 72 528 272 950 3541 19 22 362 9 53 362 73 1616 4
11 97 619 261 917 3403 18 35 407 13 28 287 63 1577 1
14 91 642 269 1068 3474 12 30 336 12 55 309 67 1412 1
16 109 617 253 1032 3460 21 40 320 12 39 320 48 1449 1
12 84 568 250 986 3409 9 25 327 13 48 315 58 1511 NA
7 93 632 260 949 3524 21 20 337 19 41 305 53 1545 NA
12 104 604 271 1050 3517 14 33 346 12 52 308 67 1655 NA
10 110 530 274 890 3599 14 24 352 16 51 300 76 1481 0
11 93 504 229 887 3622 22 25 335 10 65 289 71 1704 NA
10 95 542 267 990 3518 7 17 327 15 50 330 72 1506 NA
11 105 556 242 956 3506 8 17 344 15 52 357 69 1571 1
14 110 627 247 869 3464 12 23 318 19 58 303 67 1476 3
12 91 602 225 913 3463 8 21 360 17 52 283 64 1472 NA
14 104 555 250 1076 3516 16 26 366 13 64 322 80 1432 NA
13 98 601 263 989 3523 17 23 369 18 75 345 65 1502 0
16 115 630 224 1002 3489 11 18 355 16 71 178 79 1544 0
16 80 654 267 960 3518 18 20 337 24 43 301 66 1587 0
10 120 580 269 882 3457 12 18 331 12 48 272 75 1571 1
9 112 572 255 977 3596 18 6 315 12 61 311 45 1608 0
10 99 599 247 1038 3508 16 11 370 23 58 290 52 1599 NA
6 103 507 283 849 3550 8 20 342 16 75 308 83 1453 1
11 102 586 259 977 3445 14 14 350 14 43 293 56 1466 1
12 86 624 261 972 3488 15 19 354 25 18 340 62 1481 1
16 106 604 271 1029 3493 18 21 363 10 60 336 94 1511 0
14 101 591 254 1057 3449 13 24 372 14 75 308 78 1431 2
16 102 650 261 1039 3505 18 21 345 16 29 306 57 1536 1
16 80 675 254 964 3536 7 24 356 15 48 329 58 1576 1
7 93 541 233 1010 3567 22 22 370 15 52 355 56 1640 NA
9 112 615 274 980 3473 22 25 348 18 52 315 64 1579 3
9 80 587 248 969 3550 24 15 333 12 59 324 67 1487 NA
16 93 565 246 919 3515 14 37 372 20 30 304 56 1593 1
14 53 629 236 1003 3441 14 33 341 20 65 358 73 1510 NA
19 97 643 243 918 3498 11 24 337 15 76 362 55 1480 NA
15 91 567 257 1011 3532 19 18 369 12 73 254 80 1398 1
6 102 552 237 914 3516 21 24 353 12 45 345 71 1559 2
12 117 603 219 900 3423 20 23 338 16 53 330 82 1635 0
14 110 668 267 1065 3548 11 21 344 18 54 316 69 1610 NA
14 116 643 272 1013 3490 12 21 379 15 55 322 32 1460 NA
11 95 605 257 951 3404 22 17 322 19 59 316 96 1547 NA
11 104 623 232 965 3444 8 24 350 9 64 308 78 1508 0
19 102 591 300 1038 3432 15 14 349 13 54 336 62 1424 0
12 112 518 241 843 3449 12 20 322 19 71 372 47 1498 NA
10 95 476 238 972 3508 11 24 325 14 53 323 97 1514 1
15 87 578 252 920 3447 17 41 343 15 51 315 75 1500 0
14 96 634 270 982 3524 17 36 348 10 64 366 72 1601 NA
13 102 601 266 1018 3571 16 5 320 22 48 314 58 1723 NA
12 84 525 233 1006 3447 14 6 365 18 63 344 73 1642 NA
16 109 579 248 928 3405 19 13 377 13 60 373 84 1436 NA
9 109 589 257 987 3581 16 22 378 18 65 322 58 1622 NA
12 114 666 262 1027 3597 5 22 359 16 58 317 71 1451 NA
13 94 520 245 941 3563 7 16 350 19 54 368 61 1542 3
13 97 654 262 1024 3416 16 23 350 14 48 295 85 1545 0
10 94 567 250 1003 3506 20 12 358 16 51 354 71 1494 NA
12 124 536 287 982 3396 9 17 325 23 39 296 57 1677 0
17 106 653 242 1071 3474 7 19 356 17 32 299 68 1367 1
18 102 550 249 920 3571 7 14 338 14 53 305 55 1414 1
9 103 584 257 939 3496 10 15 315 28 43 292 78 1526 2
15 123 602 257 954 3513 20 25 310 19 66 310 49 1475 NA
15 91 623 265 962 3502 18 10 339 20 42 270 53 1467 1
11 103 560 273 1002 3453 14 35 349 18 60 305 93 1611 0
14 97 540 282 976 3434 13 8 333 18 44 314 82 1500 1
13 102 665 242 1102 3650 17 16 358 21 38 313 57 1563 3
8 98 670 277 979 3470 9 26 374 13 51 291 47 1514 0
14 100 641 233 1008 3568 10 12 329 14 59 309 66 1594 1
11 113 656 237 1071 3454 17 18 366 20 56 312 60 1510 NA
12 89 580 249 978 3515 17 25 363 23 54 319 66 1442 1
17 123 624 284 1041 3488 19 12 356 12 57 347 73 1556 NA
16 114 558 235 901 3418 12 27 371 22 39 318 60 1674 NA
12 112 634 247 937 3517 15 27 365 20 57 309 76 1569 1
9 112 539 253 881 3440 8 26 358 15 55 370 36 1575 NA
6 104 563 269 932 3570 17 9 349 26 50 286 84 1528 0
14 125 539 257 866 3382 18 24 375 23 51 269 79 1564 NA
22 102 567 291 994 3525 17 19 372 21 51 326 59 1553 NA
15 101 571 249 972 3550 12 12 350 24 56 353 81 1507 3
10 100 541 231 895 3468 20 29 322 12 59 282 57 1641 2
14 113 680 237 1023 3590 15 11 338 14 64 325 88 1479 0
