"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
10 14 14 92 23 436 9 6 163 24 4 15 9 8 NA
7 9 12 98 25 436 17 10 171 7 7 7 6 9 NA
7 14 12 104 23 438 16 6 181 12 7 15 3 9 0
16 14 13 98 28 433 7 8 173 23 7 13 8 9 NA
7 13 13 85 24 450 16 5 190 8 5 16 7 9 NA
15 17 14 108 27 436 8 5 172 13 6 7 11 9 NA
5 14 12 92 22 452 13 5 161 23 3 15 9 9 0
8 15 15 97 25 438 4 10 169 20 5 13 9 9 NA
12 11 13 102 22 449 2 7 172 29 3 14 8 8 NA
17 12 12 128 23 445 13 5 178 19 7 16 4 9 0
8 15 15 112 13 414 3 7 171 28 4 8 5 9 0
8 15 13 89 21 448 9 6 155 17 2 15 7 9 0
4 6 14 114 25 454 5 5 163 13 6 7 4 8 0
11 14 15 115 25 448 7 3 151 19 7 7 9 8 NA
14 12 13 52 28 458 14 7 155 25 7 7 4 9 0
14 15 16 102 26 446 13 7 149 18 3 13 9 9 0
11 6 14 114 29 438 13 3 159 17 5 15 10 9 0
9 18 13 92 27 440 4 5 176 20 7 15 9 9 0
10 8 13 107 27 424 9 7 169 15 6 8 7 9 NA
6 17 14 78 27 447 5 4 169 19 3 17 10 9 0
14 14 12 93 26 442 5 4 196 16 3 15 5 9 NA
15 16 15 89 13 440 22 7 165 15 5 7 9 9 0
10 15 11 98 25 435 10 6 142 18 3 8 7 9 0
17 13 14 93 12 433 26 7 169 25 6 13 5 8 NA
9 13 15 105 24 437 11 7 166 11 7 8 6 9 0
11 15 14 103 24 442 13 5 192 16 3 14 7 8 0
9 12 14 101 26 454 11 6 165 15 5 7 4 8 0
16 13 13 115 14 441 15 4 136 15 7 7 7 9 0
4 12 13 94 25 434 8 5 164 15 6 14 5 9 NA
14 12 13 94 27 430 14 3 163 25 5 7 10 9 NA
13 19 14 104 27 429 14 4 161 11 5 17 6 9 NA
7 14 13 97 29 441 10 6 145 23 2 9 6 9 0
10 13 14 105 27 445 13 9 153 14 4 9 9 8 NA
10 11 12 98 25 457 8 5 156 18 3 6 9 9 NA
10 13 13 97 27 453 5 5 179 20 5 16 11 9 0
12 13 12 101 25 449 11 8 145 19 4 13 11 9 0
8 14 13 90 25 439 9 9 165 24 3 8 10 9 NA
12 15 12 96 22 429 5 9 186 15 7 7 10 9 NA
9 6 12 106 13 433 9 1 173 17 6 14 4 9 0
9 13 11 80 13 446 11 1 164 25 3 16 9 9 0
15 7 12 97 24 449 14 7 177 18 7 15 9 9 0
9 12 13 101 15 435 6 7 170 20 6 15 9 8 0
13 16 14 85 24 439 16 6 161 17 7 14 9 9 0
13 18 11 93 29 441 12 3 188 14 3 14 5 9 NA
8 9 14 114 27 439 18 5 167 15 5 17 7 9 0
14 13 12 108 25 437 13 6 165 16 3 13 7 9 0
10 13 11 107 11 429 10 5 160 18 5 8 7 8 0
18 14 15 107 24 450 11 4 180 10 3 13 11 9 0
11 18 13 91 25 442 7 5 177 18 3 17 9 9 0
12 12 14 104 12 419 12 9 175 16 5 17 8 9 0
8 11 13 97 23 442 12 7 168 19 4 13 3 9 0
10 7 12 104 11 440 18 4 174 13 7 7 11 8 NA
13 18 14 93 27 457 9 5 188 8 6 16 8 9 0
10 15 12 93 29 442 13 1 154 18 7 15 3 9 NA
11 12 13 94 23 434 13 11 163 13 3 12 4 9 0
8 11 14 99 23 439 9 3 146 30 3 15 3 8 NA
12 16 13 101 25 439 9 3 159 15 3 6 5 8 NA
10 9 14 109 28 446 9 4 168 17 3 15 4 9 0
14 8 15 103 22 450 16 5 162 9 4 14 5 9 0
13 17 16 94 25 440 21 8 82 14 3 16 12 9 0
10 6 12 114 13 456 14 9 186 16 4 14 9 9 NA
9 6 14 108 24 438 7 6 160 16 5 17 9 9 NA
8 14 14 114 26 435 11 9 153 18 5 15 5 8 NA
10 12 14 85 12 444 9 4 155 14 7 15 8 8 0
20 20 14 91 13 442 9 3 166 20 5 8 9 9 0
12 13 14 92 22 434 19 4 171 11 4 8 9 8 NA
6 17 13 79 13 429 10 8 180 22 7 14 12 9 0
11 15 13 119 11 430 7 3 143 16 3 17 5 9 0
19 13 13 104 26 452 10 4 178 14 3 13 4 8 NA
9 15 13 95 14 432 9 3 151 23 7 9 10 9 NA
7 13 16 103 27 448 9 2 161 14 3 7 9 9 NA
13 7 14 84 23 430 13 5 185 13 7 14 11 9 NA
10 12 14 89 31 434 13 6 189 16 7 15 5 8 NA
10 10 12 102 13 429 12 6 160 19 6 7 7 8 NA
10 13 12 84 27 450 5 7 154 15 5 8 7 8 0
10 15 15 113 25 428 10 5 168 25 3 11 4 9 0
11 15 13 93 14 438 13 3 166 12 3 13 10 8 NA
13 17 12 112 28 435 14 6 155 30 3 17 9 8 0
4 15 14 103 27 443 4 2 151 11 7 16 9 9 0
13 13 12 115 12 447 3 3 174 14 7 15 4 9 0
10 12 15 96 25 448 4 3 170 28 7 15 11 8 0
7 12 13 106 29 443 19 7 164 21 7 7 9 9 NA
14 14 16 113 25 436 9 2 153 17 6 8 5 9 0
11 15 13 103 25 463 13 7 159 16 3 15 4 9 0
11 13 14 105 13 454 11 9 180 15 7 14 6 8 0
15 7 14 103 23 441 17 9 154 20 5 7 9 8 0
11 18 15 123 25 411 9 9 192 19 6 13 7 8 0
14 17 14 99 25 441 3 3 156 9 5 9 9 9 0
15 13 11 107 23 436 15 7 168 20 3 15 6 9 NA
15 17 13 115 28 447 20 4 172 21 5 8 10 9 0
16 17 13 97 13 442 16 4 181 15 5 16 5 9 NA
9 17 12 95 14 443 8 7 178 27 6 8 7 9 NA
10 14 12 107 23 443 9 7 156 36 7 8 7 8 0
10 13 12 101 28 434 8 8 187 20 7 8 4 8 NA
9 16 12 112 26 436 13 6 170 23 4 13 7 8 0
11 15 14 94 28 441 17 9 171 27 5 15 8 9 NA
18 14 13 120 22 429 13 3 179 27 7 15 7 8 NA
15 13 13 99 26 455 9 6 173 23 7 7 8 9 0
14 15 11 92 23 438 20 7 154 13 5 15 5 9 0
9 6 15 107 25 436 5 7 156 16 5 15 7 8 0
