"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
48 175 896 299 1137 3065 56 23 364 55 45 245 78 985 NA
55 172 948 350 1125 3151 30 15 444 62 73 233 56 1021 NA
15 176 869 326 1133 3238 36 25 355 88 91 239 48 1186 3
20 168 861 369 988 3083 44 15 410 110 23 253 55 1134 NA
31 195 838 338 1023 3152 32 25 404 116 60 239 54 1135 5
29 174 820 366 1237 3535 27 16 382 53 55 106 75 1009 1
77 192 888 377 1185 3325 31 13 380 122 66 219 70 974 NA
44 180 917 343 1081 3220 63 19 429 84 55 247 63 965 NA
68 199 885 331 1177 3158 38 36 428 71 48 239 74 1138 NA
68 157 797 331 1058 3040 53 16 374 91 52 237 60 1051 NA
43 175 798 404 1095 3263 37 12 404 112 71 226 56 1119 NA
62 203 984 367 1108 3228 37 10 394 74 67 234 67 1006 3
47 174 821 325 1065 3169 23 15 357 89 54 205 52 1027 4
85 250 906 413 1072 3215 31 16 359 58 66 222 40 1038 2
48 201 837 355 1071 3096 35 18 376 60 65 167 28 997 NA
53 202 923 322 969 3154 68 24 349 90 75 224 67 1069 NA
60 168 786 387 1104 3266 38 29 426 35 65 254 57 1062 NA
50 159 922 316 1097 3208 36 19 435 72 65 253 70 1058 1
30 176 847 428 1058 2982 35 20 386 69 48 216 60 1000 NA
50 200 888 357 1034 3025 31 18 389 114 67 231 39 1054 NA
20 144 858 356 1036 3047 47 34 357 70 72 237 63 1125 NA
39 167 793 325 1036 3252 53 23 390 67 35 254 57 1028 NA
19 141 863 286 1014 3072 52 15 392 40 74 210 56 1138 NA
70 184 860 375 1106 3337 22 32 410 94 75 221 57 998 1
29 176 845 353 994 3112 47 13 403 81 59 103 47 932 1
33 174 808 361 1029 3146 28 30 414 85 54 265 65 963 1
48 139 789 297 1020 3262 20 15 395 45 55 209 59 1022 NA
108 215 909 409 1117 3124 21 32 389 111 55 234 54 1070 2
39 199 873 321 1141 3236 41 22 392 74 61 226 65 1037 NA
22 151 883 333 976 3105 42 19 347 35 60 264 45 944 1
61 168 917 345 1027 3103 30 15 369 72 56 251 61 984 3
20 140 857 333 1029 3262 33 19 405 94 67 218 56 997 1
25 85 809 328 1009 3307 38 21 354 73 58 230 46 1001 3
84 183 889 337 1057 3132 27 10 405 74 77 245 42 1019 1
51 197 917 317 1075 3163 29 21 363 57 45 246 78 1099 NA
56 168 972 325 1246 3158 38 20 392 86 58 259 54 1000 NA
36 167 855 377 1064 3320 42 29 377 66 58 251 57 1119 3
42 171 876 327 1063 3111 25 26 388 85 71 259 73 1007 NA
69 191 896 355 1163 3310 19 29 373 56 46 274 45 1083 NA
26 164 825 361 1066 3241 20 12 384 83 82 251 70 1028 NA
26 175 799 326 1019 3192 29 18 376 76 44 257 37 1088 1
26 211 814 351 1023 3178 29 27 387 116 63 215 70 1060 1
46 147 795 318 911 3168 43 43 388 51 43 206 59 1049 1
55 257 890 331 1108 3080 29 10 413 117 82 218 53 1046 NA
29 147 872 291 1103 3268 56 25 400 66 71 254 67 960 NA
48 186 972 322 1179 3246 11 27 375 103 63 254 38 1060 NA
41 165 861 359 1090 3140 32 30 422 63 59 231 61 1044 NA
42 171 932 364 1232 3151 37 28 402 66 57 264 62 1028 NA
61 151 900 324 1036 3227 57 34 398 57 49 256 59 1128 NA
112 155 821 327 966 3111 24 21 417 43 66 215 53 950 NA
35 159 741 349 901 3136 18 32 389 39 41 231 41 1027 NA
25 153 832 193 1100 3345 22 21 396 89 47 208 45 1047 3
29 197 936 334 1175 3260 37 31 415 55 61 243 56 1096 3
43 150 818 368 1039 3078 25 21 402 81 58 225 51 961 NA
92 192 979 315 1027 2981 34 30 367 79 45 192 48 1026 NA
36 142 854 321 896 3088 39 16 493 108 56 232 50 1064 NA
25 169 871 373 1037 3055 35 34 370 118 61 245 51 1038 1
46 212 906 339 1162 3113 49 23 394 39 87 198 56 1010 NA
29 169 891 414 1148 3231 39 25 419 59 70 215 54 1035 1
47 183 786 344 1062 3141 51 19 406 43 60 238 52 1060 1
33 160 812 172 1081 3300 38 20 404 78 47 241 59 1117 1
67 176 926 364 1150 3294 20 19 412 93 53 295 57 1130 NA
45 163 918 315 1030 3217 35 23 395 120 49 255 40 1069 2
33 120 818 311 990 3151 40 19 409 94 55 241 45 1028 NA
74 197 981 344 1188 3283 40 31 375 54 60 264 57 1016 1
56 209 886 390 1105 3215 36 16 432 68 71 223 28 1011 1
42 170 810 331 1040 3097 21 18 369 115 58 230 68 1104 NA
41 196 890 345 1101 3234 56 37 426 105 65 230 50 985 2
18 149 851 322 1109 3268 31 37 354 129 59 236 66 967 1
56 178 790 346 1026 3204 46 12 397 59 49 252 51 1056 1
64 175 952 350 1129 3198 54 27 411 89 37 256 70 969 1
80 217 896 338 1091 3142 24 7 355 69 60 271 62 1064 1
82 173 873 347 1155 3066 38 19 394 70 75 210 38 1023 1
49 167 1007 284 1108 3012 43 20 404 106 50 262 62 1078 2
55 181 833 323 1119 3327 54 31 407 89 69 228 67 1045 4
68 197 902 326 1115 3224 28 15 322 78 54 209 59 992 3
35 173 879 332 996 3141 34 17 368 103 68 269 76 1006 1
26 147 862 382 1117 3250 22 25 354 115 63 210 49 986 5
82 180 892 316 1086 3232 32 22 449 86 63 255 80 1032 3
68 189 890 333 1208 3238 49 31 399 94 62 231 45 969 NA
88 191 867 339 1054 3242 40 9 388 83 77 234 57 940 1
73 205 837 339 1034 3195 37 27 410 78 70 202 31 981 1
52 157 859 351 1047 3217 44 22 414 93 60 201 87 958 3
38 161 895 269 1012 3051 29 28 374 72 55 234 62 1081 3
65 167 894 353 1094 3136 38 30 373 87 50 259 41 1074 NA
53 147 924 336 1043 3164 48 11 361 56 59 215 77 1089 NA
47 162 868 328 1059 3121 36 30 376 97 68 115 74 1077 2
41 160 860 319 1079 3283 29 16 359 46 53 218 54 984 1
38 193 764 352 1062 3188 65 31 391 66 54 222 61 1093 2
35 147 810 287 1174 3140 39 34 354 85 67 228 68 1041 1
58 199 841 342 1017 3223 20 20 393 64 49 277 59 1001 2
41 136 853 349 1054 3183 33 22 412 71 57 207 61 1042 1
57 178 877 386 1060 3166 19 27 367 60 61 217 65 1017 1
74 175 948 332 1156 3219 17 16 383 79 72 238 46 1028 1
35 176 858 346 1060 3094 28 34 411 78 68 243 56 1080 1
54 168 817 342 1088 3183 32 18 474 55 77 236 68 987 1
49 195 883 337 1137 3044 18 27 375 75 80 231 67 1072 2
43 139 815 321 1070 3169 25 25 395 65 62 204 68 1067 3
58 185 820 326 1126 3126 53 26 400 52 46 213 56 1093 6
39 168 825 351 1093 3282 31 17 411 79 71 226 41 1020 6
