"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
11 22 15 63 25 170 8 2 71 21 19 0 31 25 27
13 19 13 69 27 159 11 3 87 18 26 NA 39 10 25
18 17 17 76 29 164 17 3 67 13 24 NA 32 22 30
16 14 15 73 27 164 11 3 73 20 21 NA 41 24 27
8 15 14 62 15 166 17 2 86 18 18 0 34 23 27
10 17 15 68 31 164 10 1 87 15 22 0 36 20 26
11 18 15 66 28 162 7 7 81 25 21 0 19 19 30
13 21 14 70 27 166 16 1 66 25 12 0 37 24 29
11 13 14 34 26 158 9 6 94 19 23 0 39 23 32
18 19 16 74 16 174 12 5 39 22 23 0 35 19 27
7 20 13 62 28 159 13 5 85 21 25 0 40 10 22
18 20 15 73 21 158 14 6 80 29 18 0 39 25 31
20 19 13 79 27 155 10 3 100 14 21 0 40 25 27
8 12 19 65 29 158 5 4 80 17 25 0 19 22 27
12 9 17 78 24 160 9 2 89 26 26 NA 36 22 28
8 8 16 79 29 166 16 6 86 20 20 NA 35 20 23
13 20 15 74 27 178 21 2 82 25 10 0 38 23 27
10 21 16 85 28 159 27 1 74 19 25 0 37 18 26
23 15 12 76 25 154 9 5 76 12 25 0 34 21 27
11 10 14 77 30 168 12 2 77 15 25 0 21 13 23
12 16 16 84 29 162 16 5 81 16 23 0 35 23 27
10 10 15 74 31 179 11 2 68 19 10 0 39 23 31
11 19 15 72 27 152 9 3 69 16 23 0 37 13 27
8 20 13 70 11 153 14 2 75 18 24 0 35 24 22
6 20 14 69 27 166 12 2 72 12 26 0 38 24 27
18 16 17 71 25 161 10 9 84 26 25 0 34 10 27
7 16 17 65 28 163 8 5 70 15 21 0 39 26 23
20 13 15 74 27 165 6 7 85 22 10 NA 37 19 25
19 18 13 84 22 154 11 1 40 19 24 0 34 19 26
10 7 14 89 26 159 12 2 79 22 23 NA 37 21 27
9 17 14 82 29 161 17 3 83 24 20 0 39 18 28
8 20 16 77 25 151 17 2 69 15 24 0 37 18 29
5 14 17 42 31 167 13 5 66 21 25 0 35 21 27
14 18 12 72 11 168 9 3 84 12 23 0 38 25 28
10 19 15 76 27 164 16 8 79 19 26 0 38 21 24
16 15 14 82 27 171 15 1 79 16 23 NA 36 18 27
9 18 17 68 26 170 10 4 38 8 21 0 37 21 28
