"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 49 18 47 19 100 4.1
"2" "kukd" 368 0 0 1 NA 188 28 189 24 100 1.96
"3" "kuku" 1717 0 0 1 NA 951 53 952 50 100 1.81
"4" "pkd" 845 0 0 1 NA 414 31 410 30 100 2.04
"5" "pku" 1853 0 0 1 NA 1174 84 1173 59 100 1.58
"6" "pp" 15943 0 0 1 NA 4129 98 4118 82 100 3.86
"7" "tdkd" 78 0.11 NA 0.89 NA 54 18 50 16 100 1.44
"8" "tdku" 57 0.01 NA 0.99 NA 31 9 31 7 100 1.84
"9" "tdp" 1021 0 0 1 NA 531 34 532 30 100 1.92
"10" "tdtd" 200 0.04 NA 0.96 NA 136 35 139 35 100 1.47
"11" "tukd" 88 0.32 NA 0.71 NA 84 11 84 10 100 1.05
"12" "tuku" 1 0.59 NA 0.81 NA 1 1 1 1 100 1
"13" "tup" 430 0.01 NA 0.99 NA 356 43 363 30 100 1.21
"14" "tutd" 91 0.52 NA 0.52 NA 91 14 91 13 100 1
"15" "tutu" 3201 0 0 1 NA 2175 79 2171 79 100 1.47
