"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 24 13 22 10 100 5.67
"2" "kukd" 191 0 0 1 NA 78 13 78 10 100 2.45
"3" "kuku" 789 0 0 1 NA 318 23 316 21 100 2.48
"4" "pkd" 416 0 0 1 NA 159 18 158 16 100 2.62
"5" "pku" 870 0 0 1 NA 395 42 400 33 100 2.2
"6" "pp" 10342 0 0 1 NA 1444 50 1441 59 100 7.16
"7" "tdkd" 33 0.03 NA 0.97 NA 15 9 14 8 100 2.2
"8" "tdku" 25 0 0 1 NA 8 3 8 3 100 3.12
"9" "tdp" 578 0 0 1 NA 158 16 157 16 100 3.66
"10" "tdtd" 124 0 0 1 NA 35 19 32 17 100 3.54
"11" "tukd" 32 0.32 NA 0.69 NA 29 6 28 7 100 1.1
"12" "tuku" 0 1 NA 0.75 NA 0 1 0 0 100 NA
"13" "tup" 70 0.97 NA 0.03 NA 106 15 105 13 100 0.66
"14" "tutd" 29 0.22 NA 0.86 NA 23 6 23 6 100 1.26
"15" "tutu" 1135 0 0 1 NA 606 31 605 37 100 1.87
