"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
12 15 10 74 21 122 10 5 75 37 9 0 15 12 10
15 14 10 93 20 116 26 7 85 19 11 NA 17 16 11
6 17 11 75 19 113 17 6 81 34 11 0 17 11 10
23 10 10 87 19 113 27 8 86 36 13 NA 9 12 8
2 13 11 79 19 125 12 4 78 29 4 NA 17 9 11
10 13 9 92 15 116 21 7 72 33 11 0 15 10 12
16 15 12 81 21 121 9 4 81 26 10 0 15 10 10
11 14 9 73 11 120 14 7 85 27 9 0 9 11 9
15 12 9 71 9 122 20 7 83 27 4 0 7 9 10
14 17 11 81 22 123 8 7 93 23 7 NA 7 8 10
13 19 11 89 21 117 31 12 82 44 5 0 16 13 10
13 7 11 94 21 121 36 5 91 28 11 0 15 5 12
11 15 9 75 8 114 19 8 93 36 10 0 15 5 9
15 8 11 73 19 122 22 9 75 33 10 0 17 9 11
23 14 9 88 15 131 21 9 78 33 11 0 20 12 10
5 13 9 81 17 121 28 9 93 39 7 0 19 6 9
4 8 11 75 17 114 9 4 69 29 10 NA 17 6 10
12 16 10 79 19 134 12 7 87 29 9 0 16 5 11
12 15 12 38 21 118 15 5 94 31 10 0 17 6 10
5 14 11 76 10 119 22 13 102 28 9 0 8 9 10
12 7 10 75 23 127 18 9 86 17 6 NA 19 8 10
12 8 12 81 21 124 27 10 103 29 9 NA 20 11 11
12 15 11 71 19 124 28 9 91 19 9 NA 18 13 9
13 11 11 85 21 128 18 10 93 34 11 NA 15 9 8
22 18 12 80 19 126 13 3 88 28 5 0 15 6 10
9 8 11 71 21 119 18 6 80 30 11 0 9 11 12
9 14 10 77 9 121 10 6 76 37 9 NA 7 6 9
10 14 9 89 18 131 32 10 81 31 10 0 7 12 9
7 15 11 77 21 115 28 10 93 29 5 0 15 5 12
10 12 10 78 23 120 14 7 92 30 6 0 16 9 10
6 16 10 71 21 123 26 8 99 34 8 0 17 13 11
16 14 10 83 19 131 26 9 76 25 9 0 15 5 9
9 13 12 94 11 122 12 8 88 50 3 NA 15 6 11
