"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 44 16 40 14 100 4.23
"2" "kukd" 329 0 0 1 NA 160 27 159 21 100 2.06
"3" "kuku" 1477 0 0 1 NA 791 53 790 47 100 1.87
"4" "pkd" 762 0 0 1 NA 350 32 352 30 100 2.18
"5" "pku" 1598 0 0 1 NA 981 67 978 67 100 1.63
"6" "pp" 14731 0 0 1 NA 3417 91 3429 93 100 4.31
"7" "tdkd" 73 0.01 NA 0.99 NA 42 15 41 15 100 1.74
"8" "tdku" 51 0 0 1 NA 25 7 24 6 100 2.04
"9" "tdp" 920 0 0 1 NA 425 31 425 28 100 2.16
"10" "tdtd" 170 0.11 NA 0.89 NA 110 39 100 39 100 1.55
"11" "tukd" 71 0.46 NA 0.57 NA 68 13 70 12 100 1.04
"12" "tuku" 1 0.54 NA 0.82 NA 1 1 1 1 100 1
"13" "tup" 345 0.01 NA 0.99 NA 273 42 279 27 100 1.26
"14" "tutd" 67 0.58 NA 0.46 NA 69 13 68 12 100 0.97
"15" "tutu" 2593 0 0 1 NA 1693 77 1706 73 100 1.53
