"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
53 257 1385 576 1814 6069 65 37 733 297 157 1 619 117 4122
92 255 1471 599 1785 6105 57 55 766 179 118 NA 573 112 4209
43 296 1490 608 1900 6216 69 24 755 104 134 2 570 111 4210
55 280 1405 614 1791 6089 74 46 704 179 133 1 650 73 4065
46 257 1386 567 1678 6051 61 58 769 215 152 1 546 141 4178
91 304 1373 542 1702 5776 59 38 712 186 140 1 559 113 4341
60 269 1481 578 1922 6150 118 51 750 201 143 3 626 174 4354
69 284 1480 606 1806 6020 51 62 699 143 121 1 636 104 4354
40 260 1454 598 1770 6151 74 54 714 159 134 5 625 127 4253
58 238 1396 542 1756 5948 38 36 780 153 144 5 607 125 3995
68 292 1418 547 1832 6027 81 62 846 231 121 NA 533 164 4041
52 290 1448 611 1866 5972 55 43 725 196 129 1 582 93 4284
64 287 1541 605 1959 6194 66 36 738 188 152 1 630 97 4166
102 130 1399 559 1800 6103 69 47 774 169 136 2 619 125 3942
58 254 1489 551 1788 6160 30 34 727 222 156 3 614 141 4462
66 259 1467 511 1645 5949 64 32 760 205 128 7 651 123 4128
70 283 1418 604 1756 6062 78 35 760 268 162 2 651 123 4169
73 275 1333 502 1704 5891 76 40 745 210 106 2 607 126 4327
72 289 1475 624 1939 6039 59 46 697 209 135 3 667 139 4223
49 225 1449 583 1844 6187 55 42 779 155 119 1 618 117 4116
47 266 1522 607 1916 6117 59 44 705 189 134 NA 652 123 4299
82 283 1553 611 1804 6008 95 55 734 159 143 NA 656 127 4100
69 260 1527 541 1832 5917 78 30 703 187 115 NA 707 150 4053
36 266 1574 555 1869 6056 46 41 737 169 147 1 571 118 4289
45 293 1379 583 1805 5976 78 43 667 171 157 4 579 128 4223
110 271 1443 628 1695 6012 61 48 795 176 136 NA 605 150 4327
59 270 1453 534 1928 6139 42 51 727 185 124 NA 612 131 4222
72 271 1458 572 1925 6158 49 19 687 162 123 NA 549 112 4138
80 282 1454 576 1740 6066 134 44 752 165 140 1 521 122 4194
66 289 1597 618 1864 5898 81 33 719 205 176 3 619 126 4204
55 297 1443 554 1614 6001 58 52 737 123 132 NA 607 123 4183
43 317 1429 570 1842 6014 64 52 728 149 130 1 615 133 4323
54 256 1499 637 1827 6052 52 33 691 151 125 1 617 152 4163
49 266 1454 595 1875 6212 59 70 823 178 151 5 550 118 4347
58 240 1531 622 1948 6087 83 55 752 182 137 2 636 136 4139
107 265 1314 539 1780 6093 57 38 736 111 126 2 570 152 4295
67 280 1492 576 1747 6220 51 53 722 121 141 1 605 113 4311
48 281 1562 605 1826 5997 85 40 775 149 119 2 573 135 4142
104 304 1507 615 1973 6341 52 29 695 238 142 1 582 117 4261
83 270 1571 540 1803 6164 74 44 767 147 133 NA 542 149 4436
44 267 1447 576 1948 6060 78 33 710 158 127 1 651 134 4202
69 273 1607 556 1883 6067 63 38 738 190 121 1 603 118 4386
79 251 1503 593 1796 5988 71 40 688 169 128 NA 572 147 4195
52 251 1473 628 1869 6154 62 53 698 152 132 1 580 117 4452
79 269 1542 609 1885 6084 75 45 784 154 148 1 591 153 4450
52 244 1436 566 1786 6164 54 41 761 170 146 NA 722 113 4216
67 274 1506 624 1878 6052 63 45 745 176 125 1 691 119 4048
89 249 1506 556 1792 6070 107 42 735 170 145 1 638 126 4404
60 256 1438 572 1880 6021 88 34 680 165 143 2 561 113 4027
76 237 1535 609 1961 6055 69 56 741 193 132 1 588 143 4196
72 300 1620 584 1800 5890 53 40 767 170 141 3 552 144 4323
73 250 1594 574 1860 5885 53 35 701 125 105 NA 631 86 4169
66 257 1355 569 1750 6048 73 46 732 250 131 NA 641 135 4222
78 238 1441 507 1804 5939 118 55 750 170 144 6 641 115 4404
78 274 1479 572 1924 6018 69 35 791 215 128 1 634 115 4140
28 257 1490 565 2008 6067 53 46 695 217 120 1 649 110 4296
52 235 1389 621 1703 6247 106 41 752 185 134 2 631 119 4326
51 223 1475 605 1819 6217 85 18 722 247 154 1 588 103 4153
43 263 1490 597 1903 6099 63 51 711 199 139 1 558 131 4230
39 277 1410 559 1800 6113 69 57 747 254 121 3 633 106 4459
55 291 1481 493 1667 6036 72 46 754 338 128 2 633 161 4455
46 243 1441 517 1752 5976 96 54 802 173 168 NA 647 145 4029
89 286 1477 576 1831 6102 46 25 777 220 133 1 677 147 4083
102 269 1385 579 1814 6069 54 46 678 140 143 1 679 129 4232
76 277 1461 555 1778 5928 80 50 856 238 125 1 582 150 4197
74 246 1431 610 1778 6327 59 38 834 198 140 5 585 138 4357
65 297 1433 602 1880 5876 106 28 739 193 150 1 598 147 4406
56 262 1419 647 1850 5869 41 52 794 211 153 2 598 133 4316
72 264 1454 549 1757 5936 51 51 673 200 174 5 665 116 4168
42 265 1524 541 1840 6213 51 44 734 205 145 2 529 115 4074
61 226 1571 502 1858 5816 60 66 771 221 134 1 547 149 4242
64 318 1488 584 1891 6409 68 64 714 213 130 1 518 138 4221
49 222 1339 539 1681 6126 72 33 724 195 142 4 654 123 4234
41 241 1406 590 1801 6030 66 54 810 225 147 1 615 108 4159
62 247 1430 561 1703 5917 59 41 729 166 110 5 618 107 4403
99 254 1457 594 1858 6063 83 50 732 135 110 3 598 138 4099
55 276 1364 573 1620 5957 62 48 740 206 151 4 529 121 3800
91 303 1544 572 1822 5930 64 38 664 272 119 1 515 156 4354
81 298 1559 615 1967 6033 84 32 777 231 133 1 591 142 4474
66 311 1451 562 1807 5942 79 53 773 190 131 1 586 154 4230
50 264 1392 532 1707 5855 104 48 826 179 148 1 611 154 4408
136 275 1458 686 1816 6220 68 57 750 197 144 NA 554 114 4480
49 226 1469 554 1799 6120 114 43 766 176 153 5 556 120 4213
45 284 1645 607 1908 5973 66 29 766 177 137 NA 595 126 4227
57 254 1428 560 1745 6295 49 50 723 140 152 NA 580 148 4305
43 256 1382 550 1772 6001 66 45 713 196 124 1 640 137 4311
94 289 1418 528 1668 5910 43 33 661 253 132 4 608 133 4007
75 274 1441 609 1769 5933 84 47 736 227 128 2 629 150 4221
85 259 1429 591 1851 6118 74 41 803 179 136 2 539 129 4233
79 284 1408 596 1769 5968 92 49 703 217 141 1 611 107 4222
44 248 1455 567 1808 5942 25 15 706 188 144 NA 622 134 4127
52 275 1582 605 1954 6232 68 41 727 160 146 NA 615 120 4229
35 255 1455 571 1916 6175 68 40 781 194 145 1 621 141 4486
75 274 1450 567 1816 6053 116 51 797 196 142 NA 635 159 4320
70 250 1532 605 1795 6165 55 45 793 176 125 NA 609 126 4293
65 284 1426 594 1871 5955 91 48 745 166 131 1 607 128 4142
83 259 1489 594 1845 6001 66 35 778 186 136 NA 562 158 4272
38 279 1491 541 1919 6307 61 43 764 164 152 3 605 106 4237
41 259 1397 550 1800 6201 79 47 769 191 138 1 531 127 4188
80 317 1559 659 1781 5905 107 53 758 212 114 4 599 115 4120
