"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
21 178 1218 389 1475 4674 42 35 545 54 112 482 99 3193 NA
25 238 1258 404 1599 4731 40 34 471 46 94 539 111 2982 7
22 185 1067 413 1434 4789 28 58 504 48 113 499 114 3002 NA
30 191 1100 440 1495 4631 31 38 535 41 119 431 117 3145 NA
28 214 1135 372 1559 4652 39 38 519 47 101 528 115 2894 NA
27 193 1244 413 1729 4900 37 49 507 47 106 490 128 3222 NA
24 190 1051 394 1342 4706 31 32 539 44 101 472 111 3195 1
27 233 1162 394 1583 4696 34 39 512 47 95 478 152 2996 NA
21 182 1045 408 1446 4762 27 42 518 48 102 489 136 3093 NA
18 189 1047 406 1496 4811 40 33 544 47 107 460 119 3017 4
22 187 1174 372 1487 4814 27 28 505 42 84 428 128 3136 NA
30 195 1150 393 1553 4816 37 51 537 52 126 258 95 3079 2
23 221 1079 414 1577 4832 32 20 501 37 108 461 155 3069 3
22 205 1150 384 1700 4824 39 39 513 56 112 491 118 3042 NA
22 196 1101 413 1685 4749 36 42 534 44 104 449 122 3083 NA
24 218 1108 430 1518 4721 29 27 545 45 98 526 120 3043 2
17 180 1184 410 1591 4681 40 21 526 55 108 582 120 3039 3
27 189 1138 443 1633 4937 42 38 558 35 105 530 121 2889 NA
28 247 1220 446 1632 4911 28 42 534 46 103 584 112 3015 1
22 189 1201 388 1552 4693 20 29 525 47 118 451 100 2813 NA
24 218 1091 416 1561 4832 29 26 463 42 94 480 99 3133 1
21 215 1117 442 1481 4893 36 29 522 41 47 483 123 3067 1
22 203 1077 405 1449 4655 33 36 559 39 96 515 149 3025 1
25 191 1183 400 1606 4713 18 50 567 58 117 511 137 3090 1
16 208 1170 405 1540 4820 35 42 513 56 87 509 101 3200 3
33 218 1108 402 1554 4739 35 42 536 37 96 478 107 2917 1
26 221 1197 434 1518 4635 32 44 540 46 100 523 120 2985 1
27 186 1229 366 1548 4739 20 40 528 42 117 492 115 3168 NA
25 239 1139 463 1560 4761 31 48 535 45 121 516 123 3094 2
25 220 1130 412 1500 4681 30 33 500 57 112 510 115 2897 6
25 209 1045 370 1497 4643 22 34 539 42 98 528 146 3098 1
23 179 1178 379 1538 4736 24 52 549 39 103 471 114 2858 3
19 172 1120 392 1482 4564 42 41 537 51 137 525 172 3257 NA
23 186 1119 401 1477 4850 17 31 556 59 112 521 127 3114 1
25 202 1132 403 1508 4646 26 39 549 42 112 475 122 3052 9
21 211 1166 412 1584 4667 35 53 531 48 87 544 167 3245 2
29 240 1067 426 1543 4872 25 23 526 43 129 547 119 3099 1
18 214 1130 410 1595 4666 42 38 478 49 110 491 128 3024 NA
26 189 1062 425 1422 4737 31 45 560 39 99 459 84 3038 NA
27 98 1081 378 1525 4900 34 43 527 49 113 540 115 3210 3
32 199 1138 449 1579 4771 29 33 556 39 117 514 137 3031 5
20 198 1135 383 1501 4753 39 37 557 37 96 541 112 3081 1
23 221 1126 399 1565 4658 30 34 525 44 123 555 115 3287 1
22 209 1127 427 1402 4772 36 27 512 56 107 496 108 3233 1
25 212 1095 403 1525 4638 26 30 522 41 94 485 111 3178 1
27 225 1195 417 1576 4676 41 35 547 45 121 544 102 3127 2
25 223 1085 432 1555 4692 37 29 485 49 103 445 123 3204 NA
28 207 1161 383 1493 4734 36 38 511 51 96 537 119 3295 NA
26 194 1244 401 1555 4759 25 35 572 43 112 439 125 3037 1
27 205 1181 441 1678 4745 19 39 540 52 122 454 112 3122 NA
