"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 135 0 0 1 NA 16 9 14 10 100 8.44
"2" "kukd" 126 0 0 1 NA 39 10 39 10 100 3.23
"3" "kuku" 489 0 0 1 NA 163 16 164 19 100 3
"4" "pkd" 291 0 0 1 NA 85 11 86 10 100 3.42
"5" "pku" 530 0 0 1 NA 200 26 200 20 100 2.65
"6" "pp" 7762 0 0 1 NA 759 33 758 37 100 10.23
"7" "tdkd" 11 0.23 NA 0.81 NA 7 6 5 4 100 1.57
"8" "tdku" 13 0 0 1 NA 3 2 3 3 100 4.33
"9" "tdp" 450 0 0 1 NA 72 11 72 11 100 6.25
"10" "tdtd" 98 0 0 1 NA 12 13 7 7 100 8.17
"11" "tukd" 15 0.44 NA 0.69 NA 14 5 14 4 100 1.07
"12" "tuku" 0 1 NA 0.89 NA 0 0 0 0 100 NA
"13" "tup" 75 0 0 1 NA 53 7 53 7 100 1.42
"14" "tutd" 13 0.18 NA 0.91 NA 9 3 9 3 100 1.44
"15" "tutu" 636 0 0 1 NA 299 18 298 17 100 2.13
