"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
5 87 591 262 946 3500 9 15 349 22 56 1 280 63 1463
9 85 637 245 1074 3501 13 10 361 11 58 0 337 60 1525
13 93 577 277 992 3490 15 19 354 19 67 1 322 89 1520
11 106 635 262 975 3460 15 12 318 13 71 4 267 54 1436
12 105 584 247 1025 3542 14 27 345 12 50 1 310 70 1451
15 113 602 253 902 3380 12 19 331 10 66 0 270 74 1434
11 112 518 259 1087 3601 15 26 340 15 63 1 341 65 1373
8 112 645 273 928 3390 18 20 325 14 51 NA 333 81 1505
8 109 665 239 938 3487 7 26 340 19 55 3 324 66 1501
7 88 615 266 483 3607 19 21 351 17 59 1 309 94 1420
9 108 589 224 973 3541 13 16 392 17 69 NA 311 58 1572
10 114 638 248 1051 3609 5 26 349 17 61 3 288 72 1557
9 92 563 251 956 3555 12 17 379 17 56 NA 280 53 1548
10 97 567 252 988 3497 21 30 345 20 43 1 316 69 1516
13 97 552 288 1134 3518 17 20 339 17 40 2 311 54 1431
16 114 655 264 937 3322 21 26 363 15 42 3 293 68 1440
13 98 596 256 1006 3603 22 24 385 15 57 1 300 54 1549
7 92 577 245 924 3512 20 19 372 18 54 NA 317 77 1579
10 76 629 201 919 3421 19 33 359 16 40 0 278 60 1637
7 107 595 243 1040 3482 13 24 365 20 45 1 337 60 1587
14 115 679 266 1038 3551 9 15 363 19 47 0 358 85 1585
7 83 571 235 1105 3477 9 21 338 18 42 2 297 65 1513
17 115 519 261 928 3516 12 7 323 14 59 4 329 66 1678
4 102 588 230 843 3396 7 26 358 22 50 NA 347 78 1540
12 111 548 252 905 3619 17 23 365 16 64 0 353 76 1469
6 93 689 278 988 3424 16 15 350 16 55 0 329 65 1494
10 103 579 277 1030 3480 15 23 366 12 69 2 310 58 1590
10 56 627 264 1063 3564 10 16 317 15 61 0 315 75 1547
15 96 615 252 997 3501 17 23 334 14 67 1 303 79 1634
11 103 639 254 973 3447 15 25 328 14 64 5 369 76 1549
11 92 621 269 1011 3507 21 22 341 16 61 1 320 63 1317
12 114 596 266 1033 3417 19 20 349 19 50 NA 319 60 1423
11 89 639 273 1007 3387 19 29 312 20 56 5 303 63 1513
19 118 539 262 949 3522 15 21 348 11 57 9 358 63 1446
12 84 531 230 973 3434 14 22 333 19 52 0 347 79 1524
10 95 583 215 900 3477 21 13 336 16 59 0 288 77 1616
9 90 598 254 1010 3524 19 24 341 5 55 0 314 55 1593
9 105 584 233 1018 3469 14 23 341 20 51 NA 395 65 1605
12 107 607 267 964 3411 16 21 390 12 43 NA 289 64 1686
11 88 573 247 952 3437 20 15 326 13 47 1 310 72 1572
14 108 675 265 956 3470 15 15 335 13 58 0 358 69 1491
15 105 603 279 1003 3451 19 19 353 17 68 1 302 68 1607
12 104 621 265 944 3435 10 31 331 16 46 0 286 59 1519
5 97 585 264 970 3437 20 25 318 15 68 7 345 66 1581
