"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
12 21 11 38 21 120 23 4 92 34 9 0 18 5 10
12 15 10 90 19 126 23 8 87 45 13 NA 8 11 10
16 17 11 87 18 129 15 5 76 44 13 NA 14 6 10
10 9 12 75 21 125 32 15 90 29 3 0 15 7 10
5 16 10 71 17 125 32 10 93 37 11 0 15 13 11
13 16 11 80 21 111 12 4 86 23 9 NA 15 8 11
8 17 10 85 9 123 25 10 88 36 11 0 17 8 11
9 15 11 79 20 118 29 6 42 36 7 NA 15 13 11
15 16 10 79 16 129 29 7 90 26 7 0 19 10 10
11 8 11 79 10 129 20 5 95 42 9 0 18 11 12
11 13 10 87 20 122 24 4 86 43 9 0 17 13 10
13 16 11 83 17 112 20 4 84 33 9 0 16 11 9
19 17 10 80 9 121 33 9 94 20 5 NA 18 10 9
3 13 9 83 10 113 23 6 77 32 5 0 17 6 10
11 8 10 84 21 121 25 3 74 41 9 0 17 13 11
13 9 9 79 8 117 28 3 96 31 7 0 18 11 11
18 9 9 81 19 114 29 7 88 29 11 NA 15 7 10
20 19 11 80 19 127 17 12 83 22 4 0 13 13 10
15 13 11 79 9 114 29 5 85 21 7 NA 15 11 10
13 16 10 87 21 117 25 5 45 27 7 0 16 4 11
10 13 11 79 16 116 24 8 82 34 12 NA 13 11 10
11 8 9 83 19 132 12 4 75 26 11 0 14 6 10
14 15 11 80 21 127 17 3 71 20 5 NA 15 9 10
14 17 9 74 20 112 15 8 66 34 4 0 16 14 11
11 17 11 92 19 122 23 10 85 17 6 0 13 11 13
7 15 11 80 18 118 16 6 80 34 10 NA 17 4 12
13 15 9 72 10 114 29 9 46 37 11 0 16 5 10
9 16 11 71 17 108 18 7 80 25 7 NA 13 11 11
19 19 10 87 21 110 24 6 92 26 10 0 16 12 9
13 8 11 73 9 127 8 6 91 33 10 0 7 9 11
8 16 11 67 16 128 24 4 81 28 11 NA 15 5 11
14 7 10 74 17 129 16 8 81 27 9 NA 17 10 10
5 17 11 80 19 124 15 4 91 14 9 NA 16 8 10
15 13 11 79 16 129 23 11 41 22 11 0 15 9 9
18 7 11 82 18 124 27 11 78 29 10 0 14 13 11
9 15 11 82 20 116 23 9 73 24 4 NA 8 9 10
15 18 11 75 23 129 19 7 83 39 8 NA 16 13 11
14 16 12 71 22 118 30 4 97 24 8 0 14 7 10
7 14 13 79 18 123 24 8 88 28 12 0 16 11 10
17 15 11 85 22 121 19 5 88 30 9 NA 15 6 11
7 12 12 67 22 119 23 4 75 24 9 0 9 7 9
13 7 11 90 10 127 18 3 90 24 5 0 15 6 12
9 15 10 77 19 121 24 12 82 31 11 NA 18 11 10
10 14 11 80 19 135 17 9 58 23 9 0 17 13 10
8 13 11 77 9 130 26 10 89 24 9 0 18 11 8
12 8 12 82 10 125 14 5 86 31 11 0 15 11 10
11 14 11 76 10 120 13 5 85 25 11 0 19 12 10
13 8 9 68 18 131 9 6 95 30 11 NA 17 9 10
5 7 12 77 22 120 26 5 82 35 11 NA 17 8 10
13 14 12 80 11 125 17 4 79 27 6 0 15 7 9
14 7 10 76 20 125 18 8 71 37 5 0 9 11 11
8 15 10 75 19 124 21 4 81 23 10 0 15 6 13
9 11 10 75 19 120 12 4 86 25 10 0 8 5 11
11 9 10 75 17 123 24 7 82 34 11 0 19 11 10
10 17 11 76 18 128 24 5 71 31 7 NA 17 11 10
9 18 12 76 21 126 25 3 83 32 13 0 16 11 11
11 8 11 82 20 124 24 10 89 38 7 0 14 7 8
9 16 13 82 20 118 28 11 86 39 11 0 15 6 9
17 14 10 91 19 125 26 10 85 26 6 NA 14 7 11
13 9 10 90 23 126 27 11 83 25 12 0 16 11 9
16 9 11 70 19 129 21 6 93 29 9 0 17 8 10
13 7 11 78 18 121 25 6 42 26 9 NA 15 5 11
9 18 10 69 21 112 21 6 84 33 9 0 14 13 9
8 18 10 82 16 124 25 9 77 25 8 0 15 10 11
14 15 9 76 19 115 22 6 87 23 7 NA 20 12 9
8 17 11 82 20 113 17 5 83 20 11 0 14 10 9
10 15 10 83 10 130 28 7 84 25 13 0 15 11 10
17 18 10 83 16 113 23 7 35 28 5 0 7 13 11
9 11 11 88 21 123 19 9 86 32 9 NA 8 5 10
10 9 12 76 19 125 18 4 86 39 9 NA 15 9 10
14 19 11 72 20 115 13 7 84 26 4 NA 16 9 10
19 8 11 76 19 121 16 7 81 21 9 NA 15 14 8
12 13 12 89 21 121 16 6 80 25 9 0 14 6 10
13 17 10 81 17 113 22 6 93 23 4 0 15 11 10
3 14 12 74 10 132 26 9 66 23 11 0 8 10 9
14 14 10 77 18 133 23 7 95 28 9 0 16 7 12
13 17 11 78 11 116 19 9 84 32 11 NA 7 6 9
11 17 9 77 25 120 21 9 78 21 9 NA 15 11 9
9 15 10 85 17 120 29 8 91 22 9 0 7 13 12
14 19 12 76 18 123 33 8 91 38 6 NA 17 6 11
10 15 10 86 10 127 25 10 83 28 11 0 19 13 12
12 7 11 71 19 127 17 6 77 21 11 0 7 13 11
18 13 10 82 9 117 16 8 96 36 3 0 9 9 11
12 7 11 83 10 120 27 4 82 29 13 0 17 5 11
7 12 11 85 9 120 31 9 81 37 9 0 15 11 12
28 17 11 89 20 118 26 3 87 41 10 0 9 9 9
8 8 12 78 21 113 21 10 86 28 9 0 17 4 8
7 15 11 79 19 125 20 6 91 35 12 NA 14 13 10
10 15 10 88 21 120 26 3 70 40 9 0 15 8 8
16 9 12 73 20 121 22 8 78 33 10 NA 17 13 10
12 20 11 80 21 106 31 7 71 27 9 0 13 11 10
9 6 10 73 17 120 17 10 82 32 9 0 13 13 10
14 16 10 80 9 131 20 3 75 22 9 0 19 6 10
11 13 10 74 19 111 12 4 84 37 5 0 13 5 10
10 13 10 86 17 110 18 10 86 30 10 0 13 12 11
10 11 11 78 19 113 24 9 88 36 5 0 16 5 9
20 7 11 72 9 127 16 7 82 36 5 0 15 14 10
10 17 11 86 21 115 23 8 93 33 10 NA 9 12 11
