"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
12 69 430 110 459 915 9 4 97 13 29 1 144 42 759
5 67 489 55 554 965 10 13 100 16 41 NA 122 22 748
8 71 441 78 440 848 11 8 103 14 19 NA 47 29 681
10 78 412 121 517 1013 11 13 101 13 24 0 107 26 765
7 92 430 112 499 889 9 9 116 13 26 1 99 19 736
11 64 411 59 504 889 7 16 111 8 28 NA 137 26 689
8 64 474 102 517 845 15 27 109 15 17 1 111 27 692
4 72 449 129 510 927 13 13 120 13 25 NA 103 27 702
7 67 440 128 448 966 11 9 119 10 30 3 116 23 680
12 87 478 107 525 957 14 11 107 13 29 0 98 46 727
4 73 457 59 471 939 7 17 121 8 24 1 120 21 756
7 67 456 113 485 866 2 17 123 11 27 0 94 34 718
12 97 487 124 486 848 6 10 120 7 13 NA 117 27 745
10 94 430 110 506 949 10 3 84 13 29 1 94 29 748
1 61 440 118 479 1000 5 9 93 11 26 0 58 21 686
7 73 420 113 421 930 8 15 123 14 22 0 139 43 640
8 38 417 88 502 803 8 18 126 9 29 NA 85 25 735
7 69 401 115 461 956 11 10 120 9 24 0 100 35 641
7 75 471 137 482 921 16 5 93 13 15 NA 117 48 715
4 70 426 118 545 919 11 15 107 10 27 1 90 21 748
7 62 442 102 471 971 14 10 122 2 29 NA 102 27 747
7 85 494 53 584 910 12 14 106 9 34 0 102 27 791
8 82 391 111 528 980 4 9 118 9 7 NA 104 28 692
7 72 411 136 443 854 10 6 107 11 30 2 89 21 720
12 74 455 107 519 964 13 20 105 7 37 0 102 24 713
7 70 493 100 528 850 11 10 113 13 32 NA 80 20 713
9 66 446 103 459 877 13 12 112 11 26 1 116 30 698
6 64 508 97 535 906 10 11 112 7 25 NA 122 32 722
8 94 462 118 522 945 7 20 106 11 35 1 101 19 704
5 54 405 113 464 942 9 18 104 8 27 0 105 29 738
5 58 428 100 531 886 14 9 94 9 23 NA 102 25 720
8 81 425 119 470 913 9 13 89 11 22 NA 118 29 648
4 70 453 89 457 888 15 9 102 7 35 NA 121 17 721
10 79 432 114 533 970 11 11 125 8 46 1 114 19 667
10 101 445 106 438 973 17 7 112 7 14 2 101 16 717
4 69 431 55 516 892 14 8 97 18 37 NA 121 30 715
14 68 451 127 559 980 14 13 113 21 40 NA 96 31 777
11 65 433 101 455 976 15 12 130 12 27 1 111 28 757
4 80 443 113 455 888 7 17 104 11 40 1 84 25 771
10 72 423 113 481 953 9 10 122 14 25 NA 113 28 701
3 68 459 94 511 927 8 7 114 9 15 0 101 50 702
13 93 467 136 519 934 13 13 118 10 19 0 101 24 651
8 80 447 106 459 904 7 16 136 10 19 NA 119 33 753
16 90 438 107 492 935 12 20 99 8 19 0 124 31 689
8 70 462 102 452 910 11 19 116 12 31 3 90 23 742
7 74 464 108 475 925 15 20 100 10 36 1 109 25 600
5 64 451 112 462 855 11 13 90 11 31 0 118 21 677
7 67 459 105 506 965 10 11 106 10 18 NA 100 27 735
3 90 449 132 500 1008 7 21 135 9 14 NA 120 14 706
10 83 467 113 508 885 9 11 119 9 19 0 114 30 690
10 89 444 127 481 881 13 6 128 13 28 1 110 25 745
5 68 498 122 605 957 8 12 101 13 16 1 99 30 705
10 70 453 97 443 921 3 10 106 7 29 0 98 22 771
9 89 445 123 521 948 11 10 118 9 25 2 104 28 711
6 72 428 99 473 888 19 18 106 6 20 NA 86 27 676
10 80 396 142 437 903 15 10 106 16 34 1 117 32 648
7 61 458 119 553 995 10 17 106 9 24 2 88 31 748
9 82 433 121 498 930 17 14 97 17 27 0 95 22 686
6 84 430 120 477 976 8 26 102 11 28 NA 114 35 743
9 79 500 102 535 1020 8 15 123 13 22 0 121 20 741
12 75 439 92 502 945 16 10 90 10 23 3 102 19 699
6 58 432 110 492 1013 9 13 97 11 13 NA 84 28 752
11 79 396 84 489 920 4 13 109 10 25 2 91 24 738
8 98 418 109 505 929 13 11 116 11 33 0 100 28 707
5 63 394 86 396 923 12 7 128 7 25 NA 115 26 700
7 62 490 110 444 934 10 6 97 11 35 1 100 12 708
7 95 431 125 258 984 6 5 123 10 23 1 116 25 738
7 81 478 113 460 890 14 5 111 12 11 0 109 24 701
11 70 470 120 531 851 17 19 137 12 19 NA 122 24 748
9 80 443 101 489 863 9 16 99 12 33 NA 120 31 723
7 88 426 97 465 925 11 10 110 9 16 NA 139 21 684
5 99 483 135 571 910 8 8 110 10 21 NA 114 19 717
7 57 485 83 521 869 11 7 124 11 36 0 104 21 696
8 79 458 102 432 909 12 20 126 8 22 0 90 32 732
5 72 447 132 548 1051 6 12 131 7 26 0 93 19 779
9 66 445 109 509 868 9 3 130 12 15 0 136 24 715
7 84 393 112 469 878 10 16 102 8 26 NA 95 27 727
6 62 422 114 453 874 6 7 90 12 30 NA 106 26 702
9 72 426 120 488 949 14 4 120 14 29 0 128 41 704
