"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 204 0 0 1 NA 53 15 52 15 100 3.85
"2" "kukd" 399 0 0 1 NA 207 24 204 22 100 1.93
"3" "kuku" 1873 0 0 1 NA 1057 61 1058 65 100 1.77
"4" "pkd" 901 0 0 1 NA 446 31 448 33 100 2.02
"5" "pku" 2031 0 0 1 NA 1326 91 1317 87 100 1.53
"6" "pp" 16685 0 0 1 NA 4609 117 4610 110 100 3.62
"7" "tdkd" 82 0.0600000000000001 NA 0.95 NA 55 16 55 13 100 1.49
"8" "tdku" 65 0 0 1 NA 34 9 34 7 100 1.91
"9" "tdp" 1082 0 0 1 NA 583 36 586 36 100 1.86
"10" "tdtd" 221 0.05 NA 0.95 NA 153 42 151 50 100 1.44
"11" "tukd" 99 0.32 NA 0.7 NA 93 12 93 12 100 1.06
"12" "tuku" 1 0.56 NA 0.72 NA 1 1 1 1 100 1
"13" "tup" 497 0 0 1 NA 410 32 414 36 100 1.21
"14" "tutd" 102 0.5 NA 0.52 NA 102 19 102 19 100 1
"15" "tutu" 3575 0 0 1 NA 2478 86 2478 84 100 1.44
