"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
11 13 12 83 22 118 24 5 91 25 11 0 11 6 9
16 15 10 97 19 130 18 9 102 42 9 0 15 11 10
12 15 11 70 19 119 30 4 78 19 11 0 17 9 10
6 8 9 60 17 117 20 7 77 31 7 NA 13 12 10
10 14 11 66 19 129 21 7 84 23 7 0 14 10 11
13 15 10 92 17 121 38 6 77 21 9 0 9 4 10
13 15 10 80 15 126 33 10 79 26 9 0 16 4 9
5 13 11 86 10 123 17 6 77 28 4 0 15 6 9
9 16 11 73 22 116 13 5 71 30 11 0 18 4 10
17 18 11 74 19 122 15 6 77 32 8 0 13 9 10
6 15 9 77 10 130 20 9 76 25 4 0 16 9 10
16 13 10 83 20 125 24 4 92 33 11 NA 9 10 11
10 10 11 70 9 123 43 3 104 31 9 0 18 13 11
12 19 11 90 18 116 19 7 81 32 12 NA 14 5 10
22 15 9 82 21 120 20 7 90 35 9 NA 17 12 10
17 17 12 105 19 125 19 10 45 28 8 NA 14 9 10
16 15 10 69 20 114 32 10 83 24 7 0 19 14 11
6 13 10 79 9 112 12 7 77 23 9 0 15 4 11
15 8 11 70 10 117 15 9 104 17 7 0 19 5 10
6 15 9 79 20 115 20 9 83 30 8 0 14 11 9
6 13 12 86 10 123 27 5 63 24 11 NA 18 5 10
15 6 10 81 17 120 20 5 70 26 5 0 16 9 9
8 17 10 84 9 120 26 6 88 42 7 NA 15 5 9
12 16 11 82 9 127 18 7 71 24 8 0 8 11 11
14 15 11 72 19 130 21 9 91 36 9 0 15 12 10
10 8 11 72 20 121 20 7 81 34 4 0 10 9 11
18 16 11 90 15 122 15 11 87 27 7 NA 9 12 10
9 13 13 77 18 122 32 5 90 19 11 0 19 11 12
9 8 11 60 18 133 16 4 74 30 10 0 16 11 10
7 14 11 88 9 123 19 10 87 24 5 0 8 4 9
6 15 11 93 21 122 31 7 78 30 8 0 18 11 10
13 13 11 81 10 119 33 6 91 33 10 NA 15 10 10
10 13 10 84 10 126 21 10 76 29 9 0 16 11 11
11 15 10 71 17 125 25 8 89 24 11 NA 17 5 10
22 17 10 77 21 124 14 4 88 26 4 0 19 10 9
13 7 10 79 19 116 25 5 77 20 7 0 17 11 10
7 13 11 83 23 112 18 3 96 47 9 NA 13 5 11
