"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 188 0 0 1 NA 51 17 50 16 100 3.69
"2" "kukd" 350 0 0 1 NA 174 25 178 19 100 2.01
"3" "kuku" 1567 0 0 1 NA 852 49 848 47 100 1.84
"4" "pkd" 800 0 0 1 NA 376 36 374 27 100 2.13
"5" "pku" 1701 0 0 1 NA 1049 58 1050 65 100 1.62
"6" "pp" 15175 0 0 1 NA 3647 80 3642 84 100 4.16
"7" "tdkd" 74 0.07 NA 0.93 NA 45 15 45 13 100 1.64
"8" "tdku" 52 0.01 NA 1 NA 27 8 26 8 100 1.93
"9" "tdp" 949 0 0 1 NA 456 28 456 24 100 2.08
"10" "tdtd" 175 0.07 NA 0.93 NA 118 35 110 41 100 1.48
"11" "tukd" 75 0.58 NA 0.48 NA 76 11 76 10 100 0.99
"12" "tuku" 1 0.58 NA 0.8 NA 1 1 1 1 100 1
"13" "tup" 375 0.01 NA 0.99 NA 311 38 318 26 100 1.21
"14" "tutd" 76 0.49 NA 0.56 NA 75 13 75 9 100 1.01
"15" "tutu" 2807 0 0 1 NA 1876 75 1876 74 100 1.5
