"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 204 0 0 1 NA 55 17 54 16 100 3.71
"2" "kukd" 399 0 0 1 NA 210 28 212 24 100 1.9
"3" "kuku" 1873 0 0 1 NA 1057 54 1052 62 100 1.77
"4" "pkd" 901 0 0 1 NA 451 29 448 26 100 2
"5" "pku" 2031 0 0 1 NA 1329 73 1328 81 100 1.53
"6" "pp" 16685 0 0 1 NA 4622 98 4622 105 100 3.61
"7" "tdkd" 82 0.11 NA 0.89 NA 59 18 58 19 100 1.39
"8" "tdku" 65 0 0 1 NA 35 8 34 10 100 1.86
"9" "tdp" 1082 0 0 1 NA 589 31 586 33 100 1.84
"10" "tdtd" 221 0.07 NA 0.93 NA 154 43 146 37 100 1.44
"11" "tukd" 99 0.3 NA 0.73 NA 91 14 90 11 100 1.09
"12" "tuku" 1 0.57 NA 0.67 NA 1 2 1 1 100 1
"13" "tup" 497 0 0 1 NA 405 28 405 28 100 1.23
"14" "tutd" 102 0.45 NA 0.59 NA 100 16 100 15 100 1.02
"15" "tutu" 3575 0 0 1 NA 2488 81 2494 79 100 1.44
