"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 18 11 16 10 100 7.56
"2" "kukd" 159 0 0 1 NA 54 11 54 10 100 2.94
"3" "kuku" 677 0 0 1 NA 245 22 247 24 100 2.76
"4" "pkd" 345 0 0 1 NA 118 16 118 14 100 2.92
"5" "pku" 742 0 0 1 NA 303 30 304 27 100 2.45
"6" "pp" 9190 0 0 1 NA 1104 38 1103 36 100 8.32
"7" "tdkd" 27 0.03 NA 0.97 NA 11 7 9 6 100 2.45
"8" "tdku" 23 0 0 1 NA 6 3 5 3 100 3.83
"9" "tdp" 538 0 0 1 NA 115 17 116 14 100 4.68
"10" "tdtd" 100 0 0 1 NA 22 18 19 13 100 4.55
"11" "tukd" 23 0.39 NA 0.65 NA 21 6 20 5 100 1.1
"12" "tuku" 0 1 NA 0.8 NA 0 0 0 0 100 NA
"13" "tup" 107 0 0 1 NA 79 11 79 10 100 1.35
"14" "tutd" 22 0.12 NA 0.93 NA 16 5 15 6 100 1.38
"15" "tutu" 915 0 0 1 NA 457 30 458 31 100 2
