"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
14 40 135 60 62 270 11 12 64 11 18 1 42 15 158
14 61 121 61 87 330 9 7 51 13 17 NA 49 12 162
7 25 164 66 111 258 12 6 37 13 12 NA 47 21 164
14 60 149 72 64 284 5 1 39 17 5 NA 19 18 166
22 57 131 59 102 317 13 1 38 23 14 NA 43 17 159
11 29 116 52 79 301 9 2 44 18 15 NA 51 7 143
10 35 121 63 109 316 18 3 33 4 4 1 47 7 164
15 49 132 22 104 309 11 7 50 22 25 NA 31 11 149
12 66 166 62 107 299 9 4 53 19 21 NA 43 3 191
11 47 142 64 58 315 6 13 53 28 25 NA 44 9 180
14 52 130 74 101 299 7 6 49 11 17 NA 43 1 148
12 52 128 59 131 361 10 8 43 21 19 NA 47 7 156
16 64 120 61 82 345 9 5 44 16 14 NA 44 9 185
14 36 156 68 119 288 9 7 43 23 21 1 56 5 184
12 50 136 65 95 318 2 7 37 8 12 NA 18 13 148
7 55 123 49 105 314 7 11 56 22 16 1 55 14 168
19 49 131 26 82 294 10 2 42 23 30 NA 44 12 182
17 35 115 42 83 265 7 8 43 20 16 NA 57 15 159
5 37 100 65 92 269 14 3 52 21 15 NA 50 7 148
8 47 128 51 99 322 5 3 34 8 16 NA 47 13 170
20 52 139 75 112 288 19 NA 36 22 20 NA 54 9 142
17 57 115 61 99 280 9 2 42 25 14 NA 37 9 177
11 46 106 57 90 293 7 8 65 14 15 NA 53 14 195
7 59 135 31 97 340 13 3 38 29 15 NA 37 8 159
17 50 153 48 92 332 8 5 51 16 21 1 25 14 165
8 50 132 51 107 267 8 3 50 22 20 5 51 12 159
8 46 160 60 97 286 5 7 49 19 21 NA 43 7 163
9 46 119 45 91 336 11 6 57 13 9 NA 47 10 171
16 56 130 55 111 297 10 8 37 28 21 NA 31 9 145
9 36 123 46 90 360 10 6 47 19 13 NA 47 15 150
6 32 131 59 100 295 6 5 61 9 26 NA 45 15 161
11 44 132 47 107 306 6 3 55 14 12 NA 41 7 151
15 41 167 52 116 315 8 5 47 28 15 1 53 26 171
3 43 121 64 88 266 10 6 59 12 20 NA 37 22 192
8 17 124 66 102 295 15 8 43 19 17 NA 46 12 163
9 27 154 58 121 320 13 7 62 29 21 NA 52 4 183
14 39 140 60 103 284 4 10 56 10 21 NA 55 19 189
6 33 123 34 116 336 6 1 57 13 27 NA 42 11 165
6 52 123 47 76 327 12 11 59 25 9 NA 36 15 179
16 46 155 28 125 372 8 6 43 22 15 NA 58 9 154
13 41 144 63 98 312 14 2 62 15 14 NA 53 8 140
18 53 140 61 88 302 13 19 41 19 14 NA 31 14 158
10 38 124 49 96 284 10 3 55 11 18 1 32 14 162
17 53 133 49 115 266 8 8 35 15 13 NA 53 15 171
9 28 116 56 112 257 8 5 60 11 19 NA 50 9 140
11 18 137 45 104 318 12 5 45 15 22 NA 39 6 143
11 36 115 61 106 291 13 7 49 26 11 NA 41 11 173
7 36 130 40 94 296 5 9 43 18 13 1 54 11 165
12 42 117 51 89 259 7 5 35 18 5 NA 67 4 164
15 44 117 72 111 366 10 3 52 15 11 2 39 6 149
17 48 136 75 97 312 8 5 66 14 13 NA 30 8 208
12 50 139 52 121 290 5 7 49 7 15 NA 51 18 168
13 43 129 64 90 339 10 3 81 30 17 2 50 18 174
15 49 152 70 95 317 9 3 33 12 21 2 41 14 189
10 41 139 29 116 320 4 2 50 19 17 NA 52 18 186
5 47 127 63 89 263 12 5 56 33 19 NA 31 7 187
10 53 165 59 102 287 17 11 44 18 9 1 58 15 157
10 45 134 44 82 284 11 4 51 9 21 NA 38 10 198
9 39 109 69 100 320 7 2 44 25 12 NA 38 12 188
22 44 143 49 120 293 3 4 40 12 10 NA 33 10 172
11 58 146 56 109 368 5 6 47 16 14 NA 54 11 164
18 60 155 59 108 319 7 8 55 29 23 3 55 16 180
23 51 140 57 105 321 4 1 52 12 18 1 53 16 197
12 27 118 66 106 326 14 7 48 35 15 NA 44 12 183
31 45 165 56 117 313 15 7 65 28 22 NA 36 19 164
15 36 120 66 92 341 9 1 61 20 16 NA 38 11 207
8 45 106 55 91 286 5 5 52 17 14 NA 47 13 179
8 55 127 51 80 315 15 3 46 19 23 NA 32 8 183
4 39 135 73 101 321 4 7 67 8 18 NA 59 10 159
8 44 136 43 117 278 7 2 42 20 23 NA 54 14 173
12 53 162 54 126 314 6 5 46 34 10 NA 49 5 181
6 34 124 29 114 297 4 3 35 17 13 NA 44 6 147
14 53 135 46 100 284 11 5 43 17 20 NA 38 12 192
3 42 155 69 113 319 9 5 51 31 15 NA 33 4 176
7 59 150 79 123 285 5 5 54 15 18 NA 42 26 164
10 42 134 45 102 272 7 7 46 18 8 NA 41 7 184
13 37 163 27 133 292 14 9 55 9 16 NA 47 18 158
25 54 124 41 98 290 3 11 51 25 15 NA 63 10 198
18 69 154 54 104 329 6 15 38 29 13 1 43 13 131
11 58 115 71 101 352 7 3 64 22 13 NA 48 7 165
8 62 152 57 69 305 9 1 46 21 19 NA 25 16 171
6 32 101 62 119 351 8 1 62 24 6 NA 32 15 172
20 20 126 57 88 258 11 12 34 13 19 NA 45 7 173
14 47 145 64 99 337 10 10 52 18 10 NA 51 14 159
11 41 126 53 100 287 15 6 58 8 6 NA 32 8 179
17 44 135 50 124 311 8 5 56 16 22 NA 23 6 169
9 47 100 60 91 322 6 4 18 10 17 NA 50 10 148
10 34 124 54 94 286 4 5 47 17 17 NA 46 5 162
8 37 125 77 107 303 4 1 59 17 31 NA 47 14 193
16 43 131 55 108 326 12 2 52 16 21 NA 40 14 178
11 57 162 24 95 298 8 4 60 25 5 NA 21 7 147
20 52 137 65 95 348 9 4 60 31 20 NA 52 11 153
18 39 158 66 107 328 12 3 41 19 19 NA 19 18 204
5 50 144 60 91 288 11 2 57 25 18 1 38 10 185
5 47 125 68 89 305 9 4 55 5 19 NA 42 4 161
10 45 136 59 97 291 3 3 39 23 17 NA 58 7 159
3 48 153 46 84 334 7 3 27 7 17 NA 26 14 152
15 50 147 48 96 263 10 8 67 12 18 NA 36 12 205
9 40 137 61 113 285 3 9 48 24 23 NA 63 13 150
14 34 168 51 49 311 13 3 64 14 11 NA 56 9 167
