"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
10 8 11 78 21 117 25 4 87 44 9 0 8 12 11
14 14 11 77 19 125 10 7 91 20 8 NA 17 10 8
17 7 10 87 18 114 9 8 85 25 10 NA 8 7 10
10 13 10 75 17 128 23 3 78 32 11 0 13 13 8
14 15 9 65 19 117 30 4 75 45 5 NA 15 9 10
16 15 11 80 18 113 20 3 77 20 11 0 17 11 10
9 8 10 81 9 116 19 7 82 31 9 0 15 14 11
16 15 10 73 19 124 15 7 83 25 10 0 15 9 10
12 13 10 80 17 131 15 11 82 30 9 0 19 11 12
13 15 11 74 19 111 18 7 75 24 5 NA 15 10 10
11 16 9 72 19 130 14 6 98 22 10 NA 8 11 9
10 17 11 90 18 124 12 5 97 27 11 0 18 11 9
15 8 11 75 18 119 22 5 90 31 10 0 15 14 9
12 13 11 72 19 112 19 2 81 22 11 0 15 8 11
17 14 9 72 21 120 26 9 89 38 9 0 15 12 11
10 17 11 72 20 131 27 5 84 32 11 NA 16 11 9
15 14 12 71 19 121 16 7 86 30 8 0 15 8 10
6 14 10 79 21 117 21 9 90 29 4 0 8 9 12
8 8 9 82 20 123 26 7 86 23 9 0 8 11 9
13 17 10 78 23 133 25 4 83 31 6 0 8 12 11
14 14 12 81 20 113 21 8 97 28 7 NA 7 11 10
14 14 12 84 18 121 16 7 74 18 7 0 15 11 9
20 14 10 67 18 119 20 7 80 36 5 NA 17 15 10
8 13 11 86 8 122 43 9 85 31 8 0 8 12 10
15 15 10 84 17 116 19 5 84 45 6 0 16 13 12
14 11 11 72 19 121 29 1 90 28 10 0 18 12 10
16 18 11 41 19 123 18 3 85 36 7 0 19 6 10
18 8 11 71 22 119 19 6 75 29 6 0 13 9 11
9 17 10 78 23 125 23 5 83 22 11 0 15 11 10
10 14 10 76 21 122 31 2 93 22 11 0 15 13 10
11 15 10 37 20 117 22 5 73 14 8 NA 15 6 9
15 13 11 73 18 118 20 10 78 19 13 0 13 6 10
16 16 11 76 21 126 17 7 79 17 5 0 14 11 10
22 9 10 96 18 125 28 7 38 23 9 NA 19 13 10
17 8 11 91 20 130 16 6 69 36 11 0 17 12 9
8 14 10 71 19 122 17 9 78 34 13 0 14 6 10
9 16 9 80 18 119 19 10 100 23 11 NA 17 4 9
9 18 10 69 11 120 15 4 65 28 11 0 17 12 10
16 9 10 76 21 120 19 5 71 17 10 0 13 8 11
12 17 11 79 17 127 25 6 83 22 11 0 15 9 10
12 17 11 89 19 135 13 9 81 24 8 0 16 11 10
10 15 11 81 21 134 21 11 85 32 10 NA 18 9 10
18 15 12 89 21 131 26 9 90 28 9 0 16 14 9
5 17 11 76 22 127 22 9 95 17 3 0 15 13 10
12 15 11 73 19 119 27 3 78 21 5 0 14 15 12
11 8 11 80 22 118 26 7 81 29 5 0 17 11 9
7 11 11 77 20 128 27 2 41 28 11 NA 16 6 11
8 15 10 81 18 117 16 8 81 23 12 0 17 12 11
6 15 11 77 11 131 6 6 72 22 10 0 7 9 10
5 15 10 61 20 128 9 7 98 29 4 0 14 12 9
13 18 12 73 9 129 20 9 84 32 10 0 19 10 10
8 13 10 93 18 125 22 8 92 19 11 0 15 5 10
3 15 11 73 17 127 13 9 87 20 5 0 13 13 9
6 15 11 82 19 117 31 9 96 29 10 NA 15 9 10
10 15 9 70 19 118 19 11 88 38 11 0 15 6 10
7 7 9 93 9 123 22 7 99 24 10 NA 18 7 10
9 17 11 78 19 117 14 10 74 31 12 0 15 4 8
8 13 10 83 21 112 26 7 72 29 7 NA 19 7 9
17 17 10 86 21 124 17 4 90 31 11 0 16 5 10
20 21 11 81 17 121 28 7 88 31 9 0 14 12 10
16 18 10 82 9 125 23 6 90 33 5 0 16 5 10
5 15 10 81 19 128 17 9 95 27 11 NA 16 6 11
8 6 11 78 19 126 22 5 89 37 8 0 16 11 8
24 15 10 68 10 125 29 6 85 29 9 NA 14 5 8
18 8 10 90 21 117 27 4 90 26 5 0 15 9 11
11 15 11 79 10 114 20 9 91 15 9 NA 15 9 11
10 16 10 83 10 132 17 7 93 28 7 NA 8 7 9
16 15 10 82 16 123 11 9 89 40 3 NA 8 5 10
9 8 9 87 10 127 23 4 84 14 8 NA 15 11 11
7 17 8 71 19 130 15 4 79 53 6 0 14 13 12
15 9 12 70 19 124 29 9 77 22 10 0 15 8 8
16 17 11 83 9 109 28 10 75 21 10 0 15 5 11
11 15 11 67 20 123 23 10 82 35 11 0 17 10 11
16 15 10 75 9 126 8 7 75 35 10 NA 16 11 12
21 16 10 79 17 114 25 7 84 22 13 NA 17 13 10
8 7 11 75 9 121 16 2 87 20 9 0 17 9 10
14 11 11 72 20 113 29 6 78 29 8 0 12 11 13
9 14 11 79 20 129 13 4 69 27 9 NA 14 11 11
9 18 11 85 19 117 33 7 87 33 11 0 18 5 11
5 16 11 88 17 123 26 7 84 26 8 0 9 11 10
13 7 11 83 19 120 19 9 84 14 3 0 15 9 10
5 13 11 75 20 117 36 7 81 28 4 NA 15 11 10
18 15 11 81 19 119 32 9 75 25 10 NA 17 13 10
16 15 11 71 21 121 16 5 81 31 5 0 8 5 10
5 18 11 78 19 116 18 7 76 28 11 0 8 11 9
6 19 10 81 9 122 29 9 78 36 6 0 18 10 9
5 13 9 84 18 115 18 4 74 22 9 NA 17 4 9
12 13 12 84 19 134 21 10 79 19 11 NA 19 9 10
9 8 10 83 10 124 25 9 96 29 11 0 17 9 10
7 15 10 86 9 119 13 9 82 35 6 NA 15 5 10
8 15 10 75 17 129 33 4 92 28 11 0 18 10 10
15 17 12 77 19 111 19 7 93 23 11 0 15 7 9
3 15 10 80 19 132 25 7 68 41 11 0 19 6 10
7 15 9 89 21 126 31 5 93 20 10 NA 13 9 10
13 14 10 79 18 133 16 5 78 40 4 0 15 7 9
11 16 11 71 23 115 16 5 76 45 4 NA 14 11 10
17 16 10 91 9 109 23 3 39 34 10 0 16 13 10
6 15 11 78 9 123 25 8 81 22 8 0 8 11 8
12 16 11 81 11 128 28 8 88 21 5 0 17 5 11
13 15 10 86 19 120 23 9 83 25 7 0 19 9 11
