"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
65 237 1112 519 1434 5520 70 33 690 157 96 521 130 3104 NA
52 203 1201 495 1573 5479 32 30 648 182 94 567 111 3341 9
47 221 1268 503 1528 5451 75 39 629 159 128 645 127 3384 1
31 239 1306 527 1537 5591 21 23 681 282 106 481 87 3201 NA
85 265 1110 548 1532 5646 71 36 703 209 118 528 110 3076 NA
42 277 1239 460 1518 5422 72 11 650 232 134 528 111 3070 1
44 241 1172 509 1519 5215 65 38 680 115 107 488 92 3351 NA
89 244 1123 531 1375 5531 36 31 721 148 114 494 98 3237 1
47 254 1281 493 1449 5269 44 47 675 224 110 493 113 2903 NA
63 234 1358 520 1720 5399 56 36 654 120 90 567 114 3162 3
34 244 1310 476 1399 5595 64 32 711 116 124 487 109 3263 3
69 260 1152 516 1500 5393 45 44 651 162 88 507 103 3101 NA
48 244 1280 476 1635 5600 53 40 674 186 101 505 115 3029 1
127 244 1345 559 1671 5461 72 37 638 148 119 510 102 3114 1
42 238 1152 516 1445 5483 100 39 729 264 136 516 111 3271 NA
37 165 1207 499 1665 5396 61 40 717 110 107 452 122 2985 NA
76 237 1242 533 1557 5368 46 49 727 196 105 501 149 3265 NA
23 195 1229 464 1530 5300 30 20 709 249 100 496 115 3264 1
74 278 1290 493 1497 5544 56 33 697 155 119 494 134 3203 1
59 104 1305 485 1549 5461 69 40 754 182 105 484 79 3036 2
64 253 1341 532 1669 5580 72 35 765 204 97 546 100 2999 2
65 236 1269 557 1579 5668 31 43 658 153 82 466 81 3083 1
58 219 1297 529 1576 5505 77 35 686 178 121 523 130 2882 1
73 219 1345 500 1702 5752 28 48 703 99 107 465 104 2898 1
78 251 1345 542 1534 5602 77 30 629 257 85 464 125 3183 1
57 260 1303 538 1545 5471 62 32 666 130 86 465 119 3248 1
75 219 1183 495 1462 5316 73 40 733 177 102 526 111 2901 NA
59 122 1189 539 1476 5481 74 53 671 200 100 507 105 3197 1
57 237 1211 535 1563 5502 48 63 642 197 101 528 94 3241 NA
84 264 1166 534 1475 5416 52 50 746 164 127 524 127 3085 NA
57 207 1248 486 1585 5424 51 42 714 187 121 470 86 3284 3
67 212 1217 518 1497 5520 65 40 663 219 122 452 89 3197 3
34 209 1251 487 1651 5526 59 54 720 131 130 543 100 3238 2
38 200 1292 521 1572 5523 58 28 695 122 112 538 93 3112 2
63 233 1241 566 1612 5623 27 26 706 104 106 502 113 3077 NA
38 235 1311 489 1620 5517 38 29 658 145 108 489 119 3070 NA
53 237 1159 539 1574 5604 47 40 712 142 99 472 110 2936 1
55 252 1234 534 1663 5328 64 44 718 236 120 516 91 3092 3
57 234 1209 506 1469 5338 57 22 658 154 164 510 176 3013 4
95 186 1200 527 1738 5416 47 28 641 163 125 529 124 3008 2
97 256 1465 573 1746 5406 72 43 681 178 90 535 105 3206 1
40 209 1260 536 1559 5639 94 45 684 126 92 520 125 3091 NA
60 237 1231 488 1604 5431 60 38 691 153 111 450 113 3099 3
66 255 1089 544 1531 5359 62 39 637 135 103 453 86 3119 NA
55 259 1315 562 1649 5684 41 39 688 193 110 486 132 3021 8
38 221 1213 495 1500 5462 46 21 672 124 119 481 114 3233 3
59 236 1329 489 1576 5433 62 45 713 154 110 528 103 3259 1
41 210 1325 535 1659 5505 46 53 777 189 93 528 138 3202 NA
94 266 1297 571 1723 5439 73 42 657 169 136 562 104 3311 3
44 245 1124 540 1487 5444 68 47 649 177 97 531 73 3218 1
75 259 1178 458 1498 5398 38 29 698 140 102 473 97 3065 NA
48 258 1289 561 1611 5548 74 35 723 202 151 596 92 3155 NA
59 240 1221 486 1739 5459 67 38 679 240 104 441 118 3141 1
50 260 1113 527 1473 5381 75 44 695 139 94 544 97 3147 NA
72 249 1266 552 1548 5213 67 24 673 212 100 526 100 3277 1
57 213 1166 490 1538 5705 30 38 678 172 80 455 118 3310 4
36 237 1321 508 1700 5415 46 43 680 244 114 521 125 2900 NA
55 215 1172 524 1596 5715 85 32 670 261 110 447 134 3134 1
62 238 1256 490 1580 5374 68 38 682 135 122 568 81 3003 9
63 213 1294 566 1755 5539 53 41 721 169 101 440 128 3048 1
100 239 1216 526 1426 5294 52 40 752 237 112 517 100 3175 1
44 249 1378 560 1678 5493 78 46 638 144 107 549 117 3061 NA
61 200 1133 550 1575 5574 29 28 686 195 87 537 92 3056 4
47 196 1177 508 1518 5457 92 32 589 144 99 487 121 3227 4
59 209 1180 543 1383 5378 62 38 730 214 111 547 117 3213 NA
35 221 1327 476 1590 5507 56 35 702 203 95 511 107 3000 NA
43 219 1246 496 1635 5464 57 32 657 148 107 488 135 2973 1
80 246 1266 529 1622 5688 32 31 724 120 102 459 99 3124 NA
66 190 1255 466 1578 5491 55 23 655 159 105 443 148 3236 2
65 255 1273 517 1592 5422 64 46 650 182 120 481 71 3114 NA
58 273 1157 501 1563 5394 60 36 608 118 123 502 58 3025 1
22 261 1241 542 1544 5417 60 45 739 210 92 446 105 3033 1
41 253 1264 483 1615 5405 63 50 699 262 112 467 89 3114 NA
77 260 1348 492 1653 5498 68 39 704 205 123 525 97 2976 1
72 218 1304 519 1646 5480 55 41 639 183 125 495 118 2916 2
90 121 1160 540 1472 5478 70 44 682 178 44 521 86 3228 1
36 237 1184 532 1567 5558 54 42 677 129 113 470 99 2934 1
48 217 1205 552 1526 5540 87 39 684 193 106 548 77 3052 2
42 229 1198 501 1561 5449 58 36 657 292 107 481 107 2993 1
57 261 1367 535 1698 5406 50 34 699 303 107 555 119 3399 NA
76 217 1249 499 1660 5503 74 44 690 153 125 508 123 3037 NA
59 257 1177 593 1526 5553 55 32 625 134 111 508 101 3159 2
82 236 1234 519 1612 5496 57 41 736 198 101 490 88 3250 1
78 261 1309 532 1536 5545 43 39 620 204 111 449 95 3092 2
47 259 1202 492 1442 5255 68 39 701 272 98 520 81 3078 3
67 284 1277 518 1659 5600 82 41 675 252 91 471 97 3184 1
56 224 1219 482 1554 5303 70 35 682 190 87 572 100 3012 NA
80 248 1308 531 1527 5526 74 14 660 246 112 524 116 3099 2
53 235 1255 535 1525 5389 56 44 711 265 103 504 107 3044 1
44 253 1316 503 1411 5322 65 28 689 132 101 463 130 3439 3
47 211 1209 498 1465 5393 54 46 688 202 95 490 124 3060 1
80 250 1316 517 1567 5530 76 63 656 208 130 464 113 3141 1
44 260 1296 551 1652 5472 58 61 700 193 97 509 98 3187 5
90 214 1248 539 1644 5462 35 41 700 182 114 523 129 3056 3
57 255 1266 522 1694 5497 62 46 738 130 91 461 132 3196 NA
71 119 1108 512 1404 5522 50 52 679 158 128 470 102 3152 1
78 267 1212 528 1492 5578 60 48 642 180 113 532 106 3076 NA
66 218 1215 532 1762 5486 82 34 643 259 96 485 114 3109 NA
101 224 1282 562 1441 5201 46 49 697 246 83 537 82 3022 NA
69 230 1187 504 1553 5428 55 50 696 169 137 506 104 2984 1
