"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 18 11 17 10 100 7.56
"2" "kukd" 159 0 0 1 NA 55 13 55 10 100 2.89
"3" "kuku" 677 0 0 1 NA 241 19 244 17 100 2.81
"4" "pkd" 345 0 0 1 NA 119 17 120 14 100 2.9
"5" "pku" 742 0 0 1 NA 299 32 301 28 100 2.48
"6" "pp" 9190 0 0 1 NA 1104 44 1100 41 100 8.32
"7" "tdkd" 27 0.02 NA 0.98 NA 11 6 10 7 100 2.45
"8" "tdku" 23 0 0 1 NA 6 3 6 3 100 3.83
"9" "tdp" 538 0 0 1 NA 114 13 114 13 100 4.72
"10" "tdtd" 100 0 0 1 NA 19 15 17 12 100 5.26
"11" "tukd" 23 0.38 NA 0.67 NA 21 5 20 6 100 1.1
"12" "tuku" 0 1 NA 0.82 NA 0 0 0 0 100 NA
"13" "tup" 107 0.02 NA 0.99 NA 81 12 80 9 100 1.32
"14" "tutd" 22 0.2 NA 0.85 NA 16 5 16 5 100 1.38
"15" "tutu" 915 0 0 1 NA 456 32 456 31 100 2.01
