"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 50 19 48 16 100 4.02
"2" "kukd" 368 0 0 1 NA 194 25 195 23 100 1.9
"3" "kuku" 1717 0 0 1 NA 953 49 949 45 100 1.8
"4" "pkd" 845 0 0 1 NA 416 29 417 28 100 2.03
"5" "pku" 1853 0 0 1 NA 1190 109 1205 67 100 1.56
"6" "pp" 15943 0 0 1 NA 4154 105 4167 104 100 3.84
"7" "tdkd" 78 0.05 NA 0.95 NA 52 18 50 16 100 1.5
"8" "tdku" 57 0 0 1 NA 30 8 30 9 100 1.9
"9" "tdp" 1021 0 0 1 NA 526 33 525 38 100 1.94
"10" "tdtd" 200 0.04 NA 0.96 NA 134 37 130 39 100 1.49
"11" "tukd" 88 0.34 NA 0.71 NA 85 12 84 10 100 1.04
"12" "tuku" 1 0.58 NA 0.75 NA 1 1 1 1 100 1
"13" "tup" 430 0 0 1 NA 356 31 352 30 100 1.21
"14" "tutd" 91 0.5 NA 0.55 NA 91 13 90 13 100 1
"15" "tutu" 3201 0 0 1 NA 2196 83 2192 83 100 1.46
