"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 27 15 24 12 100 5.26
"2" "kukd" 208 0 0 1 NA 87 18 88 17 100 2.39
"3" "kuku" 908 0 0 1 NA 397 30 396 36 100 2.29
"4" "pkd" 484 0 0 1 NA 194 22 193 21 100 2.49
"5" "pku" 995 0 0 1 NA 496 36 492 43 100 2.01
"6" "pp" 11218 0 0 1 NA 1759 57 1757 64 100 6.38
"7" "tdkd" 36 0.09 NA 0.92 NA 22 13 20 8 100 1.64
"8" "tdku" 27 0.02 NA 0.99 NA 11 5 11 4 100 2.45
"9" "tdp" 620 0 0 1 NA 194 20 191 21 100 3.2
"10" "tdtd" 124 0.01 NA 0.99 NA 39 23 35 18 100 3.18
"11" "tukd" 39 0.26 NA 0.77 NA 34 8 33 7 100 1.15
"12" "tuku" 0 1 NA 0.69 NA 0 1 0 0 100 NA
"13" "tup" 170 0 0 1 NA 132 18 134 16 100 1.29
"14" "tutd" 37 0.14 NA 0.93 NA 28 8 28 7 100 1.32
"15" "tutu" 1371 0 0 1 NA 773 43 772 42 100 1.77
