"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 185 0 0 1 NA 40 16 36 14 100 4.62
"2" "kukd" 287 0 0 1 NA 140 20 140 20 100 2.05
"3" "kuku" 1305 0 0 1 NA 668 38 664 37 100 1.95
"4" "pkd" 691 0 0 1 NA 304 22 304 21 100 2.27
"5" "pku" 1416 0 0 1 NA 835 45 833 40 100 1.7
"6" "pp" 13875 0 0 1 NA 2899 82 2902 86 100 4.79
"7" "tdkd" 64 0.01 NA 0.99 NA 34 12 33 12 100 1.88
"8" "tdku" 43 0 0 1 NA 20 6 19 5 100 2.15
"9" "tdp" 818 0 0 1 NA 351 24 352 26 100 2.33
"10" "tdtd" 164 0.03 NA 0.97 NA 84 33 82 30 100 1.95
"11" "tukd" 58 0.52 NA 0.54 NA 58 11 58 10 100 1
"12" "tuku" 1 0.38 NA 0.85 NA 1 1 0 0 100 1
"13" "tup" 291 0 0 1 NA 234 29 236 23 100 1.24
"14" "tutd" 55 0.59 NA 0.44 NA 57 12 56 10 100 0.96
"15" "tutu" 2209 0 0 1 NA 1395 62 1389 64 100 1.58
