"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 55 17 55 16 100 3.8
"2" "kukd" 421 0 0 1 NA 225 21 224 21 100 1.87
"3" "kuku" 1995 0 0 1 NA 1150 63 1158 62 100 1.73
"4" "pkd" 944 0 0 1 NA 483 26 485 31 100 1.95
"5" "pku" 2181 0 0 1 NA 1441 67 1445 74 100 1.51
"6" "pp" 17339 0 0 1 NA 5062 100 5074 109 100 3.43
"7" "tdkd" 84 0.11 NA 0.9 NA 63 18 62 16 100 1.33
"8" "tdku" 71 0 0 1 NA 37 10 37 10 100 1.92
"9" "tdp" 1154 0 0 1 NA 651 30 654 35 100 1.77
"10" "tdtd" 225 0.13 NA 0.87 NA 168 44 164 40 100 1.34
"11" "tukd" 103 0.54 NA 0.54 NA 102 13 103 13 100 1.01
"12" "tuku" 1 0.6 NA 0.67 NA 1 2 1 1 100 1
"13" "tup" 547 0 0 1 NA 445 38 445 39 100 1.23
"14" "tutd" 114 0.51 NA 0.5 NA 113 18 114 17 100 1.01
"15" "tutu" 3978 0 0 1 NA 2814 105 2818 115 100 1.41
