"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 34 16 32 18 100 5.29
"2" "kukd" 250 0 0 1 NA 114 18 113 16 100 2.19
"3" "kuku" 1096 0 0 1 NA 537 36 536 39 100 2.04
"4" "pkd" 604 0 0 1 NA 247 22 244 21 100 2.45
"5" "pku" 1185 0 0 1 NA 672 59 674 44 100 1.76
"6" "pp" 12534 0 0 1 NA 2351 67 2354 60 100 5.33
"7" "tdkd" 44 0.11 NA 0.89 NA 29 12 27 10 100 1.52
"8" "tdku" 35 0.01 NA 1 NA 16 5 15 4 100 2.19
"9" "tdp" 703 0 0 1 NA 269 26 270 25 100 2.61
"10" "tdtd" 142 0 0 1 NA 56 24 54 24 100 2.54
"11" "tukd" 49 0.38 NA 0.65 NA 47 10 46 9 100 1.04
"12" "tuku" 0 1 NA 0.63 NA 1 1 0 0 100 0
"13" "tup" 235 0.02 NA 0.98 NA 185 22 186 13 100 1.27
"14" "tutd" 48 0.28 NA 0.73 NA 43 10 41 9 100 1.12
"15" "tutu" 1805 0 0 1 NA 1069 52 1061 47 100 1.69
