"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
65 175 834 383 913 7544 46 34 505 111 42 246 57 1683 NA
96 188 838 417 885 7304 30 31 564 59 43 223 38 1710 NA
91 178 797 387 897 7301 32 27 531 70 40 223 58 1734 1
106 181 865 385 941 7279 49 32 562 130 54 118 36 1805 NA
101 178 882 348 903 7092 40 35 535 87 55 235 51 1766 1
107 192 851 419 966 7448 31 30 496 63 40 133 48 1747 1
107 187 813 395 902 7248 30 29 439 62 48 223 58 1726 NA
52 163 823 368 915 7370 31 23 526 100 46 216 49 1733 NA
120 196 882 404 949 7304 34 33 397 74 40 206 41 1709 1
61 155 808 398 898 7441 38 41 547 48 45 255 58 1781 1
32 181 781 381 869 7361 28 31 445 54 45 238 52 1753 NA
122 156 853 373 918 7376 20 38 497 124 48 244 56 1796 NA
97 188 848 388 927 7383 45 37 484 100 44 213 42 1739 NA
71 179 857 415 924 7345 35 29 548 100 49 223 53 1777 1
48 190 860 376 941 7172 51 30 460 52 48 226 51 1728 NA
95 182 807 388 920 7367 28 32 514 109 44 242 40 1797 NA
92 201 846 373 886 7250 47 32 435 45 44 249 44 1814 1
81 175 871 395 951 7241 24 37 497 76 40 235 46 1732 NA
126 196 864 445 953 7336 43 27 467 46 48 226 53 1772 1
89 178 849 401 927 7478 29 28 447 130 49 227 48 1761 NA
113 190 864 404 932 7568 32 29 536 74 41 220 46 1700 1
132 189 874 208 972 7351 47 32 446 143 48 235 52 1761 1
59 167 853 334 461 7355 32 30 493 129 47 226 41 1758 1
64 194 854 396 908 7407 46 28 524 91 53 223 39 1739 NA
53 167 829 373 892 7554 37 26 415 96 47 116 51 1736 NA
104 171 828 413 938 7301 48 29 398 133 42 250 52 1707 NA
68 181 842 352 936 7178 35 29 465 131 44 261 52 1862 NA
110 184 865 384 960 7447 26 32 460 84 37 226 51 1777 NA
116 171 887 340 949 7044 39 29 469 96 39 245 46 1743 NA
54 168 853 381 925 7524 43 32 417 123 45 231 47 1762 1
127 183 834 396 940 7136 25 27 508 117 43 235 49 1786 NA
99 174 835 411 915 7329 34 23 514 39 47 226 48 1726 NA
49 164 828 367 901 7496 27 29 472 87 39 227 51 1738 NA
72 170 878 396 970 7378 19 22 526 79 50 237 41 1765 1
51 152 823 401 902 7090 30 31 542 131 42 244 46 1766 1
84 158 851 353 921 7312 33 30 423 45 55 241 52 1774 NA
90 166 838 378 913 7196 34 35 495 57 39 228 51 1720 NA
105 143 846 374 934 7488 36 37 524 131 46 254 25 1714 1
64 171 836 367 897 7099 31 36 455 147 46 238 46 1766 NA
106 187 860 376 929 7421 35 34 517 82 38 242 51 1675 1
102 182 848 408 941 7424 32 24 469 74 37 236 52 1751 1
59 181 874 401 963 7401 28 33 544 104 44 239 47 1783 NA
38 163 848 417 925 7402 27 34 451 91 35 213 51 1755 NA
31 152 831 360 880 7187 22 17 442 50 53 242 49 1728 1
46 168 836 424 926 7275 29 18 438 74 42 236 46 1804 1
94 163 831 355 902 7126 25 25 394 73 46 238 47 1790 NA
71 154 780 305 846 7152 22 35 582 72 41 221 60 1667 1
126 188 875 406 935 6972 37 35 472 58 42 215 49 1714 NA
75 207 862 446 942 7492 49 28 497 122 39 239 47 1784 NA
55 165 833 332 914 7325 42 21 542 108 39 247 50 1780 1
97 173 857 373 953 7233 21 27 521 70 45 244 40 1818 1
104 172 852 395 946 7425 19 30 408 111 34 240 41 1800 1
60 162 849 394 919 7220 45 29 476 104 39 117 51 1678 NA
43 149 826 329 898 7201 31 27 490 92 40 232 48 1727 NA
103 191 876 425 947 7082 31 29 448 111 45 238 49 1705 1
108 197 863 445 909 7387 18 24 537 39 50 239 52 1780 1
44 159 863 401 954 7311 30 38 466 134 42 243 55 1770 NA
117 173 854 400 902 6949 22 20 463 57 49 224 49 1751 NA
119 199 894 188 997 7178 17 22 522 121 48 239 52 1751 1
79 191 845 402 941 7185 17 27 510 84 46 231 49 1734 1
59 198 850 411 938 7664 33 33 438 66 44 231 63 1769 1
54 183 810 416 912 7173 31 38 477 120 36 208 46 1745 1
154 173 857 417 970 7137 39 32 521 95 48 225 51 1786 NA
