"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 188 0 0 1 NA 49 20 48 18 100 3.84
"2" "kukd" 350 0 0 1 NA 173 30 174 27 100 2.02
"3" "kuku" 1567 0 0 1 NA 845 49 844 49 100 1.85
"4" "pkd" 800 0 0 1 NA 377 30 378 25 100 2.12
"5" "pku" 1701 0 0 1 NA 1053 62 1048 70 100 1.62
"6" "pp" 15175 0 0 1 NA 3666 87 3660 65 100 4.14
"7" "tdkd" 74 0.08 NA 0.93 NA 48 16 46 14 100 1.54
"8" "tdku" 52 0 0 1 NA 26 8 26 7 100 2
"9" "tdp" 949 0 0 1 NA 453 34 452 34 100 2.09
"10" "tdtd" 175 0.05 NA 0.95 NA 111 35 102 27 100 1.58
"11" "tukd" 75 0.59 NA 0.46 NA 77 10 76 10 100 0.97
"12" "tuku" 1 0.54 NA 0.78 NA 1 1 1 1 100 1
"13" "tup" 375 0.01 NA 0.99 NA 308 30 310 26 100 1.22
"14" "tutd" 76 0.56 NA 0.49 NA 79 14 77 12 100 0.96
"15" "tutu" 2807 0 0 1 NA 1869 74 1862 80 100 1.5
