"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
203 322 1450 741 1610 12411 58 53 882 207 72 1 385 96 3070
186 295 1468 682 1601 12813 59 58 866 135 65 1 390 86 3028
172 304 1453 700 1575 12740 28 53 786 176 80 NA 397 82 3048
127 308 1458 703 1633 12606 72 46 829 175 74 1 422 88 3040
118 307 1480 663 1611 12449 55 58 882 131 84 1 418 91 3021
79 320 1473 692 1598 12617 73 47 850 201 72 NA 401 79 3080
144 302 1492 675 1621 12797 70 53 797 139 73 1 406 81 3077
167 317 1470 706 1581 12582 77 53 874 170 88 1 391 82 3117
112 295 1456 689 1588 12501 61 54 896 129 81 1 423 39 3045
145 301 1464 706 1603 12934 60 48 871 170 79 1 428 94 3097
194 330 1480 734 1618 12687 73 61 898 187 85 1 415 90 3047
124 296 1461 652 1554 12833 53 56 901 170 78 1 414 86 3078
170 309 1475 737 1611 12814 67 56 855 173 79 1 410 94 3102
189 300 1493 699 1633 12424 51 54 840 125 77 1 392 81 2992
127 318 1444 680 1580 12555 53 51 871 135 77 1 402 89 3025
167 318 1494 701 1614 12779 64 48 865 112 81 1 389 77 3052
183 301 1501 691 1627 13123 61 51 852 147 70 NA 405 87 3015
135 292 1462 659 1597 12408 52 60 821 208 81 1 407 83 3151
147 313 1484 715 1631 12444 56 50 822 126 82 NA 412 95 3131
167 297 1419 656 1579 12616 57 47 894 127 73 NA 406 90 3068
110 317 1515 664 1675 12835 53 65 802 100 69 1 417 87 3060
160 313 1447 718 1588 12655 42 60 807 150 80 NA 419 82 3030
124 285 1403 666 1542 12519 72 47 801 145 81 1 402 84 3080
176 321 1436 699 1573 13045 63 46 848 177 73 1 414 85 3090
146 274 1432 657 1525 12699 41 52 863 209 63 NA 411 93 3127
173 307 1482 685 1603 12771 54 61 859 137 75 1 425 85 3092
128 282 1474 619 1638 12554 64 54 856 179 79 1 391 82 3049
116 325 1504 670 1633 12760 60 56 826 152 73 NA 402 97 3054
147 287 1474 651 1568 12819 72 45 881 131 82 1 415 80 3099
130 317 1432 712 1563 12670 50 57 825 164 77 1 394 88 3081
168 321 1493 741 1666 12830 73 48 806 197 76 NA 386 84 3047
185 322 1488 684 1634 12882 70 54 849 125 73 NA 406 89 3088
73 285 1468 617 1605 12763 66 53 781 171 76 1 409 88 3051
163 324 1493 678 1632 12851 69 55 841 175 79 1 420 90 3010
176 324 1458 709 1590 12519 65 52 744 189 73 1 411 80 3061
157 328 1547 704 1695 12673 51 56 868 181 70 NA 414 88 3046
134 300 1475 670 1609 12714 51 53 862 188 79 1 424 87 3066
72 301 1456 625 1599 12349 51 44 871 166 74 1 400 82 3095
145 286 1459 696 1606 12739 50 57 882 164 83 1 423 89 3090
147 317 1473 690 1609 12556 62 61 838 197 73 NA 204 90 3014
151 298 1498 680 1643 12707 66 43 811 198 76 NA 398 89 3110
126 306 1452 653 1562 12672 49 55 788 174 83 1 424 86 3121
101 294 1461 677 1592 12430 57 53 912 116 83 1 404 85 3070
170 292 1479 698 1591 12460 51 44 825 171 76 NA 423 88 3024
183 312 1483 745 1633 12608 53 44 834 158 79 1 414 86 3086
139 323 1510 693 1641 12411 52 55 840 134 87 1 431 81 3118
172 303 1475 701 1600 12799 77 59 888 168 80 1 410 92 3084
154 304 1454 725 1603 12429 60 59 848 108 73 1 408 79 3088
151 320 1472 662 1598 12726 55 47 841 216 63 1 426 80 3094
153 301 1478 671 1585 12607 56 57 918 68 82 1 408 85 3014
127 300 1433 684 1586 12744 61 53 835 166 78 1 415 89 3029
193 306 1453 700 1607 12681 55 50 783 159 83 1 414 79 3053
147 309 1463 702 1567 12273 58 40 762 98 83 1 415 96 3034
144 319 1510 711 1669 12850 39 65 839 174 82 1 406 88 3012
161 336 1504 730 1669 12927 51 55 837 180 79 1 397 81 3109
167 310 1459 690 1588 12830 59 50 844 202 77 1 209 87 3071
180 315 1487 708 1637 12744 58 48 838 129 81 1 396 76 3063
130 298 1476 648 1613 12785 53 60 832 190 81 1 403 39 3100
190 307 1489 719 1596 12641 64 60 872 158 77 NA 416 81 3098
137 293 1437 680 1551 12689 57 57 866 178 82 1 400 88 3089
175 299 1444 677 1562 12546 27 45 841 162 82 1 427 92 3070
140 300 1424 669 1585 12655 70 52 738 148 75 1 409 83 3018
156 323 1504 707 1662 12625 41 51 849 176 81 1 412 99 3063
189 306 1452 732 1598 12895 55 43 812 199 78 1 422 90 3039
