"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 214 0 0 1 NA 61 23 59 16 100 3.51
"2" "kukd" 432 0 0 1 NA 233 26 232 21 100 1.85
"3" "kuku" 2049 0 0 1 NA 1201 60 1200 65 100 1.71
"4" "pkd" 963 0 0 1 NA 502 42 504 32 100 1.92
"5" "pku" 2240 0 0 1 NA 1506 76 1506 85 100 1.49
"6" "pp" 17671 0 0 1 NA 5263 107 5260 95 100 3.36
"7" "tdkd" 87 0.1 NA 0.9 NA 62 19 61 19 100 1.4
"8" "tdku" 72 0 0 1 NA 38 8 37 9 100 1.89
"9" "tdp" 1179 0 0 1 NA 675 39 674 40 100 1.75
"10" "tdtd" 229 0.13 NA 0.87 NA 177 46 174 52 100 1.29
"11" "tukd" 107 0.51 NA 0.52 NA 106 12 107 12 100 1.01
"12" "tuku" 1 0.51 NA 0.69 NA 1 2 1 1 100 1
"13" "tup" 566 0.02 NA 0.98 NA 459 62 464 29 100 1.23
"14" "tutd" 120 0.58 NA 0.44 NA 123 18 121 17 100 0.98
"15" "tutu" 4171 0 0 1 NA 2995 113 2992 113 100 1.39
