"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 23 12 20 10 100 5.91
"2" "kukd" 191 0 0 1 NA 73 12 72 10 100 2.62
"3" "kuku" 789 0 0 1 NA 318 27 321 25 100 2.48
"4" "pkd" 416 0 0 1 NA 160 16 160 15 100 2.6
"5" "pku" 870 0 0 1 NA 393 37 397 26 100 2.21
"6" "pp" 10342 0 0 1 NA 1439 51 1434 49 100 7.19
"7" "tdkd" 33 0.07 NA 0.94 NA 19 12 16 8 100 1.74
"8" "tdku" 25 0 0 1 NA 8 4 9 3 100 3.12
"9" "tdp" 578 0 0 1 NA 153 18 152 14 100 3.78
"10" "tdtd" 124 0 0 1 NA 31 22 24 13 100 4
"11" "tukd" 32 0.31 NA 0.71 NA 28 6 28 7 100 1.14
"12" "tuku" 0 1 NA 0.81 NA 0 0 0 0 100 NA
"13" "tup" 70 0.99 NA 0.01 NA 106 14 106 11 100 0.66
"14" "tutd" 29 0.18 NA 0.85 NA 23 7 22 9 100 1.26
"15" "tutu" 1135 0 0 1 NA 608 39 603 34 100 1.87
