"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 35 16 33 15 100 5.14
"2" "kukd" 266 0 0 1 NA 129 19 128 20 100 2.06
"3" "kuku" 1216 0 0 1 NA 608 38 605 39 100 2
"4" "pkd" 653 0 0 1 NA 271 25 274 21 100 2.41
"5" "pku" 1320 0 0 1 NA 753 60 762 47 100 1.75
"6" "pp" 13269 0 0 1 NA 2635 72 2642 73 100 5.04
"7" "tdkd" 61 0.02 NA 0.98 NA 32 12 30 11 100 1.91
"8" "tdku" 38 0 0 1 NA 18 6 17 6 100 2.11
"9" "tdp" 766 0 0 1 NA 310 23 309 21 100 2.47
"10" "tdtd" 157 0.03 NA 0.97 NA 76 33 67 27 100 2.07
"11" "tukd" 53 0.45 NA 0.61 NA 52 9 52 7 100 1.02
"12" "tuku" 0 1 NA 0.56 NA 1 1 0 0 100 0
"13" "tup" 266 0.01 NA 0.99 NA 209 26 210 21 100 1.27
"14" "tutd" 52 0.32 NA 0.69 NA 49 10 48 9 100 1.06
"15" "tutu" 2005 0 0 1 NA 1228 54 1218 58 100 1.63
