"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
47 120 300 72 210 486 12 14 75 21 9 16 20 72 NA
48 82 308 96 273 471 22 20 70 24 8 27 10 81 NA
43 107 266 93 239 444 9 7 64 11 6 40 15 74 1
38 108 329 87 237 462 16 5 63 29 8 30 23 71 NA
24 120 313 91 283 511 21 3 79 17 10 21 7 61 NA
31 103 324 74 219 480 8 7 66 25 8 24 5 62 NA
32 110 299 97 243 461 22 3 78 15 15 22 13 64 NA
56 126 291 76 242 429 9 8 54 18 12 23 13 65 1
45 86 345 91 337 545 11 5 50 7 12 38 15 77 NA
25 116 323 96 253 483 5 11 72 13 6 20 15 73 NA
32 131 334 86 276 451 4 10 71 12 5 32 13 64 NA
51 116 309 67 268 463 10 3 54 13 3 27 19 87 NA
21 111 341 64 270 463 10 3 60 17 9 21 7 68 NA
35 80 364 77 293 514 5 5 69 11 7 18 11 87 NA
40 47 325 81 316 535 9 3 70 7 5 26 17 67 NA
30 97 303 65 262 440 6 6 62 13 4 14 13 59 NA
31 98 329 83 275 499 16 13 62 12 13 19 10 81 NA
29 122 264 97 228 493 7 13 72 30 6 19 13 60 NA
21 75 324 63 200 435 8 17 61 15 5 24 7 54 NA
34 95 313 100 285 480 25 14 84 11 7 29 16 78 NA
43 117 341 103 295 496 4 6 59 28 13 31 19 77 NA
34 112 329 69 256 463 10 7 74 10 5 26 16 66 NA
28 113 383 86 296 509 12 5 81 4 5 23 10 65 NA
17 103 266 83 229 500 9 2 61 15 6 18 9 68 NA
22 77 332 79 267 438 14 4 46 13 9 26 17 58 NA
44 127 313 76 243 442 4 9 70 19 6 13 12 58 NA
31 113 344 90 328 455 9 16 65 14 4 34 13 61 NA
26 93 272 87 271 481 4 9 35 14 11 27 17 70 NA
41 123 277 58 231 465 15 14 60 2 3 23 8 51 NA
81 121 305 89 230 447 8 15 67 21 3 44 13 76 NA
30 99 310 68 236 450 19 8 66 15 8 17 16 81 NA
44 121 303 75 282 459 4 11 49 13 4 23 7 77 NA
24 121 328 98 265 469 7 7 67 11 5 25 11 63 NA
40 91 290 84 220 485 8 12 53 14 8 27 16 50 NA
35 100 308 76 244 496 6 5 46 15 12 30 13 83 NA
45 131 312 91 253 440 13 11 76 14 11 25 12 74 NA
72 109 315 70 274 459 16 11 60 23 8 22 6 86 NA
28 102 285 83 302 447 4 6 25 14 7 31 5 64 NA
32 107 310 84 306 556 13 10 51 15 9 17 13 75 NA
48 123 353 85 251 472 5 8 57 10 5 13 14 60 NA
32 110 326 95 255 452 5 5 76 20 10 25 10 91 NA
23 98 242 69 248 547 1 3 67 10 8 27 16 58 NA
37 64 369 95 267 485 8 8 50 10 9 22 11 60 NA
