"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
14 16 15 77 29 161 10 3 76 18 20 0 42 19 32
9 15 14 78 25 156 11 1 77 21 25 0 42 11 25
15 17 13 78 27 163 20 4 80 16 23 NA 38 10 28
10 19 15 73 25 167 13 5 100 26 23 NA 41 22 30
16 17 13 77 26 165 26 5 81 17 24 0 18 15 27
13 22 15 88 29 176 19 1 73 18 25 0 36 22 25
17 19 15 75 26 162 8 4 72 29 25 0 33 24 28
15 21 14 61 29 169 15 4 83 19 23 0 41 19 28
13 21 17 43 29 156 11 4 79 18 20 0 38 24 29
8 21 16 69 27 165 19 4 72 35 19 NA 19 28 23
11 16 18 58 28 172 15 3 93 15 21 NA 37 11 24
13 17 18 77 16 165 16 4 79 14 27 NA 38 15 24
14 17 12 65 31 157 13 2 85 12 26 0 36 20 24
24 17 15 72 24 160 9 1 75 25 21 0 36 17 25
13 11 14 74 26 167 13 5 70 15 19 0 35 21 28
12 13 15 76 32 155 12 5 65 22 10 0 30 19 30
14 15 17 70 28 161 13 5 83 20 28 NA 36 21 28
2 20 13 64 30 166 9 6 63 16 18 NA 33 9 22
7 19 14 71 23 161 16 1 72 17 19 0 37 25 29
11 15 14 72 27 157 15 3 63 7 21 NA 32 14 22
6 9 14 66 27 159 11 7 69 13 27 0 40 24 26
11 17 15 78 29 163 13 1 32 14 25 NA 37 22 25
13 21 13 75 29 147 11 5 72 19 21 0 38 19 24
14 17 14 60 25 168 5 6 78 21 19 NA 40 23 24
14 10 14 83 27 170 13 3 66 19 23 NA 16 23 25
8 12 16 78 31 158 12 3 76 29 16 0 32 24 29
8 17 14 72 15 177 7 5 85 31 22 NA 31 17 27
5 17 19 62 30 163 10 1 84 11 18 0 34 19 25
14 15 13 76 27 163 9 5 81 31 11 NA 37 26 27
19 10 14 68 22 178 9 3 79 22 20 0 38 17 28
7 18 17 69 27 156 8 1 66 26 23 NA 36 11 29
13 6 14 72 26 167 6 6 60 16 23 NA 36 23 30
8 21 15 65 27 153 11 5 69 32 10 NA 37 15 25
11 18 15 75 23 164 7 1 78 16 23 NA 32 24 23
9 18 14 67 27 157 5 2 68 17 19 0 32 24 27
9 21 14 67 25 161 10 1 92 11 12 0 16 20 26
8 12 16 56 27 166 15 9 70 27 23 NA 35 22 28
27 9 14 68 26 166 15 1 68 19 24 NA 20 18 24
15 13 15 78 25 162 9 2 81 26 22 0 39 19 29
16 17 17 83 23 161 7 6 79 10 24 0 37 21 29
16 23 13 72 30 170 15 3 75 18 19 0 41 19 29
15 9 15 57 27 154 19 6 77 13 24 0 36 11 28
7 17 14 64 26 167 11 1 90 26 22 NA 39 23 29
10 14 14 59 27 148 4 7 85 16 14 NA 40 11 27
24 23 14 77 30 162 10 2 88 35 21 0 32 24 27
7 17 14 79 24 154 19 7 83 23 25 0 41 13 26
14 13 16 63 31 162 12 3 74 14 25 0 36 26 25
14 18 11 71 21 162 8 3 76 28 22 0 21 21 24
