"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 109 0 0 1 NA 9 8 8 9 100 12.11
"2" "kukd" 78 0 0 1 NA 22 7 22 9 100 3.55
"3" "kuku" 296 0 0 1 NA 82 10 82 10 100 3.61
"4" "pkd" 177 0 0 1 NA 44 9 43 9 100 4.02
"5" "pku" 320 0 0 1 NA 95 17 96 13 100 3.37
"6" "pp" 5271 0 0 1 NA 367 23 362 20 100 14.36
"7" "tdkd" 7 0.12 NA 0.92 NA 3 3 2 1 100 2.33
"8" "tdku" 7 0 0 1 NA 2 1 1 1 100 3.5
"9" "tdp" 262 0 0 1 NA 31 7 32 6 100 8.45
"10" "tdtd" 86 0 0 1 NA 5 6 2 4 100 17.2
"11" "tukd" 5 0.79 NA 0.34 NA 7 3 7 3 100 0.71
"12" "tuku" 0 1 NA 0.95 NA 0 0 0 0 100 NA
"13" "tup" 40 0.01 NA 0.99 NA 24 7 24 7 100 1.67
"14" "tutd" 6 0.23 NA 0.86 NA 4 2 4 2 100 1.5
"15" "tutu" 349 0 0 1 NA 150 14 149 15 100 2.33
