"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
69 259 1273 545 1744 5675 98 32 744 224 110 580 105 3293 NA
46 253 1315 542 1682 5735 63 30 742 220 120 530 125 3512 1
77 296 1256 561 1656 5967 81 37 682 210 110 529 110 3445 5
41 224 1326 483 1613 5646 80 52 694 168 116 590 99 3482 1
54 294 1284 565 1768 5691 45 48 702 268 126 589 114 3755 NA
41 262 1250 505 1667 5613 85 40 698 128 104 503 115 3381 3
105 280 1315 573 1514 5651 52 36 723 117 124 547 146 3451 NA
36 220 1288 535 1738 5809 62 34 663 161 127 532 103 3557 1
70 243 1280 600 1550 5547 76 46 710 156 109 522 110 3572 1
66 244 1300 566 1699 5430 59 42 676 204 132 466 110 3478 NA
46 272 1310 592 1718 5781 55 43 646 170 104 613 85 3675 2
35 217 1245 526 1564 5501 74 47 695 146 103 602 129 3433 2
53 244 1228 554 1620 5604 52 30 694 112 125 519 119 3420 NA
55 264 1395 464 1662 5513 43 26 712 197 111 506 136 3373 2
35 232 1396 469 1459 5631 81 35 674 231 111 459 125 3451 NA
50 232 1403 538 1699 6050 61 56 680 155 110 499 126 3582 NA
81 270 1393 548 1720 5573 54 40 741 216 156 474 105 3511 NA
35 245 1326 561 1635 5571 74 50 709 170 134 525 103 3340 5
71 226 1350 485 1665 5493 71 46 777 202 99 574 142 3506 NA
56 219 1271 539 1704 5825 93 33 739 182 116 604 142 3573 3
78 284 1458 531 1630 5751 35 35 737 139 122 539 122 3424 1
82 236 1163 595 1562 5825 57 35 642 198 151 505 93 3299 1
46 233 1270 475 1558 5788 79 16 702 162 123 476 118 3576 NA
56 262 1198 570 1648 5688 96 45 743 190 122 534 95 3550 1
92 232 1316 578 1706 5586 52 39 703 207 131 494 118 3638 4
57 222 1315 504 1596 5742 73 48 689 132 115 514 103 3338 2
40 249 1261 518 1681 5725 52 24 715 163 122 472 58 3565 4
85 256 1451 515 1766 5841 39 35 736 106 136 502 142 3483 NA
68 112 1324 537 1627 5608 54 34 686 227 120 539 107 3469 NA
53 285 1363 598 1838 5758 84 36 765 208 124 550 113 3367 2
93 251 1387 558 1724 5677 57 29 662 163 108 511 106 3422 5
79 231 1281 551 1521 5619 74 48 703 262 120 560 114 3318 1
37 235 1258 492 1639 5664 93 52 725 173 102 530 132 3468 3
52 235 1257 570 1558 5562 70 41 744 209 145 515 117 3610 1
86 219 1436 568 1649 5595 68 52 724 193 110 503 111 3540 NA
53 231 1317 517 1753 5869 58 30 683 212 120 542 98 3567 9
107 242 1354 530 1765 5682 62 60 745 217 126 588 86 3725 NA
86 251 1357 525 1638 5805 87 51 693 161 119 495 102 3494 2
87 235 1177 551 1618 5876 44 43 689 193 130 522 110 3533 3
53 258 1335 538 1659 5611 40 32 720 224 126 549 105 3534 NA
43 202 1284 567 1769 5775 68 56 758 187 99 482 148 3574 4
44 261 1257 534 1716 5730 70 45 753 178 121 444 94 3755 NA
59 187 1252 484 1568 5670 62 66 730 135 120 591 113 3552 1
68 267 1335 579 1575 5653 75 53 695 197 101 576 136 3396 NA
87 227 1275 552 1564 5607 80 49 708 120 118 512 109 3531 NA
48 279 1304 562 1645 5779 92 55 715 173 110 531 94 3519 1
83 284 1246 567 1747 5970 63 43 742 144 120 529 99 3491 3
82 260 1255 498 1648 5599 84 33 717 327 149 559 110 3713 2
34 238 1284 513 1584 5655 51 40 669 150 124 501 98 3557 NA
45 276 1353 513 1713 5749 87 49 749 317 117 535 142 3440 2
55 267 1236 549 1646 5812 78 53 711 235 147 481 139 3570 3
98 309 1322 608 1813 5906 68 47 774 215 160 577 97 3487 2
62 234 1308 536 1784 5667 141 45 719 145 117 590 120 3353 1
55 222 1253 502 1705 5681 29 44 785 128 121 541 139 3508 NA
54 209 1166 513 1478 5611 55 31 738 202 106 537 116 3388 2
44 212 1332 543 1636 5790 142 34 719 279 122 555 110 3507 1
55 260 1380 572 1796 5688 53 50 653 206 119 562 109 3434 NA
80 298 1331 576 1661 5722 61 43 741 162 112 542 90 3318 1
46 242 1292 526 1733 5471 58 31 673 177 90 542 128 3693 3
50 254 1317 579 1566 5615 64 57 740 204 108 553 92 3404 1
41 227 1298 561 1692 5715 27 46 665 155 101 486 115 3566 1
29 250 1377 508 1637 5745 73 37 640 193 121 545 133 3520 1
60 250 1429 497 1719 5634 136 40 643 187 110 506 115 3592 1
46 252 1297 539 1645 5568 84 54 772 102 109 512 139 3524 4
64 205 1325 513 1741 5683 42 41 690 173 105 552 87 3510 3
62 248 1293 518 1591 5478 61 43 663 232 136 538 88 3454 2
59 244 1264 537 1691 5491 54 47 666 166 124 579 88 3601 3
44 236 1273 476 1781 5881 60 43 738 241 129 589 119 3535 1
58 206 1376 487 1686 5547 53 26 667 240 101 593 100 3561 1
62 255 1318 559 1608 5701 89 42 755 166 129 560 135 3550 2
63 248 1379 543 1719 5978 59 48 720 178 127 557 129 3442 NA
82 234 1302 521 1509 5576 51 43 737 232 138 566 98 3778 2
41 251 1212 517 1595 5742 39 47 753 252 105 503 105 3392 2
46 244 1349 518 1608 5717 80 41 694 187 114 460 114 3363 NA
54 208 1314 541 1710 5606 101 60 700 122 117 540 118 3461 NA
53 264 1395 495 1805 5563 51 41 699 276 125 501 115 3419 3
56 238 1249 544 1558 5740 71 54 735 189 118 524 118 3528 2
80 279 1281 558 1730 5585 66 34 721 231 117 540 131 3585 1
67 214 1370 554 1865 5781 71 29 660 228 128 553 146 3450 1
42 241 1257 524 1498 5478 52 46 721 185 136 516 92 3605 3
49 255 1290 553 1587 5555 58 28 740 255 111 508 122 3602 3
61 250 1285 537 1449 5406 53 51 718 182 119 597 94 3587 1
51 231 1245 604 1653 5827 93 40 703 212 80 514 114 3637 2
55 236 1339 546 1773 5889 38 38 704 144 105 564 120 3582 3
39 231 1288 487 1708 5757 53 22 690 166 141 525 131 3544 NA
58 242 1286 528 1518 5721 81 45 689 135 136 563 109 3306 1
55 264 1310 559 1650 5744 45 47 661 264 117 546 105 3536 1
42 295 1255 489 1427 5288 104 38 754 233 121 476 120 3500 1
75 235 1373 558 1762 5637 49 32 682 173 121 536 95 3525 3
52 241 1287 597 1675 5580 67 53 678 167 116 535 126 3517 1
69 274 1235 551 1633 5623 59 24 665 240 116 445 138 3467 NA
93 276 1331 570 1700 5674 57 46 668 123 148 549 131 3397 4
69 247 1348 547 1591 5739 72 31 642 165 115 530 106 3337 6
57 121 1253 550 1456 5451 89 36 708 210 122 570 124 3518 3
69 294 1333 563 1613 5597 25 40 822 199 125 486 108 3627 1
56 242 1259 545 1596 5692 50 37 756 215 156 504 104 3484 1
42 244 1311 541 1770 5806 24 33 719 197 121 555 96 3439 NA
80 227 1359 504 1884 5918 27 42 701 230 106 533 80 3369 1
33 221 1267 543 1733 5713 55 45 743 166 109 532 127 3827 1
76 195 1286 534 1692 5702 78 40 707 238 120 528 135 3496 1
