"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 48 18 44 16 100 4.19
"2" "kukd" 365 0 0 1 NA 186 21 187 16 100 1.96
"3" "kuku" 1646 0 0 1 NA 890 49 884 44 100 1.85
"4" "pkd" 826 0 0 1 NA 395 29 393 30 100 2.09
"5" "pku" 1786 0 0 1 NA 1113 65 1118 62 100 1.6
"6" "pp" 15595 0 0 1 NA 3903 102 3906 105 100 4
"7" "tdkd" 76 0.07 NA 0.94 NA 47 18 44 17 100 1.62
"8" "tdku" 56 0.01 NA 1 NA 29 9 29 8 100 1.93
"9" "tdp" 995 0 0 1 NA 500 35 502 35 100 1.99
"10" "tdtd" 186 0.1 NA 0.91 NA 126 40 120 35 100 1.48
"11" "tukd" 86 0.39 NA 0.63 NA 79 14 80 16 100 1.09
"12" "tuku" 1 0.5 NA 0.81 NA 1 1 0 1 100 1
"13" "tup" 411 0.01 NA 0.99 NA 333 35 336 29 100 1.23
"14" "tutd" 82 0.52 NA 0.49 NA 82 17 83 16 100 1
"15" "tutu" 3014 0 0 1 NA 2026 76 2016 70 100 1.49
