"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
76 237 1321 470 1562 5435 41 49 702 176 108 5 532 101 3245
47 238 1374 500 1530 5321 54 38 726 223 105 1 519 100 3151
72 261 1358 507 1719 5586 66 38 625 166 103 4 503 108 3320
54 230 1304 572 1595 5400 58 36 711 282 117 NA 521 103 3048
78 222 1276 550 1653 5244 51 35 623 169 102 NA 544 121 3284
77 252 1201 536 1399 5593 61 51 715 155 116 2 481 111 3086
42 201 1124 557 1430 5528 70 39 713 213 112 NA 428 92 3001
34 205 1246 483 1515 5469 63 34 645 117 99 NA 540 103 2977
59 199 1189 520 1517 5381 96 40 698 309 97 1 483 90 3245
62 225 1220 526 1707 5668 73 35 675 115 124 1 600 99 3106
37 210 1172 501 1505 5269 56 23 704 149 107 NA 508 99 3054
21 223 1245 480 1484 5475 64 36 658 147 123 1 511 97 3241
64 235 1299 559 1633 5503 71 41 676 140 122 1 501 102 3090
85 238 1329 527 1548 5401 64 43 703 180 118 3 439 99 3173
42 213 1240 512 1604 5507 72 39 711 123 97 NA 600 106 3356
86 218 1223 516 1586 5698 61 43 715 257 95 5 417 92 3074
65 234 1199 524 1539 5681 40 55 705 234 128 6 541 113 3018
71 202 1444 501 1714 5377 56 28 703 191 112 1 493 110 3235
50 198 1209 482 1563 5471 60 53 670 232 114 NA 500 94 3167
39 220 1246 562 1559 5454 37 28 682 197 115 6 526 112 3026
38 279 1453 560 1521 5445 64 43 641 262 99 1 485 103 3124
72 223 1303 472 1549 5190 75 32 732 102 85 NA 496 104 3023
50 221 1371 534 1681 5499 67 50 710 163 143 1 551 103 3019
55 235 1266 560 1725 5372 49 43 666 159 117 1 493 113 3229
81 104 1276 503 1569 5417 46 42 636 166 109 1 523 98 3182
54 107 1109 540 1486 5281 55 28 693 159 111 3 477 102 3068
51 294 1264 575 1570 5529 54 39 684 145 125 NA 485 112 3206
48 217 1252 545 1609 5698 50 35 701 188 132 1 522 143 3144
73 249 1161 543 1462 5536 60 51 721 214 91 1 480 105 3140
70 111 1364 531 1722 5463 62 46 719 133 104 5 457 89 3079
33 245 1170 537 1453 5302 60 25 656 255 117 1 513 97 3108
63 220 1351 518 1626 5535 58 47 665 174 106 3 490 116 3195
79 222 1229 517 1513 5567 57 36 712 188 101 1 480 82 3230
45 209 1334 514 1562 5484 33 30 654 274 136 1 491 112 3386
59 252 1320 526 1704 5416 70 32 683 224 109 1 469 95 3281
55 267 1202 581 1577 5557 57 25 712 181 114 1 481 128 3080
48 244 1277 496 1510 5259 59 39 668 128 101 16 487 55 3040
41 223 1306 495 1617 5537 51 32 793 179 115 1 457 128 3156
47 228 1250 516 1532 5304 82 38 690 139 111 7 495 151 3218
40 220 1285 499 1466 5298 54 24 690 222 109 NA 491 99 3385
50 258 1355 478 1625 5646 74 27 639 251 113 4 447 99 3129
69 226 1255 532 1496 5306 108 37 723 197 104 2 523 102 3360
46 262 1324 512 1561 5519 46 36 677 221 89 5 505 60 3229
44 265 1217 527 1554 5383 69 45 732 215 94 1 464 117 3111
39 225 1391 532 1780 5448 65 44 686 197 145 2 511 90 3165
71 120 1299 498 1565 5396 47 40 729 163 119 2 462 122 3219
30 282 1300 546 1640 5548 63 42 706 169 110 1 464 120 2952
60 228 1258 502 1615 5498 65 30 684 165 124 NA 494 110 3216
57 257 1333 543 1690 5518 79 34 722 142 114 3 512 118 3224
46 204 1364 530 1681 5480 46 26 764 171 82 5 447 118 3145
56 242 1205 535 1582 5377 44 27 652 202 108 1 486 88 2964
50 240 1238 554 1528 5391 68 37 662 340 97 3 542 108 3048
78 220 1241 462 1591 5476 85 42 649 131 122 3 513 98 3141
37 245 1175 467 1472 5580 48 30 655 141 121 1 520 112 3215
70 269 1371 592 1709 5630 53 43 653 149 105 7 462 117 3314
67 249 1273 479 1611 5352 63 42 707 255 110 1 498 104 3245
69 240 1170 538 1572 5525 57 35 661 209 121 1 501 100 3097
28 244 1277 545 1399 5470 65 43 762 210 94 1 538 121 3316
66 251 1229 509 1484 5357 62 38 697 132 124 9 506 124 3167
47 203 1276 515 1551 5584 62 38 723 260 102 NA 493 139 3289
44 262 1296 551 1691 5609 79 49 712 147 94 1 501 81 3281
48 195 1208 505 1568 5307 49 44 716 258 116 NA 521 110 3054
88 223 1140 507 1525 5453 45 38 710 173 113 3 490 88 3029
64 252 1271 463 1582 5358 89 41 709 210 119 NA 479 70 3195
106 206 1315 506 1476 5466 56 40 595 127 90 1 487 134 2992
55 269 1342 523 1584 5497 95 51 729 161 121 NA 478 107 3076
46 181 1256 448 1699 5517 73 40 764 167 126 1 480 120 3288
69 224 1266 488 1643 5475 44 37 666 209 105 NA 526 67 3414
53 208 1233 463 1575 5457 115 47 713 134 118 4 245 87 3150
63 268 1261 518 1622 5586 88 35 695 141 99 1 487 95 3048
33 248 1190 523 1374 5566 75 55 636 214 127 1 472 112 2994
74 225 1201 544 1559 5392 81 64 740 183 117 1 472 96 3261
55 181 1313 463 1673 5357 52 49 628 258 123 NA 523 97 2968
80 216 1175 496 1605 5508 51 41 683 181 112 3 437 121 3090
39 221 1144 493 1486 5448 55 19 653 208 92 2 502 154 3274
73 230 1284 537 1737 5597 67 37 693 268 108 1 233 98 3034
42 263 1271 516 1639 5536 62 40 674 141 106 1 552 113 2962
47 239 1294 509 1567 5386 64 26 681 197 112 7 500 105 3318
62 254 1315 517 1667 5370 102 31 737 182 99 1 538 119 3181
86 293 1315 543 1569 5543 22 23 601 89 106 1 483 124 3125
44 244 1229 495 1579 5353 64 30 718 139 115 1 528 108 3083
76 293 1216 549 1637 5494 72 28 647 138 137 2 489 135 3203
56 227 1298 519 1622 5685 85 44 690 169 122 1 512 130 3168
73 249 1256 526 1607 5651 74 32 645 150 115 NA 515 97 3268
46 195 1261 527 1689 5578 74 44 697 227 137 NA 454 105 3246
51 241 1205 471 1530 5434 62 50 737 107 100 NA 510 110 3100
63 245 1281 515 1631 5549 68 35 657 148 97 NA 462 129 3042
71 230 1306 499 1609 5448 43 42 646 165 116 1 541 120 3169
64 240 1306 473 1601 5577 55 37 719 160 114 NA 457 108 2984
54 245 1256 486 1545 5294 71 37 718 182 113 NA 586 103 3247
29 115 1084 527 1533 5471 44 27 603 157 127 1 555 93 3314
69 254 1296 500 1697 5496 31 23 712 196 106 NA 506 101 3192
73 226 1269 575 1521 5426 50 28 683 223 119 NA 426 99 2982
37 188 1190 552 1502 5461 98 43 719 174 111 4 479 85 3233
50 243 1320 523 1773 5444 71 46 720 154 105 NA 531 70 3259
69 216 1209 524 1551 5293 67 22 663 269 84 1 495 110 2986
45 212 1181 501 1432 5445 49 17 633 187 109 NA 496 155 3026
55 230 1235 512 1500 5233 67 30 695 96 71 1 476 138 3305
54 231 1220 505 1597 5508 41 13 688 266 111 3 500 121 3073
80 205 1151 506 1381 5434 61 44 658 272 98 NA 476 95 3326
