"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 56 19 53 18 100 3.59
"2" "kukd" 368 0 0 1 NA 193 24 194 19 100 1.91
"3" "kuku" 1717 0 0 1 NA 958 51 960 53 100 1.79
"4" "pkd" 845 0 0 1 NA 415 35 414 32 100 2.04
"5" "pku" 1853 0 0 1 NA 1188 91 1188 69 100 1.56
"6" "pp" 15943 0 0 1 NA 4127 100 4134 99 100 3.86
"7" "tdkd" 78 0.07 NA 0.93 NA 53 15 51 16 100 1.47
"8" "tdku" 57 0 0 1 NA 30 8 30 8 100 1.9
"9" "tdp" 1021 0 0 1 NA 529 35 532 29 100 1.93
"10" "tdtd" 200 0.07 NA 0.93 NA 136 37 135 33 100 1.47
"11" "tukd" 88 0.4 NA 0.66 NA 84 11 85 12 100 1.05
"12" "tuku" 1 0.54 NA 0.77 NA 1 1 1 1 100 1
"13" "tup" 430 0 0 1 NA 355 35 356 31 100 1.21
"14" "tutd" 91 0.48 NA 0.54 NA 88 16 90 15 100 1.03
"15" "tutu" 3201 0 0 1 NA 2178 92 2186 85 100 1.47
